lesson,raw_grad_norm,loss_reg,loss_cls,gate_logit_mean,fed_grad_max
40,285.86470745252086,189.67669239640236,52.55826177199682,-6.630496983951076,0.0
41,304.9354518973685,159.27571723858514,36.42085846016804,-6.6347893488319345,0.0
42,319.06181240070975,213.5695633739233,64.04290107140939,-6.5865112612196315,0.0
43,296.1382926927582,123.5367219299078,28.01277949816237,-6.590790380929244,0.0
44,245.49285952058725,134.9587926119566,31.47084169493367,-6.57355679131226,0.0
45,3887.0324935854023,643.5935756613811,43.40196726036569,-6.544678613691425,0.0
46,215.66644397275292,119.05266864597797,36.760620838962495,-6.553232731515308,0.0
47,389.8073123708986,107.2700228492419,17.540199079240363,-6.557101973424613,0.0
48,246.43359568903136,114.37170589963596,27.17328432078163,-6.547829109470393,0.0
49,1192.6746136256897,191.4571404879292,32.4775756491969,-6.53666970564164,0.0
50,182.09945316482478,107.99133159468572,27.53783240976433,-6.525724090676333,0.0
51,302.9414479250111,113.58043123781681,41.390296284109354,-6.531410028260372,0.0
52,166.98031235467414,83.89701978613932,27.075018753608067,-6.525841654320386,0.0
53,172.34560516507761,107.36239672700565,42.424718397669494,-6.4904602458757195,0.0
54,290.9570812328259,71.47337898860376,19.911660383145016,-6.509165248235678,0.0
55,356.58286738993513,104.8553640494744,39.145729246238865,-6.496745355839994,0.0
56,167.52727964391465,83.66914848983288,35.804595238529146,-6.509988491175612,0.0
57,297.81943056518975,53.13829276710749,15.641002794417242,-6.565496737858519,0.0
58,167.5933210503962,41.595908258110285,11.689365436012546,-6.615571185101922,0.0
59,317.54725407220525,82.7202353614072,39.630591342536114,-6.611328001935399,0.0
60,362.8295223360744,142.7345127450923,55.68244162977984,-6.6031592247236475,0.0
61,160.7336363699014,64.23894094799955,27.596338047335546,-6.641847445267803,0.0
62,256.172155006113,102.31912307813764,50.53187409198532,-6.596804614407566,0.0
63,195.28607905859616,96.04469905669491,33.93127336073667,-6.5965624289217955,0.0
64,167.92783073154078,96.11800965294242,36.7279681134969,-6.585437560134922,0.0
65,146.1141932212784,32.52203776190678,15.941467336378992,-6.611001299315449,0.0
66,106.8290637693974,71.98099983483553,34.26861247885972,-6.57082021980762,0.0
67,78.36458890848982,50.19175051587323,25.98260973005866,-6.593442466600255,0.0
68,92.25152359791566,53.44955921918154,29.25966802223896,-6.600458753135698,0.0
69,79.01725246441316,42.97668593687316,23.59792293716843,-6.63023308504479,0.0
70,360.14028796732543,106.20122159210344,51.09268638677895,-6.601705494195729,0.0
71,601.0633398920725,48.531893552591406,21.181829967536032,-6.710487529859686,0.0
72,200.54877475915654,80.41025582142174,46.31727964306871,-6.676911965265436,0.0
73,224.90287618796194,35.78495121002197,16.60327909964447,-6.798968913041358,0.0
74,68.99647376687916,49.30459616829952,26.649740017640095,-6.801569278294407,0.0
75,65.16767558283911,24.463202281544607,16.523181051015854,-6.855767653914472,0.0
76,115.83464026517676,46.95700184007486,29.15146529007082,-6.875307649288122,0.0
77,469.1767384453309,67.86644764306645,31.53501420856143,-6.908080342561818,0.0
78,141.35519639149865,29.164703915826976,18.601441129731636,-7.005313715108724,0.0
79,288.9068533801942,62.933025874507926,33.254122343380004,-6.9970531717081155,0.0
80,244.52997947433784,74.22273529103647,44.297920415488385,-6.965523772464133,0.0
81,84.14832076176195,53.42106004804373,28.992589998835076,-7.010930948596409,0.0
82,130.71842335230187,68.02917715907097,41.76026984110164,-6.983058467416705,0.0
83,228.98203828911886,80.05290321509044,47.29562274987499,-6.905407924664314,0.0
84,126.67894275765283,50.113028116213776,28.351901050346594,-6.966826284385972,0.0
85,71.22197585423805,44.5154097614189,28.557217859507848,-6.9879039982133975,0.0
86,206.4110143278793,60.89774604638418,36.919403528328985,-7.0007779971552395,0.0
87,134.86102905262732,45.94791908313831,29.331607475876808,-7.0651510675633675,0.0
88,146.17152647757018,65.38430991551529,41.782067230747394,-7.025946275263386,0.0
89,89.45450990981367,58.940682568897806,39.70612416788936,-7.014423600763913,0.0
90,145.7826207135351,54.474387586427234,35.3063427824527,-7.050122605506098,0.0
91,63.11073804856409,25.513338005480666,17.57962444672982,-7.103991803167113,0.0
92,116.90273937347537,76.73414109523098,46.19958608069768,-7.024585615317485,0.0
93,91.81330131325637,76.66050943297644,49.211310405905046,-7.008573545540826,0.0
94,71.8555913280747,61.11304638131211,38.10483596908549,-7.012125553780933,0.0
95,132.74199082488863,31.548438572945695,21.9798716447937,-7.030297247141246,0.0
96,180.4511543369916,37.12409207100669,25.010891510484118,-7.025909631785925,0.0
97,134.2486379165269,36.35213848979523,22.39623952439676,-7.080370710631269,0.0
98,59.438950996857905,25.42220880727594,16.728903068695217,-7.127468705978907,0.0
99,70.32419741395184,48.821569400373846,35.43549534104144,-7.102956797959825,0.0
100,68.59955520820489,47.11716430246209,32.55729034574082,-7.098067566862176,0.0
101,91.18392805538558,23.22145947456981,18.955192982840043,-7.128156912391704,0.0
102,87.26370580365617,43.85792535853883,30.56109716386224,-7.053356739102821,0.0
103,198.16211787921708,41.6046286681667,30.522288316395134,-7.028599696933479,0.0
104,60.890920829954474,25.17335757690792,19.19584854187754,-7.055135401097621,0.0
105,118.12211332961846,47.19497257083034,33.640106755464025,-6.981759875392517,0.0
106,58.27272625126094,31.662477956774335,21.640049894495558,-6.983845265523158,0.0
107,78.0338145196612,47.409649362166725,32.30241775031512,-6.950328145621108,0.0
108,52.65242911356677,57.55857819768911,37.18177150484795,-6.931401197627077,0.0
109,55.69074622895058,35.270093374575175,24.303348174551502,-7.060900495176776,0.0
110,109.6668024685227,58.56342706813788,37.48023465415463,-7.015404059647979,0.0
111,56.957746470444036,57.14517487771809,35.23396900086664,-7.057814401271745,0.0
112,148.31629705585024,33.756769468231745,27.341021953771513,-7.0801645444441865,0.0
113,126.29661775905937,74.29855675529689,46.405466104857624,-7.059826234804679,0.0
114,53.16739551336321,38.7565209044454,29.38428533775732,-7.137918988978141,0.0
115,70.25192864748068,41.979307572978236,29.36705849886251,-7.18864502496075,0.0
116,57.65941902690293,24.707496302590396,17.148760249062132,-7.245384199207805,0.0
117,90.4029680765481,62.17514025140554,40.31958339518557,-7.155879901992256,0.0
118,101.18762017667078,42.380530190576486,30.655729924173404,-7.236734396671585,0.0
119,105.3736258862306,65.37366788617025,40.72348544017101,-7.171345187348125,0.0
120,65.60732663576687,39.104740034944065,26.653886333418388,-7.2235619813404215,0.0
121,51.401076410648315,28.678000108338892,18.59642534183028,-7.331112378230661,0.0
122,134.79359667126238,59.226219217758626,40.138892012027405,-7.269306175074362,0.0
123,34.936795812466556,35.290591133292764,23.56829104719994,-7.344854360813137,0.0
124,78.3710999366774,57.05868785719698,37.95141283779716,-7.275396323837686,0.0
125,52.81973075612459,42.62651040296381,29.295417023589835,-7.326753037349177,0.0
126,75.87041234859862,39.83273045912696,26.538664599802967,-7.390982146450926,0.0
127,101.23285258640809,22.0940286963402,17.347372486876946,-7.48801657087025,0.0
128,78.69495125905186,62.216694729713105,42.122586264119796,-7.359818177615607,0.0
129,46.497400700181494,65.12739770843957,43.469222087723516,-7.313911901694477,0.0
130,82.88111751687988,53.14987992099486,33.58985280144649,-7.312861953757339,0.0
131,63.242309170353195,33.78338362315359,24.277198361698538,-7.334057614927753,0.0
132,63.96263534496413,44.46802930301055,30.476435277688626,-7.334504802983577,0.0
133,45.24475914213684,43.59031213827742,30.424591459101066,-7.339159931466246,0.0
134,30.561542977047814,29.64580267481506,24.92172895348631,-7.359750389480224,0.0
135,47.93109637185491,37.36157849194327,25.493420857160043,-7.287619649543237,0.0
136,67.58148603326535,61.05196199504038,36.861608374242984,-7.178705763900811,0.0
137,54.945468922441925,39.072484696671985,26.407844119550038,-7.297342678769979,0.0
138,72.2067590127859,44.02897410009367,28.178832814019795,-7.282061107945755,0.0
139,44.375829717373044,38.54830767183254,27.709030413767323,-7.313140466355987,0.0
140,64.22516182585785,73.39343169983476,44.50687540136278,-7.160353951449582,0.0
141,63.015977628515664,65.23906780950104,40.105973727069795,-7.173054340440724,0.0
142,64.02232017388079,45.173184579471126,32.137455963529646,-7.2393859248874355,0.0
143,82.30029545723947,52.78053271506602,40.202327376541994,-7.2304358195311895,0.0
144,69.37388741539321,34.02490519425677,22.786121111363173,-7.34724366187744,0.0
145,34.956411399073154,21.024690759290632,18.86342010848845,-7.362731307277381,0.0
146,111.51781673232011,44.55491875888159,31.248840813680243,-7.275438534690522,0.0
147,29.83989981164724,42.824102928861976,30.14406666330372,-7.258706123982337,0.0
148,101.8698916616763,44.20606358846029,28.27515027897122,-7.1761555744980985,0.0
149,206.43379101324044,69.19675653552015,45.24972200921426,-7.0797988546226716,0.0
150,113.87421289882313,57.20503625289226,35.4613077112784,-7.129092034643138,0.0
151,61.408605216486926,62.94311441450069,39.322889423308276,-7.148341476936353,0.0
152,71.30245679828313,21.3519310944248,17.114623811484005,-7.316315808969547,0.0
153,104.41833037886602,35.502769533273145,26.465555181416374,-7.24276693181048,0.0
154,87.63700682614102,48.305460040612765,33.518046438694,-7.203031025366489,0.0
155,55.594445091946994,40.700219580593206,26.969855760068942,-7.240897282934173,0.0
156,81.85672530415916,21.512295072937075,14.748332749819383,-7.322195221360127,0.0
157,237.35310340087722,54.3895893842758,36.23766173701733,-7.184612636645559,0.0
158,217.95985192494987,64.10536347570208,42.323900086650006,-7.191739514284015,0.0
159,143.11961362728343,34.89093565560567,29.28427861778376,-7.308475652261686,0.0
160,75.06674155092203,48.73884472763166,33.10837634497633,-7.343781642260324,0.0
161,44.87769248336711,11.543906888458878,9.661617441956574,-7.518856812928145,0.0
162,157.37081667102976,55.58667501201853,39.66380790931483,-7.3731742224325325,0.0
163,77.74993364085297,39.09295743168332,27.396977987916518,-7.443019269026513,0.0
164,92.63778987216621,43.9043899270085,29.905091947099816,-7.404417823836699,0.0
165,77.61746468219863,44.18358933304747,35.198911587397255,-7.353446031051914,0.0
166,72.26488231283517,31.030957400604773,20.96442290574002,-7.463579658052687,0.0
167,157.5338553409981,36.91839366743807,31.077278204184648,-7.36024547684395,0.0
168,54.159155951717416,43.54142742914458,33.22770180661852,-7.406621051834747,0.0
169,53.98144844969064,58.41484265502853,38.89686732087284,-7.3661192519291445,0.0
170,36.20222449143866,23.226410035043955,15.269478046800941,-7.4747630675710095,0.0
171,17.028270062487152,22.68181206972804,19.518053846200928,-7.4233788359901896,0.0
172,87.39526731720767,54.102497702542074,30.694130419443052,-7.296494784738404,0.0
173,88.59014929907013,66.07946919665362,44.42717563919723,-7.248091850225795,0.0
174,98.16094185381125,62.32291844192272,41.9253399282073,-7.208414833552555,0.0
175,84.92602980904731,60.85483375641828,35.403699233351894,-7.227814527951942,0.0
176,76.83551832553403,34.30031016348706,30.61509330671591,-7.308287772466615,0.0
177,55.023759345877906,36.10329768647595,22.03412054091071,-7.305802512313935,0.0
178,41.07474390471032,35.94061136672584,24.676501953663927,-7.351201350285081,0.0
179,42.379109965818536,30.493827043993708,26.749467317325372,-7.326429792905595,0.0
180,20.294445530219818,7.3953232624335214,7.110071140419071,-7.430780834621853,0.0
181,181.2050755150194,65.36277816258371,40.91047490543375,-7.151163149750313,0.0
182,104.41018726475768,47.433595950055555,31.1481505696817,-7.254166522775749,0.0
183,38.62330451102329,38.236261534970254,26.283452052623034,-7.311671493834424,0.0
184,61.26525866537532,59.24551394364486,37.677609083708376,-7.267294871055122,0.0
185,77.95122901348854,34.663507250525676,27.7175826667808,-7.363242712152184,0.0
186,77.07607196867501,57.798720092667885,38.46699226244042,-7.292636867368064,0.0
187,48.62044060381397,36.22260354932708,25.274576636962593,-7.436693882888759,0.0
188,36.99683568448913,31.939033994722802,19.495095916325226,-7.415421592933491,0.0
189,55.36918804381145,35.79638959642034,23.62479430406044,-7.331770765449312,0.0
190,63.994668163528814,39.689818039691694,23.61594418055999,-7.397275752911306,0.0
191,56.42670275955628,38.197508861466,25.285293052283425,-7.366993746542221,0.0
192,70.21491907394771,45.26062034990173,32.35162115034958,-7.410888062812104,0.0
193,93.71550402831974,53.80331197869964,34.88698349505042,-7.3973577860033055,0.0
194,84.66476945577054,44.62877802923322,31.33260117773898,-7.429675151551338,0.0
195,80.73376818943437,46.58832508950339,29.70316422971276,-7.4497480055020855,0.0
196,42.35903136583025,62.01463028338427,40.6757441937613,-7.337139921771613,0.0
197,72.22787000960352,32.02393196080811,21.1609056435215,-7.427915274009008,0.0
198,88.81280384760845,42.34297893646484,30.51879151452643,-7.403709352073706,0.0
199,29.95370345724574,37.073850411378466,22.520096854617197,-7.399997679423034,0.0
200,45.51565459428951,58.83542019268498,37.66941466523955,-7.318746966656072,0.0
201,122.81139203424429,59.60834636562504,38.6682981781972,-7.37653512157693,0.0
202,182.97523895139264,66.38780652638525,38.25023407613238,-7.4161177560987666,0.0
203,57.49394264295249,54.45810002204962,37.81948282616213,-7.409876478508501,0.0
204,54.60956056535357,41.585958140552975,29.595901518128812,-7.483284696950921,0.0
205,138.83999305824526,51.710680801033355,33.213188167350985,-7.372434010537741,0.0
206,146.32018418964964,21.843097803764977,17.91206605437522,-7.455385654582605,0.0
207,151.4053287554368,58.92096363008022,39.37841101704786,-7.342368670239725,0.0
208,104.40551305727145,62.709274216244616,40.490395981352776,-7.331123900344805,0.0
209,37.61400868031859,40.846303673577495,27.55864827831586,-7.437396693832784,0.0
210,58.99314125572387,33.039885971035496,22.666770059848204,-7.509311887189589,0.0
211,64.30526564941117,35.679762003943324,25.571775112533942,-7.491736724901154,0.0
212,112.62853285924245,62.343830869843565,39.076393709518015,-7.361989091231279,0.0
213,28.867883780817813,12.931132118954944,11.009692622271055,-7.575498142266861,0.0
214,50.57317520549477,24.6956335582848,21.486047582468018,-7.50109522410627,0.0
215,66.88733360678481,46.81757928535808,34.40960109249378,-7.395337687598334,0.0
216,76.7832340725278,50.666659668864064,35.94165916958203,-7.367355647164967,0.0
217,30.872182970475055,24.86225088328744,23.572009848974023,-7.514567379152932,0.0
218,73.8063976061402,28.920741831340518,20.768562493457768,-7.5255736606914265,0.0
219,116.6108010241291,45.903476249504216,33.463292146567255,-7.386205654284758,0.0
220,118.45369553885706,44.41645287159675,28.03625383748052,-7.411192398822502,0.0
221,51.678289676391,39.119581303559244,26.516423783575494,-7.369972898682989,0.0
222,37.94279602172646,29.122564658677828,19.0565681043081,-7.440837118513417,0.0
223,76.98043754116914,37.641980235503674,26.965501355783392,-7.347721311170399,0.0
224,96.75824807959566,28.969432874233462,24.36444111013164,-7.383100978083005,0.0
225,46.74551063183217,16.17918582734031,14.380106331858164,-7.465028639752782,0.0
226,53.65269780876946,37.654928327770904,29.068185487451654,-7.30081443575915,0.0
227,66.60302928983658,20.839250706252642,17.55558479297906,-7.439381871512025,0.0
228,55.94220094962742,33.16039715749988,23.37144820104974,-7.382093903348876,0.0
229,30.794690232504347,26.928872658715893,23.15785240653592,-7.405333737169669,0.0
230,35.923607252550795,20.28807692101691,16.742410240073998,-7.4498241166827235,0.0
231,40.75622851172096,22.537259655150894,19.536811685034383,-7.460489652953085,0.0
232,33.614711096882786,20.162913698858272,17.412165777990595,-7.451658628019735,0.0
233,32.57322819356012,10.342488187404038,8.424853591093173,-7.580404430179309,0.0
234,45.09166831339126,13.725449113097662,11.657033906395858,-7.507786584518828,0.0
235,73.46938240777588,39.35348432569299,29.510933856945485,-7.350693865002556,0.0
236,30.404620362810604,26.088147760136053,23.640737258596346,-7.4826166233572105,0.0
237,101.69099575137248,51.23694949395334,34.765533446179084,-7.376972804037455,0.0
238,64.86836485589068,37.2781454793488,27.18227575486526,-7.444574220646966,0.0
239,80.8540712072127,38.464169589414574,25.812500486383215,-7.4084587808682905,0.0
240,67.61323382621256,33.21389667394882,22.840307137928903,-7.409269121568859,0.0
241,89.48083590192952,35.90973812015727,32.40849879275387,-7.330856981317164,0.0
242,67.63335037382939,52.96131241057689,40.307295801118016,-7.339889757685886,0.0
243,92.08853200905327,44.01993695809506,36.040486549880974,-7.3251408831339555,0.0
244,30.820155797576625,23.248815313059215,21.066018064195912,-7.442119051621504,0.0
245,86.21582433737966,45.95145708213871,33.28046088999448,-7.342689452933227,0.0
246,18.31145953353466,18.75841734550583,17.414632420133177,-7.4320623944136255,0.0
247,41.895866076436825,9.428683934616856,8.794742503203452,-7.5396876303080065,0.0
248,65.83689963746986,29.90889727883041,22.957898433242615,-7.352098374881311,0.0
249,69.03269818387413,52.69043289175412,39.1601123851724,-7.242336566044358,0.0
250,62.64120122003299,19.090776901653346,17.616969644324854,-7.393614978619276,0.0
251,157.75023482247354,50.68723538673172,34.500482132968806,-7.144589122731908,0.0
252,145.4344670074173,32.25299814731503,23.628198595329497,-7.230791060160339,0.0
253,108.2574730438232,44.28249799991803,31.83787376208541,-7.205170652937363,0.0
254,38.16678226102386,36.986902240198106,25.31161852250807,-7.280266413198539,0.0
255,114.5811611571174,60.98542351291204,39.77842594947045,-7.136857993626419,0.0
256,57.06113493199363,24.16375380769993,20.537799469040085,-7.2833249377318765,0.0
257,124.15310972799979,40.4236356804613,25.86324700472566,-7.26065701626067,0.0
258,55.24341222667474,42.86491577269044,25.79298269197655,-7.2174841401060155,0.0
259,64.92132712925456,37.37766489289546,25.931529350190733,-7.211779226754439,0.0
260,49.82320482799584,28.43073228164576,24.45818278659135,-7.238808070319301,0.0
261,36.01971229224659,25.493279802806985,21.877071475299697,-7.243064484304623,0.0
262,31.330558010951815,39.95183116616681,26.756953631450113,-7.220788118055223,0.0
263,23.848437164302112,16.080462018687587,13.227884124498814,-7.395932586919105,0.0
264,24.024923124521862,16.188375683462557,14.252315586665645,-7.465339352677657,0.0
265,17.443500410601022,13.083758245920762,10.928577030388018,-7.505834782997691,0.0
266,35.55650301955482,30.335343098384328,27.067356762864318,-7.371829382242623,0.0
267,35.59138801934871,31.79317648751506,21.656442278142396,-7.480063677673877,0.0
268,40.4268509229483,44.57847625762224,32.37604011005411,-7.329275509580526,0.0
269,32.30826561340778,41.73669341105657,29.88856823913132,-7.418955354174474,0.0
270,19.427393146479613,37.243091320541375,25.177354744868353,-7.428235986314444,0.0
271,40.72125891187981,40.49427760058703,26.357184347851824,-7.383500243011973,0.0
272,25.613927149626928,12.897293645810956,11.369010123657063,-7.594869645558753,0.0
273,43.38645557770578,25.385749979604345,22.14044091881563,-7.504587958418632,0.0
274,57.572646066841145,24.271549124813948,21.39658251761769,-7.509070606671424,0.0
275,109.94399091186894,52.01066846276323,34.552848864657186,-7.3959264811742695,0.0
276,82.95410318407673,57.74851467025777,37.48680999137772,-7.401900909666904,0.0
277,86.83319770418298,12.065459664794616,10.122635663487017,-7.613642080296624,0.0
278,166.81224126858132,46.535782921593636,35.136620733576514,-7.361757954381575,0.0
279,116.12051430785408,20.974852156747755,19.281985285691917,-7.495619211370961,0.0
280,85.02128572772196,30.381655086530373,25.87716468873744,-7.475184867979814,0.0
281,54.4172954278031,32.30948121073501,26.88494034910885,-7.480283847574313,0.0
282,64.95858990787352,32.13806462774907,21.349213291192427,-7.575647638579267,0.0
283,19.79978626005419,12.923384365043603,12.065216852196803,-7.661591428157576,0.0
284,79.12642378729882,38.87932406769445,25.85185110444824,-7.514541672545674,0.0
285,18.08388044472585,15.401819987630006,13.85885989968665,-7.650650989234428,0.0
286,48.153744906794266,36.601680926939785,25.42427555316438,-7.544156747104036,0.0
287,23.731082882799168,14.863700760586653,12.58885327206614,-7.714897120185972,0.0
288,36.31269619558653,34.54307218976707,27.668969537170295,-7.579013661547346,0.0
289,50.13686964982896,27.39318061367764,22.290471204556525,-7.56351190433264,0.0
290,61.318499162781144,30.900684182687353,22.591110126891483,-7.555093874734371,0.0
291,33.85164933064008,24.697724743319366,21.69028791001377,-7.640724055094479,0.0
292,64.24839197444254,39.77184964396292,27.990809122798964,-7.566067804024459,0.0
293,30.876703219356585,19.694675166974775,16.26525183200526,-7.664263306616821,0.0
294,35.85722025776616,20.64251791408363,13.027207790447088,-7.650577317511772,0.0
295,116.74910934204682,38.883368590303384,33.07328712660819,-7.4414021297788295,0.0
296,49.3221099441154,30.302642858412582,21.709556425067905,-7.564226549480193,0.0
297,61.8885836158932,35.16513025324093,21.669885844690725,-7.591440278675325,0.0
298,34.322399532964724,47.35218400135636,33.658816367931045,-7.489582154447743,0.0
299,26.189872148709004,16.06946254199526,13.781278269171404,-7.704434072059048,0.0
