lesson,raw_grad_norm,loss_reg,loss_cls,gate_logit_mean,fed_grad_max
68,875.589267160014,70.38722825671236,37.49163294645647,-6.554629872786552,6.693726539611816
69,946.2142213007379,63.155518098423876,31.401632054088015,-6.542381198521497,10.893500328063965
70,1274.2602500048765,137.32177359734973,65.8642213344574,-6.510299002097426,12.248835563659668
71,1245.4260247444154,58.74490677316984,28.026521754761536,-6.514210712287505,18.5347843170166
72,4374.2440316187885,109.35274583597977,61.94100801460445,-6.474832749160635,19.72884178161621
73,1791.2978852165763,47.30731050173441,22.532265844133992,-6.50917526670194,19.74288558959961
74,1434.6469858962664,70.64236352220178,37.58593664287279,-6.4948077166725575,15.802868843078613
75,600.2744549774146,41.63839306806525,20.93034061634292,-6.510932435296187,7.846527099609375
76,416.04160418164275,69.00234240790208,34.83028859831393,-6.52290824846774,16.38256072998047
77,2176.520300969255,141.00442188729843,36.74029916431755,-6.534309373923383,254.6044464111328
78,350.84157891831524,46.2107765202721,23.518605234722298,-6.5554336405243205,9.602466583251953
79,588.9122832414362,96.40443286672235,39.815799706305064,-6.551558092546662,19.847545623779297
