corr_ls1.0_clustering,corr_ls1.0_n_active,corr_ls2.0_clustering,corr_ls2.0_n_active,corr_ls3.0_clustering,corr_ls3.0_n_active,corr_ls5.0_clustering,corr_ls5.0_n_active,corr_ls8.0_clustering,corr_ls8.0_n_active,gate_mass,gate_mean,gate_moran_i,indep_n_active,indep_clustering,topk_n_active,topk_clustering,origin,sample_idx,step,target_idx
1.0562913907284768,302,1.3011363636363635,352,1.33003300330033,303,1.4772277227722772,505,1.236842105263158,190,292.5977478027344,0.009030794724822044,0.7794145809226871,293,0.552901023890785,293,1.2491467576791808,335,0,1,0
0.5875,80,0.9512195121951219,41,1.3466666666666667,150,1.5941176470588236,170,0.3,10,57.48199462890625,0.001774135627783835,0.4754704564105283,56,0.03571428571428571,57,0.7894736842105263,335,0,1,1
0.4246575342465753,73,0.7763157894736842,76,1.0392156862745099,51,0.5862068965517241,29,0.7428571428571429,35,88.67981719970703,0.0027370313182473183,0.40927495486390325,95,0.031578947368421054,89,0.7415730337078652,335,0,1,2
1.0379746835443038,316,1.2618181818181817,275,1.2532188841201717,233,1.5369127516778522,596,1.09,100,257.17449951171875,0.007937484420835972,0.7865968053084362,257,0.5291828793774319,257,1.2334630350194553,335,0,2,0
0.3877551020408163,49,1.1975308641975309,81,1.15625,32,1.1904761904761905,63,0.9523809523809523,63,55.681884765625,0.001718576648272574,0.48163201662249605,48,0.0625,56,0.875,335,0,2,1
0.6,95,0.975609756097561,82,1.3855421686746987,83,0.9230769230769231,26,1.639344262295082,122,81.38323211669922,0.0025118282064795494,0.4470147671534427,69,0.057971014492753624,81,0.691358024691358,335,0,2,2
1.028436018957346,211,1.0295566502463054,203,1.2013422818791946,149,1.2157894736842105,190,1.2352941176470589,170,230.69180297851562,0.007120117545127869,0.785640698346462,240,0.4125,231,1.1948051948051948,335,0,3,0
0.29411764705882354,17,0.9795918367346939,49,1.323076923076923,65,0.3333333333333333,9,0.6774193548387096,31,48.61467361450195,0.0015004528686404228,0.5203531442031173,46,0.021739130434782608,49,0.8571428571428571,335,0,3,1
0.6868686868686869,99,0.9107142857142857,56,0.38461538461538464,13,1.4957264957264957,117,1.7309417040358743,223,77.30962371826172,0.002386099426075816,0.3804012818578144,74,0.013513513513513514,77,0.7272727272727273,335,0,3,2
0.8913043478260869,230,1.1614583333333333,192,1.2264150943396226,106,1.3829787234042554,94,1.1417910447761195,134,204.19924926757812,0.006302446126937866,0.7973179677686903,206,0.36893203883495146,204,1.2352941176470589,335,0,4,0
