corr_ls1.0_clustering,corr_ls1.0_n_active,corr_ls2.0_clustering,corr_ls2.0_n_active,corr_ls3.0_clustering,corr_ls3.0_n_active,corr_ls5.0_clustering,corr_ls5.0_n_active,corr_ls8.0_clustering,corr_ls8.0_n_active,gate_mass,gate_mean,gate_moran_i,indep_n_active,indep_clustering,topk_n_active,topk_clustering,origin,sample_idx,step,target_idx
0.6551724137931034,58,0.8235294117647058,68,1.036144578313253,83,0.8688524590163934,61,0.8615384615384616,65,90.62902069091797,0.0027971919625997543,0.6371459992319058,87,0.3218390804597701,91,0.8241758241758241,335,0,1,0
0.9344262295081968,61,1.0961538461538463,52,0.84375,64,1.3741496598639455,147,0.7954545454545454,44,56.804473876953125,0.0017532245256006718,0.6430566199788398,58,0.3103448275862069,57,1.0526315789473684,335,0,1,1
0.4583333333333333,24,0.9482758620689655,58,0.8518518518518519,27,1.3333333333333333,33,1.0769230769230769,13,40.41337585449219,0.0012473263777792454,0.5979974659366701,40,0.1,40,0.825,335,0,1,2
0.6491228070175439,57,1.025,80,0.7560975609756098,41,0.36363636363636365,22,1.0091743119266054,109,75.8857421875,0.0023421526420861483,0.652736153895631,72,0.2222222222222222,76,0.7368421052631579,335,0,2,0
0.6862745098039216,51,1.1111111111111112,36,0.4666666666666667,15,1.0517241379310345,58,1.0408163265306123,49,45.35670852661133,0.001399898435920477,0.5561861070322028,36,0.16666666666666666,45,0.8888888888888888,335,0,2,1
0.48717948717948717,39,0.6190476190476191,21,0.6785714285714286,28,0.8461538461538461,26,0.4375,16,33.23680877685547,0.0010258274851366878,0.5743619963231748,33,0.06060606060606061,33,0.7575757575757576,335,0,2,2
0.7288135593220338,59,0.8545454545454545,55,1.0701754385964912,57,0.7547169811320755,53,1.4652777777777777,144,64.38533782958984,0.0019872018601745367,0.6178777198411741,64,0.265625,64,0.734375,335,0,3,0
0.696969696969697,33,0.7878787878787878,33,1.1111111111111112,18,1.0491803278688525,61,0.5882352941176471,34,39.724185943603516,0.0012260550865903497,0.5334418159512305,40,0.1,40,0.625,335,0,3,1
0.5135135135135135,37,0.5333333333333333,15,1.1846153846153846,65,1.345132743362832,113,0.7,20,30.42407989501953,0.0009390148334205151,0.5648466918875176,28,0.0,30,0.7,335,0,3,2
0.5806451612903226,62,1.1168831168831168,77,0.7241379310344828,29,1.4724409448818898,127,0.9666666666666667,60,56.46484375,0.001742742140777409,0.5990701717517359,60,0.23333333333333334,56,0.7142857142857143,335,0,4,0
0.6511627906976745,43,1.0555555555555556,18,1.3472222222222223,72,0.0,2,-1.0,0,34.44393539428711,0.0010630844626575708,0.5366346312382936,38,0.3157894736842105,34,0.7352941176470589,335,0,4,1
0.47368421052631576,19,0.9459459459459459,37,0.9375,16,1.0833333333333333,12,0.5714285714285714,7,27.057546615600586,0.0008351094438694417,0.524526652700707,40,0.025,27,0.7777777777777778,335,0,4,2
0.6,30,0.717948717948718,39,0.5238095238095238,21,1.3805970149253732,134,1.0140845070422535,71,48.142127990722656,0.0014858681242913008,0.5359903549632624,46,0.15217391304347827,48,0.6875,335,0,5,0
0.3181818181818182,22,1.2121212121212122,33,0.3333333333333333,9,0.2222222222222222,9,0.4166666666666667,12,28.690200805664062,0.0008855000487528741,0.49340663027146137,30,0.06666666666666667,29,0.6551724137931034,335,0,5,1
0.375,32,0.9696969696969697,33,1.2272727272727273,44,0.6153846153846154,13,1.1428571428571428,35,24.479717254638672,0.000755546847358346,0.5095036336557442,21,0.09523809523809523,24,0.625,335,0,5,2
0.7692307692307693,52,1.1081081081081081,37,0.9629629629629629,27,0.5,22,0.4,5,42.49351501464844,0.0013115282636135817,0.5420575401409629,52,0.09615384615384616,42,0.6904761904761905,335,0,6,0
0.47619047619047616,21,0.9210526315789473,38,1.0769230769230769,26,0.5909090909090909,22,1.4285714285714286,42,25.395099639892578,0.0007837993907742202,0.4624884059604194,21,0.047619047619047616,25,0.76,335,0,6,1
0.7586206896551724,29,1.0,13,1.1904761904761905,21,1.5757575757575757,66,0.4375,16,22.359819412231445,0.0006901178858242929,0.5243824621074245,23,0.0,22,0.4090909090909091,335,0,6,2
0.8181818181818182,44,1.0212765957446808,47,0.5925925925925926,27,0.2608695652173913,23,0.25,4,37.219200134277344,0.0011487407609820366,0.49609052884721694,42,0.11904761904761904,37,0.7297297297297297,335,0,7,0
0.1,10,1.25,32,1.0,29,1.2941176470588236,17,-1.0,0,21.329803466796875,0.0006583272479474545,0.4523970692436126,21,0.0,21,0.6666666666666666,335,0,7,1
0.3,20,0.6666666666666666,6,0.0,2,-1.0,0,0.6,20,20.67336082458496,0.0006380666745826602,0.49389448371434846,26,0.038461538461538464,21,0.3333333333333333,335,0,7,2
0.8333333333333334,30,0.7307692307692307,26,1.1333333333333333,45,0.6,10,1.05,20,32.38924026489258,0.000999667914584279,0.4822180613778973,26,0.11538461538461539,32,0.6875,335,0,8,0
0.16666666666666666,12,0.8,30,0.4,10,0.25,4,-1.0,0,19.281145095825195,0.0005950970808044076,0.39916421813369757,19,0.0,19,0.42105263157894735,335,0,8,1
0.5454545454545454,33,-1.0,0,0.45454545454545453,11,0.8125,16,-1.0,0,19.090015411376953,0.0005891980254091322,0.5167809491426982,23,0.0,19,0.3157894736842105,335,0,8,2
0.47619047619047616,21,1.1914893617021276,47,0.0,2,1.4444444444444444,54,0.4,10,29.15707778930664,0.0008999098208732903,0.45320375728856016,28,0.03571428571428571,29,0.6551724137931034,335,0,9,0
0.3684210526315789,19,0.7333333333333333,15,0.6666666666666666,6,0.9318181818181818,44,0.0,4,17.474267959594727,0.0005393292522057891,0.43244284915979153,21,0.047619047619047616,17,0.6470588235294118,335,0,9,1
0.7096774193548387,31,1.131578947368421,38,1.1875,32,1.5357142857142858,84,1.4954128440366972,109,17.98448944091797,0.0005550768109969795,0.5230915272692823,21,0.047619047619047616,18,0.2777777777777778,335,0,9,2
0.6428571428571429,28,1.125,32,1.1071428571428572,28,0.3076923076923077,13,0.5,2,25.38504981994629,0.0007834892021492124,0.45790529228215116,28,0.0,25,0.56,335,0,10,0
0.0,3,0.9047619047619048,21,0.1111111111111111,9,1.4126984126984128,63,-1.0,0,15.273967742919922,0.0004714187525678426,0.4758544077643352,10,0.1,15,0.4,335,0,10,1
0.4,10,0.6,5,1.5483870967741935,62,0.5555555555555556,9,0.0,1,16.76473617553711,0.0005174301331862807,0.529808913478442,15,0.0,17,0.23529411764705882,335,0,10,2
0.7391304347826086,23,0.5789473684210527,19,1.5375,80,0.7619047619047619,21,0.0,4,23.410219192504883,0.0007225376321002841,0.4491504494032658,24,0.041666666666666664,23,0.5217391304347826,335,0,11,0
0.6153846153846154,26,0.9444444444444444,18,0.0,2,0.6666666666666666,9,0.0,3,14.003838539123535,0.0004322172317188233,0.5150666639601617,13,0.0,14,0.21428571428571427,335,0,11,1
0.1111111111111111,9,0.8571428571428571,21,1.170731707317073,41,1.0,26,-1.0,0,16.390052795410156,0.0005058658425696194,0.5861889394814928,23,0.08695652173913043,16,0.4375,335,0,11,2
0.391304347826087,23,1.1956521739130435,46,0.0,2,0.8260869565217391,46,-1.0,0,21.00933837890625,0.0006484363693743944,0.43925993282960724,28,0.0,21,0.5238095238095238,335,0,12,0
0.4,5,0.5,4,0.0,6,-1.0,0,0.0,5,12.653301239013672,0.0003905339981429279,0.5390939014331646,17,0.058823529411764705,13,0.07692307692307693,335,0,12,1
0.5714285714285714,21,1.25,28,1.1111111111111112,9,0.0,2,0.0,3,15.215499877929688,0.0004696141986642033,0.5471196190988368,18,0.0,15,0.3333333333333333,335,0,12,2
0.3125,16,0.5909090909090909,22,1.5051546391752577,97,0.7777777777777778,36,-1.0,0,19.04234504699707,0.0005877267103642225,0.46669921059050457,15,0.06666666666666667,19,0.42105263157894735,335,0,13,0
0.2,5,1.0,5,1.3703703703703705,27,-1.0,0,1.7553648068669527,233,11.583443641662598,0.000357513694325462,0.5565128326519215,14,0.0,12,0.0,335,0,13,1
0.0,5,0.3333333333333333,3,0.0,1,1.5555555555555556,36,0.5,6,14.772344589233398,0.0004559365625027567,0.5405731931212567,13,0.0,15,0.5333333333333333,335,0,13,2
0.2857142857142857,14,0.8235294117647058,34,0.5,2,1.2972972972972974,37,0.0,1,17.43722152709961,0.0005381858209148049,0.47233099668228185,15,0.06666666666666667,17,0.35294117647058826,335,0,14,0
0.6,10,1.173913043478261,23,1.375,24,-1.0,0,0.0,4,10.679612159729004,0.00032961767283268273,0.5646879833221667,6,0.0,11,0.0,335,0,14,1
0.47619047619047616,21,0.0,2,0.8,10,0.6666666666666666,6,-1.0,0,13.799836158752441,0.0004259208799339831,0.5140094793303058,14,0.0,14,0.35714285714285715,335,0,14,2
0.4,5,1.0,19,-1.0,0,-1.0,0,0.0,6,16.124116897583008,0.0004976579220965505,0.4824093362092397,17,0.0,16,0.375,335,0,15,0
0.2857142857142857,7,0.0,2,0.0,1,0.0,2,1.3103448275862069,29,9.911605834960938,0.0003059137670788914,0.570358146183615,5,0.0,10,0.0,335,0,15,1
0.5,10,0.75,16,1.2127659574468086,47,0.6666666666666666,6,-1.0,0,13.062548637390137,0.00040316508966498077,0.5103455663431251,8,0.0,13,0.3076923076923077,335,0,15,2
0.4117647058823529,17,0.0,1,0.0,3,-1.0,0,-1.0,0,14.984774589538574,0.0004624930443242192,0.4914836104798008,21,0.0,15,0.4,335,0,16,0
0.125,8,1.3333333333333333,12,0.0,2,-1.0,0,0.0,2,9.242477416992188,0.0002852616598829627,0.5742356984103592,12,0.0,9,0.0,335,0,16,1
0.38461538461538464,13,1.3888888888888888,18,1.0555555555555556,18,0.0,1,1.7676348547717842,241,12.421793937683105,0.00038338868762366474,0.5108332781720947,13,0.0,12,0.3333333333333333,335,0,16,2
0.0,7,0.5714285714285714,7,0.3333333333333333,6,-1.0,0,0.3333333333333333,15,14.002811431884766,0.00043218553764745593,0.5021529763585294,19,0.0,14,0.42857142857142855,335,0,17,0
0.4666666666666667,15,0.0,1,0.0,2,-1.0,0,-1.0,0,8.667313575744629,0.0002675096911843866,0.575091531854221,9,0.0,9,0.1111111111111111,335,0,17,1
0.14285714285714285,7,0.5,10,1.1333333333333333,15,-1.0,0,-1.0,0,11.842140197753906,0.00036549815558828413,0.518323616118079,13,0.0,12,0.3333333333333333,335,0,17,2
0.5555555555555556,9,0.0,1,1.3703703703703705,27,-1.0,0,-1.0,0,13.130481719970703,0.0004052617878187448,0.5112267955677163,10,0.0,13,0.15384615384615385,335,0,18,0
0.2857142857142857,7,0.6,5,1.0,6,1.1304347826086956,23,-1.0,0,8.171278953552246,0.0002521999704185873,0.5744133640265284,7,0.0,8,0.125,335,0,18,1
0.2222222222222222,9,0.6,5,1.0869565217391304,23,0.0,2,-1.0,0,11.324891090393066,0.0003495336859486997,0.5272397760808897,7,0.0,11,0.2727272727272727,335,0,18,2
0.0,2,1.2,20,1.2857142857142858,14,-1.0,0,-1.0,0,12.3679838180542,0.0003817279066424817,0.5198068900139055,7,0.0,12,0.0,335,0,19,0
0.5833333333333334,12,0.8333333333333334,24,1.2222222222222223,18,0.0,5,-1.0,0,7.7430219650268555,0.00023898216022644192,0.5732109633967198,10,0.0,8,0.125,335,0,19,1
0.2857142857142857,7,-1.0,0,-1.0,0,1.391304347826087,23,1.6319444444444444,144,10.859039306640625,0.00033515552058815956,0.5355770737056731,10,0.0,11,0.2727272727272727,335,0,19,2
0.35,20,0.0,1,1.0606060606060606,33,0.0,3,-1.0,0,11.713903427124023,0.00036154023837298155,0.533545129344167,10,0.0,12,0.0,335,0,20,0
0.8888888888888888,9,0.0,2,-1.0,0,-1.0,0,0.0,1,7.369302749633789,0.0002274476137245074,0.5708195499325647,5,0.0,7,0.0,335,0,20,1
0.5,8,1.0,12,1.3214285714285714,28,0.0,2,-1.0,0,10.434076309204102,0.00032203938462771475,0.5423842260623715,9,0.0,10,0.2,335,0,20,2
0.3333333333333333,3,-1.0,0,0.6363636363636364,11,-1.0,0,-1.0,0,11.143036842346191,0.0003439208958297968,0.5494226648590688,8,0.0,11,0.0,335,0,21,0
0.16666666666666666,6,0.5,2,1.368421052631579,19,0.0,2,-1.0,0,7.037013530731201,0.00021719177311751992,0.5671778258756445,14,0.0,7,0.14285714285714285,335,0,21,1
0.3076923076923077,13,-1.0,0,0.0,1,-1.0,0,1.7601010101010102,396,10.04229736328125,0.00030994744156487286,0.5505701418851648,6,0.0,10,0.2,335,0,21,2
0.38461538461538464,13,0.0,1,-1.0,0,0.375,8,-1.0,0,10.656211853027344,0.0003288954321760684,0.5620955027581687,7,0.0,11,0.0,335,0,22,0
0.2,5,0.0,2,0.0,1,-1.0,0,1.2,35,6.746026039123535,0.00020821068028453737,0.5624543236806474,9,0.0,7,0.14285714285714285,335,0,22,1
0.7368421052631579,19,0.5555555555555556,9,0.3333333333333333,3,1.0,11,1.5972222222222223,144,9.685324668884277,0.0002989297790918499,0.5607662860255661,14,0.0,10,0.2,335,0,22,2
