target,h,M_mean,M_p99,M_max
sb,1,0.1514485478401184,1.2500001192092896,1151.2501220703125
sb,2,0.13125109672546387,1.625,1382.25
sb,3,0.14451314508914948,2.125,1245.750244140625
sb,4,0.21063046157360077,3.25,635.2501220703125
sb,5,0.2661048471927643,4.125,1499.50048828125
sb,6,0.34390878677368164,5.250000476837158,2518.37451171875
sb,7,0.3781156539916992,6.125000476837158,2030.749755859375
sb,8,0.41569045186042786,7.250000476837158,2034.0003662109375
sb,9,0.4789921045303345,7.625000476837158,2337.874755859375
sb,10,0.5377662181854248,8.5,2269.625244140625
sb,11,0.4934203326702118,8.375,1002.5001831054688
sb,12,0.5434437990188599,8.624999046325684,1215.4998779296875
sb,13,0.5646299123764038,9.000001907348633,3917.498779296875
sb,14,0.5529073476791382,9.000001907348633,1365.7501220703125
sb,15,0.5775670409202576,9.0,8166.001953125
sb,16,0.5087675452232361,8.5,1325.8746337890625
sb,17,0.5192762613296509,8.875,1160.00048828125
sb,18,0.5616161823272705,8.875,2334.125
sb,19,0.6188802123069763,9.125000953674316,2450.50048828125
sb,20,0.6056841611862183,9.125001907348633,4592.24853515625
sb,21,0.5978546738624573,9.375,6463.99755859375
sb,22,0.6315921545028687,9.500001630783082,2413.874267578125
sb,23,0.643561065196991,9.375000953674316,10533.8701171875
sb,24,0.5275465250015259,9.375,849.1251220703125
sb,25,0.5715689659118652,9.875,657.250244140625
sb,26,0.6961157321929932,9.625001630783082,12530.62890625
sb,27,0.5892308950424194,9.5,3326.8759765625
sb,28,0.6350517868995667,9.625001907348633,6300.998046875
sb,29,0.6384109258651733,10.000000953674316,1740.124755859375
sb,30,0.5778611302375793,9.749998092651367,1816.8756103515625
sb,31,0.6129980087280273,9.874998092651367,1844.1256103515625
sb,32,0.6161246299743652,9.750001630783082,3455.000244140625
sb,33,0.6142191886901855,9.749998092651367,3659.25
sb,34,0.5951790809631348,9.500000953674316,2111.62451171875
sb,35,0.6102197170257568,10.000000953674316,5145.248046875
sb,36,0.6484091877937317,9.125000953674316,9323.376953125
ns,1,0.04534706473350525,0.375,406.4999084472656
ns,2,0.04237223416566849,0.625,342.75006103515625
ns,3,0.05990215763449669,1.0,303.25
ns,4,0.08811169117689133,1.4999998807907104,594.2501831054688
ns,5,0.1075214147567749,1.875,389.0001525878906
ns,6,0.1255207359790802,2.375,332.62506103515625
ns,7,0.14818106591701508,2.75,623.7498779296875
ns,8,0.19953647255897522,2.875,6525.75244140625
ns,9,0.22617202997207642,3.124999761581421,7661.87548828125
ns,10,0.17518335580825806,3.250000238418579,1694.75
ns,11,0.18938127160072327,3.375000238418579,650.1253051757812
ns,12,0.1963973492383957,3.375000238418579,1305.6243896484375
ns,13,0.293016254901886,3.250000238418579,14962.380859375
ns,14,0.1944698691368103,3.375000238418579,1061.625
ns,15,0.19005677103996277,3.250000238418579,864.6248168945312
ns,16,0.17546427249908447,3.124999761581421,497.7497863769531
ns,17,0.19672593474388123,3.374999761581421,1677.749267578125
ns,18,0.18714281916618347,3.375000238418579,1687.125
ns,19,0.19438698887825012,3.625000238418579,1013.4996948242188
ns,20,0.21461817622184753,3.500000238418579,3159.2509765625
ns,21,0.2141832411289215,3.5,1747.500732421875
ns,22,0.1965506374835968,3.499999761581421,1323.2493896484375
ns,23,0.2041710615158081,3.3750001692771914,4066.37451171875
ns,24,0.4043735861778259,3.375000238418579,34443.76171875
ns,25,0.2076798379421234,3.250000238418579,2034.5009765625
ns,26,0.20834067463874817,3.499999761581421,1316.625
ns,27,0.21089524030685425,3.625000238418579,1243.000244140625
ns,28,0.21937379240989685,3.250000238418579,1487.0003662109375
ns,29,0.18473127484321594,3.375000238418579,2129.75048828125
ns,30,0.18087191879749298,3.250000238418579,910.25
ns,31,0.1827905923128128,3.375000238418579,774.9999389648438
ns,32,0.18915390968322754,3.499999761581421,647.3753051757812
ns,33,0.21305301785469055,3.250000238418579,1118.6253662109375
ns,34,0.20732925832271576,3.375000238418579,889.874755859375
ns,35,0.2435266673564911,3.375000238418579,6320.2509765625
ns,36,0.2187657654285431,3.499999761581421,1558.8743896484375
os,1,0.04399753734469414,0.375,728.7503051757812
os,2,0.04541527479887009,0.625,407.24981689453125
os,3,0.048721615225076675,0.7499999403953552,234.87503051757812
os,4,0.07512468099594116,1.0,2134.25048828125
os,5,0.08827964961528778,1.125,1684.375732421875
os,6,0.10745541006326675,1.375,1742.75048828125
os,7,0.11835137754678726,1.6249998807907104,1708.499267578125
os,8,0.11019113659858704,1.6250001192092896,682.1248168945312
os,9,0.12789708375930786,1.875,1166.125
os,10,0.17531096935272217,1.875,6382.998046875
os,11,0.15754342079162598,1.875,2176.625244140625
os,12,0.14006337523460388,2.0,697.25
os,13,0.12367761135101318,2.0,728.874755859375
os,14,0.19257760047912598,2.0,5829.8740234375
os,15,0.13423839211463928,2.125,1315.75
os,16,0.14894825220108032,2.0,2049.999267578125
os,17,0.15798862278461456,2.125,1450.6253662109375
os,18,0.24121999740600586,2.0,12138.126953125
os,19,0.16403508186340332,2.125,806.250244140625
os,20,0.20468665659427643,2.125,11970.8720703125
os,21,0.15353883802890778,2.125,1170.8748779296875
os,22,0.16737809777259827,2.25,1286.50048828125
os,23,0.1953536868095398,2.25,8969.2529296875
os,24,0.14535953104496002,2.125,2230.25048828125
os,25,0.20200522243976593,2.25,5501.7490234375
os,26,0.14929737150669098,2.25,1001.8750610351562
os,27,0.14424251019954681,2.25,713.125244140625
os,28,0.15040412545204163,2.125,978.9998168945312
os,29,0.15013715624809265,2.25,1717.3751220703125
os,30,0.18787038326263428,2.25,4348.7509765625
os,31,0.16888678073883057,2.25,3321.74951171875
os,32,0.1444280594587326,2.125,1199.1246337890625
os,33,0.14335064589977264,2.25,413.3750915527344
os,34,0.1487692892551422,2.25,648.3751831054688
os,35,0.15765050053596497,2.25,1914.2501220703125
os,36,0.14615017175674438,2.375,1239.6248779296875
