target,h,M_mean,M_p99,M_max
sb,1,0.05137373134493828,0.0,2317.99951171875
sb,2,0.07552001625299454,0.0,2558.000732421875
sb,3,0.04935970902442932,0.0,2055.875
sb,4,0.06467904150485992,0.0,1627.4996337890625
sb,5,0.060829225927591324,0.0,1144.1251220703125
sb,6,0.031864989548921585,0.0,366.25
sb,7,0.026763923466205597,0.0,504.62506103515625
sb,8,0.038339048624038696,0.0,1158.12451171875
sb,9,0.03831411898136139,0.0,2405.749755859375
sb,10,0.2362978756427765,0.0,3562.998779296875
sb,11,0.035989850759506226,0.0,1896.374755859375
sb,12,0.03587030619382858,0.0,606.125244140625
sb,13,44.45433044433594,0.0,797750.625
sb,14,0.02418295107781887,0.0,739.3753051757812
sb,15,0.016061579808592796,0.0,365.25
sb,16,0.023387165740132332,0.0,573.374755859375
sb,17,502.6847839355469,0.0,12532972.0
sb,18,0.007884468883275986,0.0,533.2500610351562
sb,19,0.006375051569193602,0.0,145.99996948242188
sb,20,0.016858825460076332,0.0,1113.8748779296875
sb,21,0.0025230299215763807,0.0,65.25000762939453
sb,22,0.014256584458053112,0.0,587.9998779296875
sb,23,13.329124450683594,0.0,268817.8125
sb,24,0.03612480312585831,0.0,818.1251220703125
sb,25,11.852635383605957,0.0,265123.0625
sb,26,84.34664916992188,0.0,1680326.75
sb,27,31.621028900146484,0.0,601267.0625
sb,28,0.03337441012263298,0.0,574.25
sb,29,2.8991966247558594,0.0,74384.34375
sb,30,0.018330106511712074,0.0,506.87518310546875
sb,31,0.002376342425122857,0.0,154.25001525878906
sb,32,0.23786085844039917,0.0,5318.0
sb,33,0.0006138883763924241,0.0,12.499998092651367
sb,34,0.004167400300502777,0.0,81.75000762939453
sb,35,8.141171565512195e-05,0.0,9.749998092651367
sb,36,1.2468462045944761e-05,0.0,2.0
ns,1,0.002703455975279212,0.0,99.62498474121094
ns,2,0.003725136397406459,0.0,74.75001525878906
ns,3,6.153977394104004,0.0,658076.75
ns,4,0.10665813833475113,0.0,9156.6220703125
ns,5,0.09606073051691055,0.0,12056.6298828125
ns,6,1.414178729057312,0.0,240296.609375
ns,7,0.1272590309381485,0.0,20070.6328125
ns,8,0.0012937863357365131,0.0,87.75000762939453
ns,9,36.46778106689453,0.0,6154134.0
ns,10,0.02991551347076893,0.0,3011.2509765625
ns,11,1.6361454725265503,0.0,73028.515625
ns,12,0.2416761964559555,0.0,20662.255859375
ns,13,4.333401679992676,0.0,426590.3125
ns,14,1.4075928926467896,0.0,131446.921875
ns,15,3.229893207550049,0.0,439794.8125
ns,16,4.8007612228393555,0.0,639773.875
ns,17,7.682217121124268,0.0,1077351.125
ns,18,0.8063361644744873,0.0,46740.7421875
ns,19,2.249722957611084,0.0,290838.25
ns,20,2.5126242637634277,0.0,182024.96875
ns,21,11.622645378112793,0.0,1105940.625
ns,22,0.3237229883670807,0.0,22639.365234375
ns,23,0.25391221046447754,0.0,30757.884765625
ns,24,3.135425567626953,0.0,396251.0
ns,25,4.248492240905762,0.0,548025.0625
ns,26,1.6296093463897705,0.0,175222.5625
ns,27,0.02942190319299698,0.0,1842.8756103515625
ns,28,1.7210625410079956,0.0,206184.046875
ns,29,4.294475078582764,0.0,303137.75
ns,30,5.527096271514893,0.0,555626.8125
ns,31,3.128545045852661,0.0,344788.28125
ns,32,5.544004917144775,0.0,690090.125
ns,33,17.120323181152344,0.0,1005158.875
ns,34,11.279397010803223,0.0,1369769.5
ns,35,4.814488410949707,0.0,343188.6875
ns,36,0.3215133547782898,0.0,51874.89453125
os,1,3.2751448154449463,0.0,554331.6875
os,2,0.046295396983623505,0.0,2732.62451171875
os,3,0.559775173664093,0.0,69972.2421875
os,4,0.09260474145412445,0.0,4954.501953125
os,5,1.7884857654571533,0.0,279895.75
os,6,7.925401210784912,0.0,606995.625
os,7,36.015872955322266,0.0,2926143.5
os,8,3.4727537631988525,0.0,318735.03125
os,9,0.8619117736816406,0.0,140379.5
os,10,0.22862978279590607,0.0,22224.37890625
os,11,8.51290225982666,0.0,1319701.25
os,12,0.7235132455825806,0.0,50983.25
os,13,2.8109986782073975,0.0,204619.3125
os,14,4.275777339935303,0.0,471591.65625
os,15,6.965792179107666,0.0,923522.0
os,16,27.860483169555664,0.0,3816680.0
os,17,4.6135053634643555,0.0,247934.140625
os,18,32.1193962097168,0.0,3211129.75
os,19,7.2836737632751465,0.0,950383.75
os,20,5.378426551818848,0.0,447359.65625
os,21,27.578296661376953,0.0,1307010.875
os,22,72.46613311767578,0.0,8528360.0
os,23,16.614229202270508,0.0,874860.125
os,24,19.939878463745117,0.0,2012864.625
os,25,12.135307312011719,0.0,1387241.0
os,26,17.647098541259766,0.0,1532498.75
os,27,19.795059204101562,0.0,1705174.125
os,28,15.149313926696777,0.0,981677.75
os,29,11.08645248413086,0.0,972443.75
os,30,3.8664393424987793,0.0,648847.5
os,31,117.47166442871094,0.0,18015186.0
os,32,6.849694728851318,0.0,970529.625
os,33,1.995131015777588,0.0,119943.828125
os,34,11.556297302246094,0.0,986581.625
os,35,24.152036666870117,0.0,3714319.5
os,36,15.559646606445312,0.0,1484637.75
