target,model,h,N,n_event,AP,Brier,crps_all,crps_events,crps_none,size_ratio,pos_mcr,gate_source
sb,th_gated_NB_44_sample,1,170430,1320,0.3174223709333153,0.024777620727595675,0.14203870366721733,18.09084990491357,0.001937995337460453,0.0,0.050405097675852904,gate-head
sb,th_gated_NB_44_sample,2,170430,1318,0.24532271412283885,0.010906643968355932,0.13417412941623047,17.10485820849857,0.0019105312314149367,0.0,0.16337346960738205,gate-head
sb,th_gated_NB_44_sample,3,170430,1315,0.23608733604513107,0.00837412715559748,0.12720710117015133,16.3638545634912,0.0009546019066195314,0.0,0.09959940278261442,gate-head
sb,th_gated_NB_44_sample,4,170430,1312,0.2232981736700725,0.0075478456361216875,0.11351957183963171,14.641470561616078,0.0008132265742744081,0.0,0.15347985180501356,gate-head
sb,th_gated_NB_44_sample,5,170430,1295,0.18024221272462324,0.007450318242031394,0.11400886728130323,14.914563224755199,0.0006868588683272309,0.0,0.029633710992181175,gate-head
sb,th_gated_NB_44_sample,6,170430,1312,0.16257898347677938,0.007499197404330234,0.11645901188200149,15.055187690713465,0.0005658956754067902,0.0,0.03778148108315756,gate-head
sb,th_gated_NB_44_sample,7,170430,1314,0.14109442898217875,0.007582773431017481,0.11312360647439132,14.659151446714974,0.00010366405571935734,0.0,0.0373045426929129,gate-head
sb,th_gated_NB_44_sample,8,170430,1308,0.12495731658458652,0.007576338673361793,0.11195111262824015,14.579486811926605,5.82974138844621e-05,0.0,0.001369775739041794,gate-head
sb,th_gated_NB_44_sample,9,170430,1334,0.09284398621845075,0.007774075905815193,0.11166433799345854,14.248395333583208,0.00013952872466019078,0.0,0.0029675660570567595,gate-head
sb,th_gated_NB_44_sample,10,170430,1336,0.053751839363455026,0.007811438847568826,0.10912242196209587,13.918728948353293,1.3675825280613151e-05,0.0,0.0016880301896207586,gate-head
sb,th_gated_NB_44_sample,11,170430,1345,0.034383677528978834,0.00787457317031426,0.11081574913537265,14.039695632053352,1.7372919122348654e-05,0.0,0.0002426683188764973,gate-head
sb,th_gated_NB_44_sample,12,170430,1355,0.021613607730704795,0.007934402061313607,0.11119016971313876,13.98149215850663,3.086647602398861e-05,0.0,0.00048771308292216807,gate-head
sb,th_gated_NB_44_sample,13,170430,1383,0.016375299958448705,0.008107987369884015,0.12301082189168573,15.158351409978309,4.3442060492052506e-06,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,14,170430,1409,0.01293431273706909,0.00825902181703015,0.12839875608754328,15.530872959545777,0.0,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,15,170430,1423,0.009571252441698156,0.008342874584871082,0.13423693011793697,16.077301475755448,0.0,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,16,170430,1467,0.009013205314790471,0.00860098411098465,0.13482368127677052,15.663258350374916,0.0,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,17,170430,1512,0.00912173047928425,0.00886485667715823,0.13883705920319192,15.649470899470899,0.0,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,18,170430,1527,0.009286945307761809,0.00895277394939818,0.1340785073050519,14.964636542239687,0.0,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,19,170430,1522,0.00918514289437184,0.00892346432050046,0.12757730446517632,14.28580814717477,0.0,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,20,170430,1518,0.00934485699028817,0.008899973824718264,0.13140878953235932,14.753623188405797,0.0,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,21,170430,1546,0.009212657683645173,0.009064204136160096,0.12487238162295371,13.765847347994825,0.0,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,22,170430,1537,0.009151760056715462,0.009011443346607832,0.12461421111306695,13.81782693558881,0.0,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,23,170430,1563,0.009411323070887805,0.00916384536577162,0.13258815936161475,14.45745361484325,0.0,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,24,170430,1579,0.009581484423929849,0.009257630329889107,0.1327289796397348,14.326155794806839,0.0,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,25,170430,1616,0.009497515588855065,0.009474640234709291,0.1374581939799331,14.49690594059406,0.0,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,26,170430,1611,0.00974805036234328,0.009445270122687735,0.143806841518512,15.213531967721911,0.0,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,27,170430,1619,0.009499157298728996,0.009492236685981707,0.14468110074517399,15.230389129092032,0.0,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,28,170430,1635,0.0099511502284833,0.009585961649287817,0.155230886581001,16.181039755351684,0.0,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,29,170430,1647,0.01024073624712912,0.009656259721741152,0.1546676054685208,16.004857316332725,0.0,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,30,170430,1641,0.010003550352715454,0.00962112808607378,0.1685149328169923,17.50152346130408,0.0,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,31,170430,1649,0.009958233103977442,0.009668047641676055,0.1698409904359561,17.55366889023651,0.0,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,32,170430,1679,0.010108630456304921,0.00984395027913269,0.17715777738661034,17.982727814175103,0.0,0.0,0.0,gate-head
sb,th_gated_NB_44_sample,33,170430,1692,0.010227020723586899,0.00992014480988958,0.17395411605937922,17.521867612293143,0.0,0.0,0.0,gate-head
