target,h,M_mean,M_p99,M_max
sb,1,0.12557649612426758,0.0,5243.875
sb,2,0.0866088718175888,0.0,741.6248779296875
sb,3,0.09269861876964569,0.0,1749.1248779296875
sb,4,0.21539489924907684,0.0,13081.755859375
sb,5,2.744119167327881,0.0,136359.234375
sb,6,4.7107768058776855,0.0,242956.703125
sb,7,0.3702898621559143,0.0,22545.25390625
sb,8,2.9745805263519287,0.0,96676.265625
sb,9,0.07840608060359955,0.0,4456.4990234375
sb,10,0.04984891042113304,0.0,1658.7503662109375
sb,11,0.07211831212043762,0.0,3419.12353515625
sb,12,0.04579298943281174,0.0,937.3746948242188
sb,13,0.9186146855354309,0.0,13811.126953125
sb,14,1.8311524391174316,0.0,129938.3125
sb,15,1.169651746749878,0.0,22515.2578125
sb,16,0.4537581503391266,0.0,54378.37890625
sb,17,14.767653465270996,0.0,1062056.375
sb,18,4.675872802734375,0.0,98128.953125
sb,19,0.035191141068935394,0.0,2741.1259765625
sb,20,3.596473217010498,0.0,60643.3515625
sb,21,16.43829345703125,0.0,1186925.5
sb,22,4.335315227508545,0.0,63552.90234375
sb,23,396.7532043457031,0.0,7312091.0
sb,24,0.7841303944587708,0.0,123258.3359375
sb,25,8.879507064819336,0.0,160193.578125
sb,26,462.0709533691406,0.0,8749808.0
sb,27,0.13864268362522125,0.0,5202.5
sb,28,0.015971368178725243,0.0,1828.5001220703125
sb,29,10.137768745422363,0.0,197570.046875
sb,30,0.12951871752738953,0.0,2133.62548828125
sb,31,0.012053336016833782,0.0,579.625
sb,32,0.01442601066082716,0.0,823.3748779296875
sb,33,0.009495098143815994,0.0,902.6245727539062
sb,34,4.905691623687744,0.0,83266.96875
sb,35,0.9086090922355652,0.0,39874.74609375
sb,36,0.17160052061080933,0.0,3179.37548828125
ns,1,0.02300284244120121,0.0,973.12451171875
ns,2,0.04955040290951729,0.125,1512.87451171875
ns,3,0.07976808398962021,0.0,5519.7490234375
ns,4,0.06639309227466583,0.0,6821.87548828125
ns,5,0.565076470375061,0.0,95672.234375
ns,6,4.736974239349365,0.0,635091.25
ns,7,2.3530094623565674,0.0,332323.28125
ns,8,1.916176199913025,0.0,325482.15625
ns,9,10.95009994506836,0.0,1781769.25
ns,10,4.614269733428955,0.0,359910.1875
ns,11,65.72771453857422,0.0,7739963.0
ns,12,18.370834350585938,0.0,2708548.5
ns,13,25.669893264770508,0.0,3665533.0
ns,14,6.971139907836914,0.0,355223.15625
ns,15,13.17343521118164,0.0,1507810.25
ns,16,4.536589622497559,0.0,440380.3125
ns,17,24.130874633789062,0.0,1663264.125
ns,18,26.426788330078125,0.0,2115713.75
ns,19,0.3508434593677521,0.0,24371.244140625
ns,20,8.95225715637207,0.0,730745.75
ns,21,62.52729415893555,0.0,3324627.0
ns,22,31.425954818725586,0.0,2080177.0
ns,23,24.003141403198242,0.0,2521425.5
ns,24,85.92520141601562,0.0,7373813.5
ns,25,68.38186645507812,0.0,5198120.0
ns,26,38.82301712036133,0.0,1827787.375
ns,27,55.94648742675781,0.0,3225253.75
ns,28,61.690765380859375,0.0,6253850.0
ns,29,15.97273063659668,0.0,794092.75
ns,30,10.794865608215332,0.0,862519.75
ns,31,5.945346355438232,0.0,478518.625
ns,32,19.695484161376953,0.0,1243576.5
ns,33,26.87834930419922,0.0,1301632.25
ns,34,32.35068130493164,0.0,2281148.5
ns,35,19.34432029724121,0.0,708848.9375
ns,36,26.489925384521484,0.0,2277388.0
os,1,0.04702003672719002,0.0,6407.25
os,2,0.019809449091553688,0.0,1105.9996337890625
os,3,0.01908848248422146,0.0,370.25
os,4,4.4337334632873535,0.0,699578.4375
os,5,4.517533779144287,0.0,462866.90625
os,6,11.194920539855957,0.0,1054813.875
os,7,0.42882561683654785,0.0,61957.37890625
os,8,14.2109956741333,0.0,2228446.0
os,9,0.39364680647850037,0.0,57309.7265625
os,10,1.415609359741211,0.0,123282.671875
os,11,10.05379867553711,0.0,1620111.5
os,12,1.2604390382766724,0.0,116315.6484375
os,13,5.324277400970459,0.0,866980.5
os,14,25.62446403503418,0.0,1988556.625
os,15,1.250628113746643,0.0,204193.171875
os,16,9.116738319396973,0.0,841311.875
os,17,11.626154899597168,0.0,1190269.375
os,18,1.8235664367675781,0.0,156114.65625
os,19,2.0095393657684326,0.0,289139.9375
os,20,15.979789733886719,0.0,1753573.375
os,21,4.4558234214782715,0.0,423888.1875
os,22,3.192310333251953,0.0,312740.375
os,23,0.39240679144859314,0.0,15888.6318359375
os,24,0.5825881361961365,0.0,91604.25
os,25,35.3731689453125,0.0,3313870.75
os,26,3.787242889404297,0.0,496283.09375
os,27,1.7912648916244507,0.0,185497.421875
os,28,4.970255374908447,0.0,778287.375
os,29,6.140493392944336,0.0,456256.5625
os,30,5.959000587463379,0.0,452567.375
os,31,6.8427557945251465,0.0,931553.8125
os,32,21.181787490844727,0.0,2822145.0
os,33,0.4479866623878479,0.0,68953.8671875
os,34,22.62272071838379,0.0,1400098.75
os,35,6.140452861785889,0.0,1012380.875
os,36,3.163200855255127,0.0,237644.34375
