target,model,h,N,n_event,AP,Brier,crps_all,crps_events,crps_none,size_ratio,pos_mcr,gate_source
sb,ZINB_42_sample,1,170430,1320,0.3111053821406967,0.014606280880709418,0.1587857741921334,18.180232021528663,0.01811810790105529,0.0,0.9551932624428339,gate-head
sb,ZINB_42_sample,2,170430,1318,0.1560585426451448,0.011691057727751447,0.14996782094039093,17.090549149614095,0.01793883310279254,0.0,0.48841774465009735,gate-head
sb,ZINB_42_sample,3,170430,1315,0.11364225536485673,0.010831637274909468,0.147286734236054,16.323395912921473,0.021504966977257775,0.0,0.2677417419143521,gate-head
sb,ZINB_42_sample,4,170430,1312,0.0700186493588916,0.012404795079593816,0.14314362967222577,14.579661285254831,0.031146614782477912,0.0,0.47804674740684183,gate-head
sb,ZINB_42_sample,5,170430,1295,0.04190931266538078,0.014251196792951141,0.15262497944393075,14.736329635436931,0.04096330368485703,0.0,0.39210565421328697,gate-head
sb,ZINB_42_sample,6,170430,1312,0.030263317217600852,0.018211163658870214,0.16646157952186955,14.840701214151412,0.05262034203896437,0.0,0.21440833249821895,gate-head
sb,ZINB_42_sample,7,170430,1314,0.02115899232761994,0.021653952688261792,0.16908188129492763,14.514435886837758,0.05762113740739909,0.0,0.4296644379377721,gate-head
sb,ZINB_42_sample,8,170430,1308,0.01727770518101913,0.024590770969596727,0.1737066729090754,14.322797214065533,0.06427673222819033,0.0,0.2874494866464136,gate-head
sb,ZINB_42_sample,9,170430,1334,0.015733259535523625,0.026695765926546006,0.1827288880551679,14.008070196207987,0.07366063508007765,0.0,0.2722820517853116,gate-head
sb,ZINB_42_sample,10,170430,1336,0.014873864441073586,0.029427177079547156,0.18848482615109557,13.665770024685802,0.08200172784339473,0.0,0.21669780226775676,gate-head
sb,ZINB_42_sample,11,170430,1345,0.013184206328674388,0.02972605932559477,0.18537275311201837,13.80273001827161,0.07705240818704187,0.0,0.15268512538935322,gate-head
sb,ZINB_42_sample,12,170430,1355,0.013418738355183923,0.032217264867291415,0.19267560449628696,13.735458948185522,0.08414109950915748,0.0,0.2140789378721436,gate-head
sb,ZINB_42_sample,13,170430,1383,0.012303111681043716,0.03292771027286738,0.20801657931127787,14.971371112088319,0.08723526216970987,0.0,0.15244576023477158,gate-head
sb,ZINB_42_sample,14,170430,1409,0.011923119231792406,0.03283612814840094,0.2119396537609229,15.304327095074168,0.08612585603868507,0.0,0.18892224158923124,gate-head
sb,ZINB_42_sample,15,170430,1423,0.012103843070833504,0.03345406191474026,0.2198210062326323,15.85095309130507,0.08821047556196135,0.0,0.4153425042982844,gate-head
sb,ZINB_42_sample,16,170430,1467,0.01202451849902388,0.0329252293706652,0.21120731447969412,15.400668891107419,0.07932672445162366,0.0,0.18138071871979547,gate-head
sb,ZINB_42_sample,17,170430,1512,0.011146556477679348,0.034558537194312636,0.21796100391682127,15.415881283704447,0.08192307152927884,0.0,0.21367203277790323,gate-head
sb,ZINB_42_sample,18,170430,1527,0.011783812084326677,0.03571473999412007,0.2183845635601674,14.871316305751417,0.08591192085798897,0.0,0.5449366544936439,gate-head
sb,ZINB_42_sample,19,170430,1522,0.012526576081494217,0.03597230575155751,0.2188831189831035,14.038241214046693,0.09435933668334988,0.0,0.15594204167302947,gate-head
sb,ZINB_42_sample,20,170430,1518,0.011012583819695278,0.037204305518530864,0.222072662494695,14.541790185503574,0.09338239063758907,0.0,0.16613543977982342,gate-head
sb,ZINB_42_sample,21,170430,1546,0.011841819629251698,0.03760558876242421,0.214763850282185,13.552221462419702,0.09266993097446727,0.0,0.19314664937287665,gate-head
