target,h,M_mean,M_p99,M_max
sb,1,0.17042773962020874,1.7500001192092896,935.749755859375
sb,2,0.39173415303230286,3.124999761581421,4028.250244140625
sb,3,0.9777212142944336,3.625,62331.5234375
sb,4,1.0054231882095337,3.75,11958.75390625
sb,5,0.885698676109314,3.5,7006.75048828125
sb,6,1.6038490533828735,2.75,69292.375
sb,7,1.0605124235153198,2.5,24533.12890625
sb,8,0.8618979454040527,1.875,20800.0
sb,9,1.2423774003982544,1.875,37036.4921875
sb,10,1.0089244842529297,1.4999998807907104,35108.23828125
sb,11,0.8984121084213257,1.375,31646.0
sb,12,1.0130735635757446,1.125,16868.619140625
sb,13,37.347686767578125,0.875,1290729.625
sb,14,0.7380713224411011,0.7499999403953552,13394.998046875
sb,15,0.5218682289123535,0.5,21142.125
sb,16,0.4415683448314667,0.375,12833.74609375
sb,17,751.08447265625,0.25,17364536.0
sb,18,0.8188962340354919,0.125,68671.484375
sb,19,0.6093218922615051,0.125,17916.498046875
sb,20,0.6397018432617188,0.125,44497.5078125
sb,21,1.0420341491699219,0.125,28125.6171875
sb,22,0.6913550496101379,0.125,54130.640625
sb,23,20.607885360717773,0.0,498711.3125
sb,24,1.2091138362884521,0.0,80607.0390625
sb,25,16.331499099731445,0.0,354542.875
sb,26,115.15746307373047,0.0,2296537.25
sb,27,40.31172561645508,0.0,827242.3125
sb,28,2.1341044902801514,0.0,182335.453125
sb,29,0.5870058536529541,0.0,60866.65234375
sb,30,1.4448999166488647,0.0,124173.78125
sb,31,1.023578405380249,0.0,60478.86328125
sb,32,0.7819676995277405,0.0,17382.7421875
sb,33,0.41743385791778564,0.0,15296.126953125
sb,34,0.7126137018203735,0.0,26261.6171875
sb,35,0.6063985228538513,0.0,29406.5
sb,36,0.6399239301681519,0.0,25967.865234375
ns,1,0.42482027411460876,0.375,61993.4921875
ns,2,0.11145192384719849,0.25,3654.50146484375
ns,3,0.39029577374458313,0.25,32171.86328125
ns,4,0.07453352957963943,0.125,2373.6240234375
ns,5,0.4872256815433502,0.125,68390.125
ns,6,0.3935610055923462,0.125,47521.60546875
ns,7,4.25946044921875,0.125,701157.375
ns,8,0.33536723256111145,0.125,32798.015625
ns,9,1.0295466184616089,0.125,131315.609375
ns,10,0.11930631101131439,0.125,7536.8740234375
ns,11,0.24478749930858612,0.0,29499.75390625
ns,12,17.02593994140625,0.0,1274459.125
ns,13,4.4540910720825195,0.0,498024.0625
ns,14,25.661163330078125,0.0,4364226.0
ns,15,3.4724504947662354,0.0,590905.75
ns,16,5.82892370223999,0.0,983035.25
ns,17,52.04323196411133,0.0,8860314.0
ns,18,7.352991580963135,0.0,1194012.125
ns,19,3.938931703567505,0.0,669710.375
ns,20,4.971705913543701,0.0,832246.5
ns,21,3.892463445663452,0.0,621503.3125
ns,22,4.024090766906738,0.0,657344.1875
ns,23,0.1263560950756073,0.0,15962.369140625
ns,24,51.51573181152344,0.0,6266411.0
ns,25,13.669063568115234,0.0,1833559.25
ns,26,1.4769294261932373,0.0,133000.9375
ns,27,2.664377450942993,0.0,326412.5
ns,28,2.55096435546875,0.0,216626.421875
ns,29,0.29628291726112366,0.0,39033.74609375
ns,30,0.052720312029123306,0.0,7537.248046875
ns,31,101.29840850830078,0.0,16278499.0
ns,32,16.98151969909668,0.0,1835896.875
ns,33,3.045393705368042,0.0,247417.328125
ns,34,16.146255493164062,0.0,2253106.5
ns,35,3.1899776458740234,0.0,388757.3125
ns,36,2.4587767124176025,0.0,357957.3125
os,1,0.05193334445357323,0.375,1121.625244140625
os,2,0.07417561113834381,0.5,1420.8743896484375
os,3,0.1657578945159912,0.5,14162.619140625
os,4,0.10272472351789474,0.5,4227.74853515625
os,5,2.927619695663452,0.375,471133.59375
os,6,0.4088878035545349,0.375,40078.25390625
os,7,0.2176436334848404,0.25,17586.25390625
os,8,0.17748558521270752,0.25,14294.8681640625
os,9,0.11147907376289368,0.25,6870.8779296875
os,10,0.3953530192375183,0.25,56419.390625
os,11,0.09249620139598846,0.25,5286.00244140625
os,12,0.791630744934082,0.125,118453.8828125
os,13,0.1664246767759323,0.125,20050.0078125
os,14,0.044439058750867844,0.125,2505.2490234375
os,15,0.5100011229515076,0.125,39277.625
os,16,0.0617210753262043,0.125,4421.248046875
os,17,0.12961921095848083,0.0,10782.875
os,18,1.1361534595489502,0.0,147280.984375
os,19,0.016204599291086197,0.0,701.0
os,20,0.024618608877062798,0.0,2058.37451171875
os,21,4.916214466094971,0.0,825411.6875
os,22,6.302551746368408,0.0,1071669.0
os,23,0.042091332376003265,0.0,2339.250732421875
os,24,0.03544196859002113,0.0,4533.87451171875
os,25,0.07700446248054504,0.0,8741.37109375
os,26,4.085313320159912,0.0,351817.03125
os,27,20.902339935302734,0.0,3560646.0
os,28,37.14393997192383,0.0,6323551.0
os,29,0.009265533648431301,0.0,281.375
os,30,0.003993574995547533,0.0,96.87498474121094
os,31,10.94074821472168,0.0,1603798.0
os,32,12.041298866271973,0.0,2050068.5
os,33,0.07216819375753403,0.0,8986.0
os,34,3.1133177280426025,0.0,449007.375
os,35,1.6096441745758057,0.0,273627.15625
os,36,17.110380172729492,0.0,1634320.0
