target,model,h,N,n_event,AP,Brier,crps_all,crps_events,crps_none,size_ratio,pos_mcr,gate_source
sb,gated_NB_43_sample,1,170430,1320,0.29009494160569554,0.021696881385354375,0.1621307156795992,18.458629207640435,0.019316109746252228,0.0,1.6495141385751428,gate-head
sb,gated_NB_43_sample,2,170430,1318,0.2331774776261285,0.010533614625074572,0.1341879731185268,16.99641976444466,0.0027696142736911363,0.0,0.22095721089648707,gate-head
sb,gated_NB_43_sample,3,170430,1315,0.20012632932560176,0.009423637154326812,0.1274253909382166,16.251913025012033,0.002045021137743118,0.0,0.1172422856250878,gate-head
sb,gated_NB_43_sample,4,170430,1312,0.1770454362844492,0.009325170468653266,0.11375381389215002,14.527855852226976,0.0019306970489086583,0.0,0.1124600511950214,gate-head
sb,gated_NB_43_sample,5,170430,1295,0.1502279368943228,0.008416323311181742,0.11405544072745454,14.820475388896512,0.0014541823665066066,0.0,0.08635982882936527,gate-head
sb,gated_NB_43_sample,6,170430,1312,0.12952632717141802,0.008445202397748014,0.11672671706416424,15.034536974771493,0.0009958838109799708,0.0,0.09253789358225444,gate-head
sb,gated_NB_43_sample,7,170430,1314,0.12099292060401678,0.008090342038429819,0.11293932992702903,14.546268550319033,0.0007950349129848678,0.0,0.04774188281032067,gate-head
sb,gated_NB_43_sample,8,170430,1308,0.10198971455505973,0.007851290996360089,0.11178718901843222,14.512184633597139,0.00041362521532589534,0.0,0.03187638526539472,gate-head
sb,gated_NB_43_sample,9,170430,1334,0.08231203736865948,0.008105729044937594,0.11186401676328671,14.21350262369374,0.0006160516922901943,0.0,0.01413597552876324,gate-head
sb,gated_NB_43_sample,10,170430,1336,0.06886415871511316,0.007899213888820472,0.10927736095313398,13.906425430656908,0.00026704822101905975,0.0,0.00633932484549379,gate-head
sb,gated_NB_43_sample,11,170430,1345,0.053992750043020295,0.007972522424319088,0.11084105277664923,14.031598513166257,0.000107287012542285,0.0,0.0040278438356804065,gate-head
sb,gated_NB_43_sample,12,170430,1355,0.036634914497372086,0.007976766598909769,0.1111782513356895,13.972855166035165,8.807112325247832e-05,0.0,0.0020973654822224064,gate-head
sb,gated_NB_43_sample,13,170430,1383,0.02230187531052223,0.008112576561022012,0.12299615311494443,15.153640184473362,2.809869594443995e-05,0.0,0.0006567847674138346,gate-head
sb,gated_NB_43_sample,14,170430,1409,0.021542934172948933,0.008272866410822026,0.12841489174406145,15.529209545777148,3.013678738378873e-05,0.0,0.00017373432694582449,gate-head
sb,gated_NB_43_sample,15,170430,1423,0.013390819163762325,0.008344341024862503,0.13424600642492518,16.077301475755448,9.152727401823592e-06,0.0,0.0,gate-head
sb,gated_NB_43_sample,16,170430,1467,0.011489913110297869,0.008605006270692718,0.1348274401513818,15.663258350374916,3.791510567402331e-06,0.0,0.0,gate-head
sb,gated_NB_43_sample,17,170430,1512,0.010839687790946533,0.008862684176668271,0.13883852608108901,15.649315889550264,2.86751559928486e-06,0.0,2.755731922398589e-05,gate-head
sb,gated_NB_43_sample,18,170430,1527,0.009570745001383755,0.008953035541940404,0.1340802492225547,14.964636542239687,1.7576656424101408e-06,0.0,0.0,gate-head
sb,gated_NB_43_sample,19,170430,1522,0.009654008895896895,0.008921757774540946,0.12757501246846212,14.285346172798949,1.8501195917304095e-06,0.0,1.7207934422126274e-05,gate-head
sb,gated_NB_43_sample,20,170430,1518,0.009279887026841346,0.008898383862571408,0.13141098984920496,14.753623188405797,2.2200909349246945e-06,0.0,0.0,gate-head
sb,gated_NB_43_sample,21,170430,1546,0.008983892227404502,0.009062994752847983,0.12487577377809071,13.765695747089262,4.8109945287889915e-06,0.0,8.085381630012937e-05,gate-head
sb,gated_NB_43_sample,22,170430,1537,0.009322674920572746,0.009009917935078337,0.12461751158837911,13.81782693558881,3.3305110777272036e-06,0.0,0.0,gate-head
sb,gated_NB_43_sample,23,170430,1563,0.009131153399395416,0.009162340215828457,0.13259008463885466,14.45745361484325,1.9430972303647247e-06,0.0,0.0,gate-head
sb,gated_NB_43_sample,24,170430,1579,0.009071311857440641,0.00925618326774676,0.13273136331631755,14.326155794806839,2.4059673913687214e-06,0.0,0.0,gate-head
sb,gated_NB_43_sample,25,170430,1616,0.009285072792347313,0.009473094330082041,0.13746039429677873,14.49690594059406,2.2213797433862122e-06,0.0,0.0,gate-head
sb,gated_NB_43_sample,26,170430,1611,0.009412487786205218,0.00944372284397694,0.1438084917561462,15.213531967721911,1.6659854637215005e-06,0.0,0.0,gate-head
sb,gated_NB_43_sample,27,170430,1619,0.009331786408152541,0.009490654044495386,0.14468284266267675,15.230389129092032,1.7586235494132491e-06,0.0,0.0,gate-head
sb,gated_NB_43_sample,28,170430,1635,0.009470105684634354,0.009584432365053986,0.15523244513876666,16.181039755351684,1.5736544328919695e-06,0.0,0.0,gate-head
sb,gated_NB_43_sample,29,170430,1647,0.009440639818191689,0.009654821736158533,0.15466998914510355,16.004857316332725,2.4069367175604176e-06,0.0,0.0,gate-head
sb,gated_NB_43_sample,30,170430,1641,0.009208552194565976,0.00961972410304548,0.16851649137475797,17.50152346130408,1.573710372121406e-06,0.0,0.0,gate-head
sb,gated_NB_43_sample,31,170430,1649,0.00960037266967874,0.009666497388275493,0.16984227395411605,17.55366889023651,1.2960582056037114e-06,0.0,0.0,gate-head
sb,gated_NB_43_sample,32,170430,1679,0.00957606563762863,0.00984240756488789,0.17715915258463885,17.982727814175103,1.3888806584849868e-06,0.0,0.0,gate-head
sb,gated_NB_43_sample,33,170430,1692,0.009658528199692467,0.009918615097085125,0.17395604133661913,17.521867612293143,1.9445827258827293e-06,0.0,0.0,gate-head
sb,gated_NB_43_sample,34,170430,1705,0.010169323603935958,0.009994693703957374,0.19669246538168164,19.66099706744868,1.7595199288783523e-06,0.0,0.0,gate-head
sb,gated_NB_43_sample,35,170430,1742,0.00988840047080602,0.010211741208094401,0.21178260502845744,20.7197276836969,2.037785734610642e-06,0.0,2.391886720244929e-05,gate-head
sb,gated_NB_43_sample,36,170430,1761,0.010379581428082766,0.010322999437706893,0.8744489123100393,84.62918796138558,1.945378225992921e-06,0.0,0.0,gate-head
ns,gated_NB_43_sample,1,170430,587,0.24254218603242197,0.009066203683061536,0.08931361211826983,23.676746170745695,0.007792307667016027,0.0,0.09377822666020767,gate-head
ns,gated_NB_43_sample,2,170430,567,0.06092288749156764,0.004359999518825959,0.07939925851145276,23.525407848022287,0.0011368536896101886,0.0,0.017513700108743573,gate-head
ns,gated_NB_43_sample,3,170430,566,0.04222600256513631,0.0043848997538010704,0.07300944670222563,21.73558966477168,0.0008280521546622208,0.0,0.01294490567517899,gate-head
ns,gated_NB_43_sample,4,170430,560,0.03312751721764777,0.004830992366370289,0.06520198909412253,19.479771206341685,0.0011991706938244493,0.0,0.018361444291784018,gate-head
ns,gated_NB_43_sample,5,170430,556,0.030561166376046077,0.004659128840501626,0.06444691373913464,19.360723920742707,0.0012899267023074297,0.0,0.01084141248352999,gate-head
ns,gated_NB_43_sample,6,170430,541,0.032615900680568355,0.004442004559720023,0.06407056783341762,19.94206330870139,0.0007704479150616909,0.0,0.02110693329304013,gate-head
ns,gated_NB_43_sample,7,170430,525,0.027826498759767358,0.004244014952760809,0.060666861124470055,19.259791667078222,0.0013422943187508581,0.0,0.008057161740344848,gate-head
ns,gated_NB_43_sample,8,170430,515,0.025752094682941665,0.004001391408092582,0.05853942969273718,19.099332524257377,0.0008281714536129711,0.0,0.007542109917091544,gate-head
