target,model,h,N,n_event,AP,Brier,crps_all,crps_events,crps_none,size_ratio,pos_mcr,gate_source
sb,ZINB_44_sample,16,170430,1467,0.009126787503642441,0.40812444420578603,0.404840329363623,15.493960885522759,0.27383093762764854,0.0,0.7081800067048618,gate-head
sb,ZINB_44_sample,17,170430,1512,0.00849668131966203,0.41457258714411316,0.4633828745676757,15.36764218366493,0.32997352757472614,0.0,0.33884666536472896,gate-head
sb,ZINB_44_sample,18,170430,1527,0.008691948383403255,0.3955338781147087,0.41925736326762103,14.74047356455074,0.28978365860068606,0.0,0.4594028948166559,gate-head
sb,ZINB_44_sample,19,170430,1522,0.009400026607931322,0.41166561061949525,0.4220756930126478,14.088319242147438,0.29893159870223535,0.0,0.8702936075175209,gate-head
sb,ZINB_44_sample,20,170430,1518,0.009492918049430882,0.4012152191940953,0.4063755123760351,14.669414945835141,0.27819460243481764,0.0,0.6980469774088967,gate-head
sb,ZINB_44_sample,21,170430,1546,0.008789697934421093,0.40044104604323827,0.40699535684095806,13.598954965441186,0.28623335715539905,0.0,0.5574574914763204,gate-head
sb,ZINB_44_sample,22,170430,1537,0.008906511927314904,0.4005671222302685,0.4147586233413346,13.525567261357935,0.2954445435592743,0.0,0.4612798504409703,gate-head
sb,ZINB_44_sample,23,170430,1563,0.009699257564060856,0.4118860885427915,0.44883438585494273,14.23275552788703,0.3212531015010065,0.0,1.1807697637153773,gate-head
sb,ZINB_44_sample,24,170430,1579,0.0087712364239181,0.40442920132658056,0.4352564150915717,14.106396471466951,0.3074115687535771,0.0,0.4602775015600995,gate-head
sb,ZINB_44_sample,25,170430,1616,0.008648826928286713,0.4038625289596441,0.4556634294624229,14.428372511432718,0.3219073554610723,0.0,0.948702212916326,gate-head
sb,ZINB_44_sample,26,170430,1611,0.009520714379370545,0.40918715394982746,0.4358281365150015,16.399082936753516,0.28349455153236186,0.0,3.994806925616691,gate-head
sb,ZINB_44_sample,27,170430,1619,0.009632797187968428,0.4045210290398572,0.4413170031181983,15.061187467392283,0.30110356749101913,0.0,0.6181323864363961,gate-head
sb,ZINB_44_sample,28,170430,1635,0.009648245106548907,0.40333100332390226,0.48394219548857487,16.105829489654905,0.33262381682829495,0.0,0.576145324734186,gate-head
sb,ZINB_44_sample,29,170430,1647,0.009551583966382875,0.40645733608058143,0.4361474519448508,15.767598269352352,0.28654174819346495,0.0,0.5499733182520987,gate-head
sb,ZINB_44_sample,30,170430,1641,0.0097103499982951,0.39706377642236107,0.4670433693326136,17.283078128652445,0.3035545576206901,0.0,0.4939721403409313,gate-head
sb,ZINB_44_sample,31,170430,1649,0.00955516592892191,0.4107267455241546,0.5148483861439953,17.329821108339445,0.35056514324994736,0.0,0.42629317636363706,gate-head
sb,ZINB_44_sample,32,170430,1679,0.009615359062675433,0.3966172140190483,0.46026246472515564,17.76266565024764,0.2881109814836208,0.0,0.9469989202562316,gate-head
sb,ZINB_44_sample,33,170430,1692,0.010009379160027145,0.4000542327113789,0.4416170733952801,17.385278143054734,0.2717165499218255,0.0,1.0067254010001263,gate-head
sb,ZINB_44_sample,34,170430,1705,0.009840427791864325,0.4064197093826236,0.4356039692104853,19.459200877855775,0.243366703071856,0.0,0.9576576426461332,gate-head
sb,ZINB_44_sample,35,170430,1742,0.010225465640037972,0.4005696425741249,0.4806364782838721,20.755426603317023,0.27126364561167404,0.0,0.8035362793251557,gate-head
sb,ZINB_44_sample,36,170430,1761,0.010095228868089206,0.4112989279082877,1.1767741062343366,84.79480767319025,0.3037544220516512,0.0,0.9020842172736633,gate-head
ns,ZINB_44_sample,1,170430,587,0.23337373759295435,0.016080339655621546,0.08958984319089389,23.84076874844057,0.0075026095846718955,0.0,0.2807802964112477,gate-head
ns,ZINB_44_sample,2,170430,567,0.06182449424668137,0.011519574008926031,0.08881111391584218,23.607942022028425,0.010304627954215263,0.0,0.04400533733410993,gate-head
ns,ZINB_44_sample,3,170430,566,0.03743167351951757,0.01841973767026249,0.08991439174842136,21.71670715296279,0.017852243778001896,0.0,0.028212316044817772,gate-head
ns,ZINB_44_sample,4,170430,560,0.021231177764837992,0.019101388226797647,0.09140739466360895,19.520424103005123,0.027356948106410806,0.0,0.07333291667726753,gate-head
ns,ZINB_44_sample,5,170430,556,0.010257551439775522,0.030066135768481054,0.11643719638310421,19.34018097418568,0.05351761162935595,0.0,0.10127802994463096,gate-head
ns,ZINB_44_sample,6,170430,541,0.0055854519594184604,0.04586537302164456,0.1036058609595127,20.012361383564812,0.04020777904879766,0.0,0.20685082841008118,gate-head
ns,ZINB_44_sample,7,170430,525,0.004588165070233321,0.05694374174539915,0.11791543736861519,19.30449405687196,0.05862963780274452,0.0,0.16810233402629174,gate-head
ns,ZINB_44_sample,8,170430,515,0.0035075241059065354,0.0695947812257101,0.16002069869483782,19.0868325269772,0.10265490937920697,0.0,0.03251731292436265,gate-head
ns,ZINB_44_sample,9,170430,510,0.0029185587060000843,0.07165798121640894,0.13173966448956698,19.097671569971478,0.07481508073370673,0.0,0.05884935703281338,gate-head
ns,ZINB_44_sample,10,170430,524,0.0029847773627712333,0.0781676668099848,0.20721137407955756,19.07997376002542,0.1490066756566906,0.0,0.19550247630691478,gate-head
ns,ZINB_44_sample,11,170430,516,0.0029805834798299078,0.0696715334573549,0.15851330386653636,18.362917882643004,0.10322961469054937,0.0,0.11212094132987498,gate-head
ns,ZINB_44_sample,12,170430,521,0.003060803137859359,0.06974770302033363,0.15697335894198539,16.668036194085616,0.10634470632729263,0.0,0.10648288390919539,gate-head
ns,ZINB_44_sample,13,170430,516,0.0030310770909757426,0.0699560598103273,0.13343619511278101,14.097292887754449,0.09103033065544906,0.0,0.20124662606812097,gate-head
ns,ZINB_44_sample,14,170430,509,0.0029316366495358067,0.06663871099240772,0.10999833186534812,12.850411344107336,0.07183430138511807,0.0,0.1652069529204782,gate-head
ns,ZINB_44_sample,15,170430,505,0.0032860786494162044,0.06098300755719125,0.11066062807160729,12.828155938617074,0.07286551180369226,0.0,0.24397700605973588,gate-head
ns,ZINB_44_sample,16,170430,504,0.0028669718047211945,0.06169915341986438,0.11814692839149514,11.937593007046315,0.0830904872133233,0.0,0.07650009294302057,gate-head
ns,ZINB_44_sample,17,170430,506,0.002761787856825273,0.06214682141312894,0.11736013254043971,12.312963193731582,0.08104404329487865,0.0,0.08486661765118332,gate-head
ns,ZINB_44_sample,18,170430,518,0.0031400706756766167,0.056287503135733684,0.14795279423392296,12.079542711391527,0.11157770844193864,0.0,0.0910192366210252,gate-head
ns,ZINB_44_sample,19,170430,526,0.003207495728824095,0.061045136451208,0.17485750535106195,11.86136525587494,0.1386776445074352,0.0,0.020392026780227186,gate-head
ns,ZINB_44_sample,20,170430,514,0.0028686597172701907,0.057203903694755594,0.11435101572949863,11.962639835992908,0.07850965615408848,0.0,0.09195434718105445,gate-head
ns,ZINB_44_sample,21,170430,509,0.0033066663091269226,0.055705498124625226,0.12067885204138928,12.085891457549012,0.08483694188194237,0.0,0.6104361684581534,gate-head
ns,ZINB_44_sample,22,170430,516,0.0030725425378423975,0.05634511667145712,0.12167669240437098,11.810138084196536,0.08618081756083391,0.0,0.05628768605319153,gate-head
ns,ZINB_44_sample,23,170430,498,0.0027940597634494827,0.058816968830399025,0.1097508819681661,10.733214106844612,0.07861793063475939,0.0,0.10038632159497758,gate-head
ns,ZINB_44_sample,24,170430,492,0.0029381115494964975,0.05586661339981932,0.135411997051584,10.577743900954966,0.10517963409144286,0.0,0.1670542823567302,gate-head
ns,ZINB_44_sample,25,170430,477,0.0027742315011261235,0.052580351946113824,0.14669192726012092,11.347746333173736,0.11525439481514617,0.0,0.16900420016086584,gate-head
