target,model,h,N,n_event,AP,Brier,crps_all,crps_events,crps_none,size_ratio,pos_mcr,gate_source
sb,ZINB_44_mean,1,170430,1320,0.3091968897425086,0.025478519023334808,0.16277687320150078,18.083712155050176,0.02289375232136212,0.0,0.657322055898085,gate-head
sb,ZINB_44_mean,2,170430,1318,0.1610282061574273,0.06663426266253814,0.18869238873256355,17.180327679854514,0.056265504101675565,0.0,0.4016803342653788,gate-head
sb,ZINB_44_mean,3,170430,1315,0.10552486292955124,0.11950460449260664,0.2573182766095004,16.61375950376004,0.13013428811821956,0.0,0.41464450475824954,gate-head
sb,ZINB_44_mean,4,170430,1312,0.07780280460442704,0.18468144870824993,0.24750594664868883,14.82907774908718,0.1343836166495208,0.0,0.17991121841254598,gate-head
sb,ZINB_44_mean,5,170430,1295,0.05073984933026542,0.2602865291553704,0.23134415041582515,15.036329632778886,0.11798821462689817,0.0,0.1283450854682433,gate-head
sb,ZINB_44_mean,6,170430,1312,0.038142564576362656,0.3330923530806432,0.3256657788113047,15.397294271135385,0.2087416395598401,0.0,1.5456528701941379,gate-head
sb,ZINB_44_mean,7,170430,1314,0.028354930286944642,0.40095530975817256,0.2521582345398181,14.668022259792009,0.14014964085748538,0.0,0.01658827005337994,gate-head
sb,ZINB_44_mean,8,170430,1308,0.023301843829691506,0.46502678659034863,0.22701237845746436,15.070862011027035,0.11220912802640869,0.0,1.9506472097274643,gate-head
sb,ZINB_44_mean,9,170430,1334,0.019316383880749074,0.524854919169777,0.2736518450591081,14.289765277690348,0.16307858892572782,0.0,0.07196783555382076,gate-head
sb,ZINB_44_mean,10,170430,1336,0.01714084155045987,0.5805919923388014,0.24157351813504396,13.913407558497198,0.13355330288243986,0.0,0.029894174479670493,gate-head
sb,ZINB_44_mean,11,170430,1345,0.015300467593718153,0.6316286397951589,0.23035749871973832,14.044237917861087,0.12047389482971192,0.0,0.01189590977617947,gate-head
sb,ZINB_44_mean,12,170430,1355,0.013812597044533866,0.6784299077979604,0.2455431781757282,13.982460793379929,0.1354528433030286,0.0,0.004423431734317343,gate-head
sb,ZINB_44_mean,13,170430,1383,0.013095647283399754,0.7199656892595244,4.798748208436651,15.163412871982684,4.713953262476745,0.0,0.03728524974793276,gate-head
sb,ZINB_44_mean,14,170430,1409,0.012271420860862843,0.7549706010095032,0.2291518104607627,15.529664212122633,0.10160303265243367,0.0,0.015175276285105952,gate-head
sb,ZINB_44_mean,15,170430,1423,0.011820319757393226,0.7841696737713288,0.2083993435387323,16.32479791379863,0.07270298087044144,0.0,1.74781807179919,gate-head
sb,ZINB_44_mean,16,170430,1467,0.011362690552277883,0.8089249884681743,0.19736236274558908,15.664632327554985,0.06306973632219826,0.0,0.012522721528952783,gate-head
sb,ZINB_44_mean,17,170430,1512,0.011138529363770024,0.8299473302286389,94.03099952005236,15.794084841661432,94.73130508247749,0.0,0.0657636169443892,gate-head
sb,ZINB_44_mean,18,170430,1527,0.010921455442387845,0.8480639847808848,0.24244354902759815,14.962385396553007,0.10936508860255359,0.0,0.003431817289143628,gate-head
sb,ZINB_44_mean,19,170430,1522,0.010709218129692858,0.8633477476690414,0.21063962383697948,14.28416557164077,0.08382558014125538,0.0,0.0019857565681281357,gate-head
sb,ZINB_44_mean,20,170430,1518,0.010487383220306219,0.8766013768344197,0.2179192944839601,14.757874257636793,0.08724976458634479,0.0,0.03185803831364545,gate-head
sb,ZINB_44_mean,21,170430,1546,0.010437340589582837,0.887815407531652,0.2609565628894368,13.764978169469599,0.13733788140526465,0.0,0.006766329618494975,gate-head
sb,ZINB_44_mean,22,170430,1537,0.010195401568076672,0.8977166091283713,0.21627217946496605,13.817389801561484,0.09249607397117798,0.0,4.9792200549705894e-06,gate-head
sb,ZINB_44_mean,23,170430,1563,0.010168605535737592,0.9059826021872982,2.714008964892521,14.629488485235475,2.6037216115890573,0.0,0.47225248009711895,gate-head
sb,ZINB_44_mean,24,170430,1579,0.010230356843744967,0.9134233589900468,0.2898802085875073,14.327551061642593,0.1586077714863117,0.0,0.039015995963530274,gate-head
sb,ZINB_44_mean,25,170430,1616,0.010512336193008696,0.919783746488442,2.1853776725562204,14.494769105964368,2.0675439824808266,0.0,0.003429249297864366,gate-head
