target,model,h,N,n_event,AP,Brier,crps_all,crps_events,crps_none,size_ratio,pos_mcr,gate_source
sb,nb_20260722_102130_mean,1,170430,1320,0.4404197277194193,0.010025207683012788,0.141681702319518,16.463719228056796,0.014278890339308618,0.0693497727880246,1.3958117196852564,gate-head
sb,nb_20260722_102130_mean,2,170430,1318,0.34068428301200954,0.023329383470897778,0.18419778349909405,14.705922808560327,0.07102051882816174,0.6666666666666666,2.844410360823343,gate-head
sb,nb_20260722_102130_mean,3,170430,1315,0.2528360142584951,0.04593176766331013,0.26587061217836266,14.027970558229281,0.15885963486081567,1.0,3.988241941821623,gate-head
sb,nb_20260722_102130_mean,4,170430,1312,0.20446679079077373,0.07654037555741831,0.435899640788806,12.96214036846238,0.33872235726660416,1.5722726405750622,5.97850081255284,gate-head
sb,nb_20260722_102130_mean,5,170430,1295,0.16193692828762052,0.1148621280499045,0.6630306503170831,14.538030964366257,0.5567952442409092,1.8333333333333333,7.978447073772372,gate-head
sb,nb_20260722_102130_mean,6,170430,1312,0.1277826674993901,0.15991306726018933,0.9598307497991748,15.260980433511843,0.8488839056724052,2.1435811813171206,8.770750476338295,gate-head
sb,nb_20260722_102130_mean,7,170430,1314,0.09488359324501486,0.2092920980984087,1.2572613364363918,14.803355784403498,1.152010691289695,2.4613096032823836,8.20543529694328,gate-head
sb,nb_20260722_102130_mean,8,170430,1308,0.0660719794833939,0.25909983394148906,1.6269944251748252,15.246691091550053,1.5216588494388548,2.2472826916238535,7.985727645676972,gate-head
sb,nb_20260722_102130_mean,9,170430,1334,0.046943917054192,0.30571150982250767,1.9847619131577743,15.449681419962975,1.8785370313032175,2.734775641025641,9.262592787432501,gate-head
sb,nb_20260722_102130_mean,10,170430,1336,0.03687489469890331,0.34894061311413205,2.2512786859285017,14.885888417011607,2.1514535082123967,2.124999931880406,9.562899263095689,gate-head
sb,nb_20260722_102130_mean,11,170430,1345,0.02863976523606562,0.38969047125792683,2.6296673590617807,14.96165203257121,2.531571612035905,2.1666665077209473,9.57671607462469,gate-head
