target,model,h,N,n_event,AP,Brier,crps_all,crps_events,crps_none,size_ratio,pos_mcr,gate_source
sb,zinb_20260724_032256_teacher_forced,1,170430,1320,0.27469261849947746,0.006530815437422989,0.14396297268747396,15.86026279435239,0.02128828896328443,0.25,1.5410865141364603,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,2,170430,1318,0.25863756177076336,0.006548601331925131,0.13454506641796676,14.468406206559338,0.022831947403903142,0.2923497267759563,1.5715002184478797,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,3,170430,1315,0.26982758634538745,0.0064562797042774156,0.1262576646564247,13.879824148067504,0.019313041614792876,0.2798913458119268,1.3886566794381243,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,4,170430,1312,0.2835604755709154,0.006393845713782785,0.11531576412476746,12.058641391817662,0.022660675822321376,0.328125,1.5967924015090675,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,5,170430,1295,0.28657944940756397,0.006244590887754503,0.11576728740642449,12.463477316999297,0.02122574078199566,0.29605263157894735,1.5548408901443467,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,6,170430,1312,0.30357461410765973,0.006234872821686323,0.11674303626525236,12.51633956410536,0.02054824538240003,0.3208705506154469,1.6178112503823727,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,7,170430,1314,0.28741598347746733,0.006298131930998064,0.11214263223709232,12.023080781272284,0.019596848704888134,0.27641368054208304,1.468089453437496,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,8,170430,1308,0.2781680550898549,0.006373034383617908,0.11113397017088965,11.958189984151256,0.019508106792462718,0.25,1.3410021960711798,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,9,170430,1334,0.29215911968708214,0.0063106003931232765,0.11341844939584185,11.871017640671585,0.020662634230717646,0.375,1.712269923222186,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,10,170430,1336,0.2930367640029741,0.0063618494396526434,0.1090792409356093,11.592966405262134,0.01834584263915742,0.2916666666666667,1.4013408247667218,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,11,170430,1345,0.2880197799622231,0.006484883823270551,0.11288340545948987,11.807969338261284,0.01985391981843116,0.28125,1.5052097989778597,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,12,170430,1355,0.2924733383899372,0.006477824473390835,0.11230765608444968,11.618058148383874,0.02009832935332018,0.3125,1.491926474789605,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,13,170430,1383,0.30497207870830434,0.006505511793698292,0.1188493812918044,12.09735403121035,0.02085135748282023,0.3611111111111111,1.4905430756106925,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,14,170430,1409,0.2863259653797858,0.006830150208296661,0.12949616434061875,13.135257714607134,0.02107698551475973,0.3125,1.5890292900811303,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,15,170430,1423,0.28443226412440964,0.006749655283694186,0.13250610617315176,13.42523499024287,0.020584391675934413,0.3409091125835072,1.3577733117556787,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,16,170430,1467,0.2951948260238151,0.006947592119931937,0.13252948463187805,13.065620759747105,0.02023954600274602,0.3223684210526316,1.446872614442714,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,17,170430,1512,0.2908597780203389,0.007160106055271959,0.14009417377747624,13.38704944013682,0.021519502263870064,0.2500000099341074,1.417949702240483,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,18,170430,1527,0.3049815324740068,0.007161481253300475,0.135095879010179,12.58678167580231,0.022524022905186267,0.3055555555555556,1.4985313186744524,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,19,170430,1522,0.2862670619005969,0.00728543243560406,0.1320580665748045,12.230709997494063,0.023039262025232488,0.2993055688010322,1.3901557220286793,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,20,170430,1518,0.29400278814994923,0.0071791754679340495,0.13413204865584014,12.716238481494473,0.021057562739806662,0.31936813186813184,1.5555195881686932,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,21,170430,1546,0.2952536506664764,0.007267829900839054,0.12995538879825266,11.800472984112135,0.023120992393884814,0.33456845229463983,1.7039646850046322,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,22,170430,1537,0.30590402689769536,0.007226390600246435,0.1273346280650582,11.671905496268591,0.022273995448970883,0.35096153846153844,1.5864574586598528,frac(samples>0)
sb,zinb_20260724_032256_teacher_forced,23,170430,1563,0.2966944408581172,0.007395173238279646,0.13567447078066772,12.159608927937326,0.024383279745498868,0.359375,1.6784898681445435,frac(samples>0)
