target,model,h,N,n_event,AP,Brier,crps_all,crps_events,crps_none,size_ratio,pos_mcr,gate_source
sb,nb_20260722_102130_teacher_forced,1,170430,1320,0.4404197277194193,0.010025207683012788,0.14209444519390957,16.444140637739363,0.014847676971096029,0.0625,1.3492329911552214,gate-head
sb,nb_20260722_102130_teacher_forced,2,170430,1318,0.44751574628428403,0.009970158797116468,0.1334376651372074,15.148639029850095,0.016414417829555748,0.08356481481481481,1.358811229929041,gate-head
sb,nb_20260722_102130_teacher_forced,3,170430,1315,0.43650455713623015,0.009948904446481782,0.1251906026285687,14.620567961025827,0.012477825960074516,0.0625,1.2579078907362742,gate-head
sb,nb_20260722_102130_teacher_forced,4,170430,1312,0.4597627413923624,0.009682807395052527,0.11541670429993703,12.59022488037306,0.018638429207942456,0.125,1.3865690970520472,gate-head
sb,nb_20260722_102130_teacher_forced,5,170430,1295,0.45891501724823375,0.009711352912073402,0.11394065756081681,13.13343387667852,0.01425553195844341,0.08333333333333333,1.5297731380556552,gate-head
sb,nb_20260722_102130_teacher_forced,6,170430,1312,0.460463942903782,0.009637195605100207,0.11477751160888705,12.845548305041497,0.016013504933171954,0.125,1.4811370975356586,gate-head
sb,nb_20260722_102130_teacher_forced,7,170430,1314,0.45975248520987494,0.009558182863284572,0.11093740851856003,12.49644452840362,0.014704311972231068,0.125,1.1826565795518633,gate-head
sb,nb_20260722_102130_teacher_forced,8,170430,1308,0.46132297998127136,0.009555233752563218,0.11086021415530352,12.670274291193222,0.013724929492364361,0.09375,1.281281642282183,gate-head
sb,nb_20260722_102130_teacher_forced,9,170430,1334,0.4651725441129139,0.009511619261561556,0.11061680399369747,12.258632406307527,0.014780989938446915,0.1372983870967742,1.5262875243878682,gate-head
sb,nb_20260722_102130_teacher_forced,10,170430,1336,0.4620968858161254,0.009554095018896591,0.10569001952095407,12.01935581446341,0.011560969986120658,0.125,1.2948267061276637,gate-head
sb,nb_20260722_102130_teacher_forced,11,170430,1345,0.46650408890205464,0.009612448906072338,0.11226044079917373,12.280982806708069,0.015463376706276878,0.125,1.5727721702313975,gate-head
sb,nb_20260722_102130_teacher_forced,12,170430,1355,0.46106786451432935,0.009618382793573415,0.10982157298008167,12.142596882070343,0.013388566658524354,0.125,1.3168505380880469,gate-head
sb,nb_20260722_102130_teacher_forced,13,170430,1383,0.44846636532879314,0.009742652839948532,0.12065364007805775,12.584146785950496,0.018687849376409195,0.125,1.4411111905404563,gate-head
sb,nb_20260722_102130_teacher_forced,14,170430,1409,0.4643485368168744,0.009862390323226595,0.12761755202876837,13.654919273299981,0.01485068799843405,0.15500000953674317,1.553236577790921,gate-head
sb,nb_20260722_102130_teacher_forced,15,170430,1423,0.4555230472680134,0.009914348797482996,0.13203459643253745,13.955288122294867,0.01564598668677488,0.125,1.2964889246944171,gate-head
sb,nb_20260722_102130_teacher_forced,16,170430,1467,0.4591715958382852,0.010094062122018943,0.12825252671059864,13.47327665916067,0.01238603284919554,0.125,1.4999485261213017,gate-head
sb,nb_20260722_102130_teacher_forced,17,170430,1512,0.45890191491302146,0.010306397044714713,0.1374681873826597,13.83528645950611,0.014857801115650535,0.11363636363636363,1.3947556674236994,gate-head
sb,nb_20260722_102130_teacher_forced,18,170430,1527,0.46757890933847734,0.010455727017544497,0.13228781619721516,13.073520379078763,0.015290118562950974,0.125,1.4817865156337717,gate-head
sb,nb_20260722_102130_teacher_forced,19,170430,1522,0.4473289163015257,0.010576546647318497,0.12869433227622445,12.515717397396221,0.017077066633906533,0.125,1.1884898626238682,gate-head
sb,nb_20260722_102130_teacher_forced,20,170430,1518,0.46794405285528706,0.010495346584916397,0.1347005553894173,13.170475122868543,0.01754898656403299,0.14285714285714285,1.5908965523662142,gate-head
sb,nb_20260722_102130_teacher_forced,21,170430,1546,0.46878140559149317,0.010628385123222093,0.1248684395886951,12.040558293799148,0.015789684261906543,0.1763157894736842,1.5711014311902967,gate-head
sb,nb_20260722_102130_teacher_forced,22,170430,1537,0.4730322814901049,0.010672401300941046,0.12920792301854345,12.217204799028519,0.01920187659609057,0.1856060606060606,1.853281846718557,gate-head
sb,nb_20260722_102130_teacher_forced,23,170430,1563,0.4632135908905157,0.010748324629407098,0.13212911855556844,12.543076214924579,0.01725581405187759,0.1983695652173913,1.7058025635987777,gate-head
sb,nb_20260722_102130_teacher_forced,24,170430,1579,0.4667241334954401,0.010956106605210708,0.13492187070650183,12.727942931653956,0.017158989496227506,0.125,1.6905549260156056,gate-head
sb,nb_20260722_102130_teacher_forced,25,170430,1616,0.46095182729507234,0.011013859249885818,0.1395079727370677,12.9754022405907,0.016634246998376175,0.12129054141916679,1.4672605471773863,gate-head
sb,nb_20260722_102130_teacher_forced,26,170430,1611,0.4703708991886996,0.01110950846581029,0.14146762963524065,13.47039882016896,0.014272775099022425,0.125,1.3034751044259685,gate-head
sb,nb_20260722_102130_teacher_forced,27,170430,1619,0.4633687587079305,0.011181392562054538,0.14676681790744162,13.520170631408323,0.01850775437450876,0.1975806451612903,1.6247589162650684,gate-head
sb,nb_20260722_102130_teacher_forced,28,170430,1635,0.48059892100202745,0.011112037828705248,0.15423175964268632,14.398451841734236,0.0162578869911286,0.1874999850988388,1.882677341463999,gate-head
sb,nb_20260722_102130_teacher_forced,29,170430,1647,0.465107249331487,0.011418897615089445,0.15819957287639916,14.355684600711665,0.019659211342093676,0.1875,1.6779486991926835,gate-head
sb,nb_20260722_102130_teacher_forced,30,170430,1641,0.4661856170943174,0.011442991395941791,0.16832093835687514,15.821326557281248,0.016139325688662793,0.12954546321522106,1.5344759950591853,gate-head
sb,nb_20260722_102130_teacher_forced,31,170430,1649,0.4455176973511348,0.011576064099428832,0.1722349352979876,15.932790703619698,0.0182534062042952,0.11538460621467003,1.3425796361305729,gate-head
sb,nb_20260722_102130_teacher_forced,32,170430,1679,0.4445797539138535,0.011626853071888273,0.1797194049869657,16.59514593382706,0.016392958673032643,0.125,1.443565638328733,gate-head
sb,nb_20260722_102130_teacher_forced,33,170430,1692,0.439190325326244,0.011795588141969373,0.17522113214869395,15.822731992551269,0.01831759900381161,0.1832386472008445,1.9177196141357404,gate-head
sb,nb_20260722_102130_teacher_forced,34,170430,1705,0.4343317607348793,0.011966302696827393,0.1984145801480944,18.087234231318373,0.01764446602602997,0.1513157894736842,1.7339355902530469,gate-head
sb,nb_20260722_102130_teacher_forced,35,170430,1742,0.431071610343449,0.012239449272551937,0.2141632562606717,19.363375429543062,0.01641399368207736,0.08333333333333333,1.568634148605586,gate-head
sb,nb_20260722_102130_teacher_forced,36,170430,1761,0.43558029875977805,0.012313339104186598,0.8725464636945744,82.75394839239621,0.01765819853355741,0.10625,1.3779437223071156,gate-head
ns,nb_20260722_102130_teacher_forced,1,170430,587,0.36196113111121897,0.004671613498470658,0.08214433724330057,22.924829659942265,0.003196978303430853,0.0,0.8064392846588753,gate-head
ns,nb_20260722_102130_teacher_forced,2,170430,567,0.3745807551596399,0.004609546712914022,0.07987672730275724,22.892085530862502,0.0037299361144562345,0.0,0.8518090921394204,gate-head
ns,nb_20260722_102130_teacher_forced,3,170430,566,0.3833761768649623,0.0044904651707164105,0.0732383714195922,21.010987182585488,0.003472171241097071,0.0,0.7482435783280669,gate-head
ns,nb_20260722_102130_teacher_forced,4,170430,560,0.3773644203902077,0.004454114552048484,0.06574354186459117,18.92871095023251,0.003559155282581183,0.0,1.2761683121557463,gate-head
ns,nb_20260722_102130_teacher_forced,5,170430,556,0.372110156219112,0.004474688562896152,0.06365993372387346,18.540186620994117,0.003186001055411816,0.0,0.6972837589637412,gate-head
ns,nb_20260722_102130_teacher_forced,6,170430,541,0.33640866698912586,0.0044718884142077526,0.06384971101548038,19.06244220893121,0.0033499815369832024,0.0,1.0947007081256603,gate-head
ns,nb_20260722_102130_teacher_forced,7,170430,525,0.327277568258391,0.004329893043493695,0.059493267079371,18.607529772080127,0.002180538406728074,0.0,0.6926045121229983,gate-head
ns,nb_20260722_102130_teacher_forced,8,170430,515,0.3355469393949214,0.004254236706195002,0.05822891001715554,18.528580080768435,0.002246619737092509,0.0,0.9426843343626773,gate-head
ns,nb_20260722_102130_teacher_forced,9,170430,510,0.35626516985384554,0.004076202884168511,0.05803904097140594,18.462040433214575,0.0028010424424275027,0.0,0.8196125852497688,gate-head
ns,nb_20260722_102130_teacher_forced,10,170430,524,0.327513919506994,0.004165229156464125,0.06012503313253563,18.5773795363671,0.0030167417261408474,0.0,0.7278817371211559,gate-head
ns,nb_20260722_102130_teacher_forced,11,170430,516,0.34569707170785346,0.004081171811225512,0.05728387391115028,18.056110715089265,0.002624489457556657,0.0,0.8462788085087753,gate-head
ns,nb_20260722_102130_teacher_forced,12,170430,521,0.3436948742997599,0.003992606944697105,0.05085033082192803,15.94889636439291,0.0021014006093408133,0.0,1.0011059948161376,gate-head
ns,nb_20260722_102130_teacher_forced,13,170430,516,0.333145248238647,0.0039920649158084265,0.043877618453681086,13.801417165977318,0.0020983041739737283,0.0,1.087759869119161,gate-head
ns,nb_20260722_102130_teacher_forced,14,170430,509,0.3317989690572323,0.00395042809691272,0.038953492683574065,12.442902758263768,0.001797342612774583,0.0,0.9813074410807822,gate-head
ns,nb_20260722_102130_teacher_forced,15,170430,505,0.3455081915907288,0.0038792204184724495,0.03915124613030384,12.306280943500523,0.0026945711432686094,0.0,0.7228555173390641,gate-head
ns,nb_20260722_102130_teacher_forced,16,170430,504,0.3211948953678311,0.003886443327086314,0.036994110527866664,11.632409482277811,0.0026021437460794646,0.0,0.9045980256038991,gate-head
ns,nb_20260722_102130_teacher_forced,17,170430,506,0.3007093735709122,0.003934205980526565,0.03812654034983718,11.963531366317522,0.002615047906511643,0.0,0.8807775500798585,gate-head
ns,nb_20260722_102130_teacher_forced,18,170430,518,0.3196955365982369,0.0038957344724470633,0.038938457169172484,11.728432677110881,0.0033014332630928386,0.0,1.03143180779813,gate-head
ns,nb_20260722_102130_teacher_forced,19,170430,526,0.31308064790493406,0.00394003155269525,0.03793401250706755,11.554360757096752,0.0022806996500766992,0.0,0.799853420693074,gate-head
ns,nb_20260722_102130_teacher_forced,20,170430,514,0.29846145616928377,0.003967328262511489,0.03757398567977054,11.625972758253841,0.0025187997696557067,0.0,1.0506854111165127,gate-head
ns,nb_20260722_102130_teacher_forced,21,170430,509,0.2995419437776843,0.003954265597667751,0.036600070444543845,11.604862484722334,0.0019472284246204931,0.0,0.5816877216353641,gate-head
ns,nb_20260722_102130_teacher_forced,22,170430,516,0.29937420745080195,0.0039449273594686675,0.038458971570400624,11.524618462060195,0.00357745329001917,0.0,0.9044205463002628,gate-head
ns,nb_20260722_102130_teacher_forced,23,170430,498,0.2800850031566658,0.003963603821173916,0.043771818427981356,10.472326817357516,0.013210062022672713,0.0,1.2412370348367137,gate-head
ns,nb_20260722_102130_teacher_forced,24,170430,492,0.2783224420354117,0.003905039339399774,0.03214369543101778,10.250730437415887,0.0025591135419961567,0.0,0.8787448736686676,gate-head
ns,nb_20260722_102130_teacher_forced,25,170430,477,0.301145735706493,0.0038222181885506886,0.033111009705390534,10.974580714412705,0.002402042819572752,0.0,0.8586977582228379,gate-head
ns,nb_20260722_102130_teacher_forced,26,170430,467,0.27813122892744513,0.003749029694366055,0.03296468862204151,11.161804068075767,0.002386456946883442,0.0,1.3360412255767384,gate-head
ns,nb_20260722_102130_teacher_forced,27,170430,459,0.25712915346353815,0.0038002290298483205,0.033072412718540556,11.152505444366817,0.0030448211792393847,0.0,1.070088120748138,gate-head
ns,nb_20260722_102130_teacher_forced,28,170430,463,0.24892355921343368,0.0037220520700596855,0.033403835138884716,11.420997557175983,0.002383367087420747,0.0,1.7100358805025737,gate-head
ns,nb_20260722_102130_teacher_forced,29,170430,451,0.24209092232428095,0.003735229005917075,0.03327575840800432,11.496154371772928,0.002861658697877892,0.0,0.7241231521949686,gate-head
ns,nb_20260722_102130_teacher_forced,30,170430,434,0.27261231474076186,0.003550919588094405,0.03022171862269101,10.957301262577284,0.0023248709199433413,0.0,0.8157905511698791,gate-head
ns,nb_20260722_102130_teacher_forced,31,170430,404,0.24326940556772675,0.003504632569438494,0.029086905483704864,11.070815283085892,0.0028505753662446884,0.0,0.7530659932105754,gate-head
ns,nb_20260722_102130_teacher_forced,32,170430,391,0.24107370196134004,0.0033704154489263183,0.02838903802846971,11.489290283292608,0.002035011088189669,0.0,0.7200415863895363,gate-head
ns,nb_20260722_102130_teacher_forced,33,170430,391,0.2500058329546876,0.0032652284870518717,0.02791807856073033,11.411804669710529,0.0017411446976779042,0.0,0.8067209589907509,gate-head
ns,nb_20260722_102130_teacher_forced,34,170430,388,0.23699001228758232,0.0032353921712333263,0.028290665557168988,11.528753225009927,0.002049034236273737,0.0,0.5156934681783499,gate-head
ns,nb_20260722_102130_teacher_forced,35,170430,381,0.2358318463261564,0.0032244802318171445,0.02806073251762161,11.625492120645648,0.00207633179267305,0.0,0.7021408526144902,gate-head
ns,nb_20260722_102130_teacher_forced,36,170430,379,0.2230499749106428,0.003211759080065157,0.02825096813836288,11.830351253986201,0.0019471180678762004,0.0,0.7306005794762525,gate-head
os,nb_20260722_102130_teacher_forced,1,170430,706,0.2608723848528773,0.006033948672458918,0.0343093575527762,6.296543033767185,0.008260378177983167,0.0,0.8524525259430042,gate-head
os,nb_20260722_102130_teacher_forced,2,170430,718,0.27136477674660714,0.006067115840218088,0.03158426488713781,6.3981545972624865,0.004649236729756479,0.0,1.2788855834032804,gate-head
os,nb_20260722_102130_teacher_forced,3,170430,718,0.26120333282722974,0.006136553711707402,0.0320525656597163,6.463461875614598,0.004843223453227628,0.0,1.0119742560190084,gate-head
os,nb_20260722_102130_teacher_forced,4,170430,733,0.27110129954516676,0.006197479183485443,0.0351764650779879,6.855005076096621,0.005718464218357745,0.0,2.5817693686634997,gate-head
os,nb_20260722_102130_teacher_forced,5,170430,746,0.27183547742780545,0.006217528221524004,0.03356895074139023,6.507037541721686,0.005108945267265974,0.0,0.8637408321690955,gate-head
os,nb_20260722_102130_teacher_forced,6,170430,748,0.27617337331854297,0.00631947237426648,0.03445842893517564,6.431985295263124,0.006256556632790555,0.0,0.7031275431927826,gate-head
os,nb_20260722_102130_teacher_forced,7,170430,756,0.27757509926491075,0.006334544058871637,0.03356024112327484,6.328000999445086,0.005514711382175499,0.0,0.8604618547447705,gate-head
os,nb_20260722_102130_teacher_forced,8,170430,766,0.2838674615867162,0.0063789461838517384,0.0327071599854656,6.202349872038974,0.004852421694296061,0.0,1.1374915341880911,gate-head
os,nb_20260722_102130_teacher_forced,9,170430,759,0.27081477841460794,0.006439436580680972,0.03306672843650201,6.256587625138844,0.0052266593581263435,0.0,1.1333976840585094,gate-head
os,nb_20260722_102130_teacher_forced,10,170430,761,0.2826362744650084,0.00641896103050054,0.03206109178593998,6.216902097709154,0.004320820990994726,0.0,0.9803545635654395,gate-head
os,nb_20260722_102130_teacher_forced,11,170430,770,0.26814239959220215,0.006566950334782688,0.03468891196221748,6.571753244324551,0.005020519082817522,0.0,0.9372201477242447,gate-head
os,nb_20260722_102130_teacher_forced,12,170430,747,0.26707835354140536,0.006568474514080322,0.03651049940005922,7.002635546507366,0.005843341168597263,0.0,0.844475819819639,gate-head
os,nb_20260722_102130_teacher_forced,13,170430,748,0.26337817661519297,0.006548869595449226,0.03378274817600473,6.304353283817835,0.0061405306122083985,0.0,0.9176588557750915,gate-head
os,nb_20260722_102130_teacher_forced,14,170430,750,0.2884679316360289,0.006520566882628005,0.03295405375899259,6.225291660308838,0.00558339602141371,0.0,1.1165187729198098,gate-head
os,nb_20260722_102130_teacher_forced,15,170430,760,0.26212296284167913,0.0066228559216679785,0.0341426831213324,6.254934220114037,0.006277995385642801,0.0,0.7788889247310357,gate-head
os,nb_20260722_102130_teacher_forced,16,170430,776,0.28053003847752045,0.006666727515632572,0.035325353635082796,6.408505158441276,0.0061743313866854345,0.0,0.9476206348151667,gate-head
os,nb_20260722_102130_teacher_forced,17,170430,794,0.30654162895594866,0.006626586099735264,0.0365226009756262,6.490731272799542,0.00631296572468778,0.0,0.808709763082041,gate-head
os,nb_20260722_102130_teacher_forced,18,170430,790,0.3009191954563122,0.006852383418637902,0.03735982169031761,6.727828329094226,0.006202841491961755,0.0,1.0376133015604785,gate-head
os,nb_20260722_102130_teacher_forced,19,170430,792,0.32181624506672823,0.006763690613305293,0.037252464384943965,6.912997161593251,0.005151226453649212,0.0,0.832882128702701,gate-head
os,nb_20260722_102130_teacher_forced,20,170430,780,0.3324422976040475,0.006745241419013871,0.038596033044598764,7.1311498390176355,0.005986590258515833,0.0,0.7058791765860454,gate-head
os,nb_20260722_102130_teacher_forced,21,170430,779,0.3333497093105366,0.006684673687910088,0.039137219429323876,7.371068690809038,0.00547060611018755,0.0,1.4285561861273457,gate-head
os,nb_20260722_102130_teacher_forced,22,170430,802,0.35310883284565253,0.006722966934867694,0.04061179847882148,7.239732697308806,0.006574405118871191,0.0,1.36755260533413,gate-head
os,nb_20260722_102130_teacher_forced,23,170430,826,0.34009805314563857,0.006900988975319854,0.05453870317960495,9.797953233204007,0.007086636000763908,0.0,0.8701408145796111,gate-head
os,nb_20260722_102130_teacher_forced,24,170430,831,0.36532510921133093,0.006836265109444731,0.05578729176585302,10.113173138103688,0.006508182582976108,0.0,1.022016767835578,gate-head
os,nb_20260722_102130_teacher_forced,25,170430,862,0.3670659525188425,0.006921628654912543,0.0606990405039955,10.834596133685029,0.005929866518797524,0.0,1.0126437303217604,gate-head
