origin,sample_idx,step,target_idx,n_cells,n_active,active_fraction,mean_magnitude_on_active,persistence,neighbour_pairs_per_active
335,0,1,0,32400,45,0.001388888888888889,20.644445419311523,-1.0,0.5111111111111111
335,0,1,1,32400,10,0.00030864197530864197,35.000003814697266,-1.0,0.3
335,0,1,2,32400,10,0.00030864197530864197,18.399999618530273,-1.0,0.2
335,0,2,0,32400,32,0.0009876543209876543,11.9375,0.3111111111111111,0.28125
335,0,2,1,32400,7,0.0002160493827160494,39.4285774230957,0.4,0.0
335,0,2,2,32400,7,0.0002160493827160494,5.0,0.3,0.14285714285714285
335,0,3,0,32400,29,0.0008950617283950618,13.655172348022461,0.4375,0.4482758620689655
335,0,3,1,32400,9,0.0002777777777777778,6.888888835906982,0.2857142857142857,0.0
335,0,3,2,32400,3,9.259259259259259e-05,7.333333492279053,0.0,0.0
335,0,4,0,32400,37,0.0011419753086419754,21.189189910888672,0.3448275862068966,0.5405405405405406
335,0,4,1,32400,6,0.00018518518518518518,22.499998092651367,0.2222222222222222,0.3333333333333333
335,0,4,2,32400,1,3.08641975308642e-05,8.0,0.0,0.0
335,0,5,0,32400,33,0.0010185185185185184,17.15151596069336,0.4864864864864865,0.6666666666666666
335,0,5,1,32400,9,0.0002777777777777778,17.88888931274414,0.3333333333333333,0.1111111111111111
335,0,5,2,32400,5,0.00015432098765432098,22.200002670288086,1.0,0.2
335,0,6,0,32400,40,0.0012345679012345679,20.30000114440918,0.6363636363636364,0.525
335,0,6,1,32400,10,0.00030864197530864197,50.30000686645508,0.2222222222222222,0.2
335,0,6,2,32400,6,0.00018518518518518518,16.83333396911621,0.0,0.0
335,0,7,0,32400,36,0.0011111111111111111,21.08333396911621,0.525,0.5
335,0,7,1,32400,11,0.00033950617283950616,18.636362075805664,0.6,0.36363636363636365
335,0,7,2,32400,3,9.259259259259259e-05,23.666667938232422,0.0,0.0
335,0,8,0,32400,32,0.0009876543209876543,13.09375,0.5277777777777778,0.625
335,0,8,1,32400,8,0.0002469135802469136,12.499999046325684,0.2727272727272727,0.0
335,0,8,2,32400,1,3.08641975308642e-05,2.0,0.0,0.0
335,0,9,0,32400,35,0.0010802469135802468,21.82857322692871,0.40625,0.42857142857142855
335,0,9,1,32400,8,0.0002469135802469136,13.75,0.125,0.125
335,0,9,2,32400,4,0.0001234567901234568,21.000001907348633,1.0,0.0
335,0,10,0,32400,30,0.000925925925925926,16.33333396911621,0.45714285714285713,0.6
335,0,10,1,32400,7,0.0002160493827160494,7.428571701049805,0.5,0.2857142857142857
335,0,10,2,32400,4,0.0001234567901234568,3.25,0.5,0.0
335,0,11,0,32400,36,0.0011111111111111111,16.16666603088379,0.5666666666666667,0.5
335,0,11,1,32400,4,0.0001234567901234568,7.000000476837158,0.14285714285714285,0.0
335,0,11,2,32400,3,9.259259259259259e-05,12.333332061767578,0.0,0.0
335,0,12,0,32400,31,0.0009567901234567902,12.129032135009766,0.4722222222222222,0.4838709677419355
335,0,12,1,32400,8,0.0002469135802469136,14.0,0.5,0.125
335,0,12,2,32400,4,0.0001234567901234568,14.25,0.3333333333333333,0.0
335,0,13,0,32400,31,0.0009567901234567902,21.838708877563477,0.5161290322580645,0.5483870967741935
335,0,13,1,32400,9,0.0002777777777777778,37.77777862548828,0.5,0.2222222222222222
335,0,13,2,32400,6,0.00018518518518518518,2.6666667461395264,0.5,0.0
335,0,14,0,32400,31,0.0009567901234567902,22.806453704833984,0.5806451612903226,0.6129032258064516
335,0,14,1,32400,4,0.0001234567901234568,21.25,0.2222222222222222,0.0
335,0,14,2,32400,4,0.0001234567901234568,5.5,0.3333333333333333,0.25
335,0,15,0,32400,34,0.0010493827160493827,25.823530197143555,0.5161290322580645,0.4117647058823529
335,0,15,1,32400,6,0.00018518518518518518,32.666664123535156,0.0,0.16666666666666666
335,0,15,2,32400,7,0.0002160493827160494,11.285715103149414,0.25,0.0
335,0,16,0,32400,38,0.0011728395061728395,28.657894134521484,0.5,0.39473684210526316
335,0,16,1,32400,8,0.0002469135802469136,126.49998474121094,0.16666666666666666,0.25
335,0,16,2,32400,3,9.259259259259259e-05,13.0,0.0,0.0
335,0,17,0,32400,25,0.0007716049382716049,11.59999942779541,0.34210526315789475,0.36
335,0,17,1,32400,11,0.00033950617283950616,32.727272033691406,0.625,0.36363636363636365
335,0,17,2,32400,2,6.17283950617284e-05,7.000000476837158,0.0,0.0
335,0,18,0,32400,29,0.0008950617283950618,11.344827651977539,0.64,0.3103448275862069
335,0,18,1,32400,5,0.00015432098765432098,5.0,0.09090909090909091,0.4
335,0,18,2,32400,1,3.08641975308642e-05,1.0,0.0,0.0
335,0,19,0,32400,30,0.000925925925925926,22.200000762939453,0.4827586206896552,0.4
335,0,19,1,32400,12,0.00037037037037037035,20.166667938232422,0.6,0.4166666666666667
335,0,19,2,32400,3,9.259259259259259e-05,48.33333969116211,0.0,0.0
335,0,20,0,32400,24,0.0007407407407407407,17.5,0.4,0.25
335,0,20,1,32400,9,0.0002777777777777778,21.88888931274414,0.3333333333333333,0.5555555555555556
335,0,20,2,32400,6,0.00018518518518518518,4.833333492279053,0.0,0.0
335,0,21,0,32400,30,0.000925925925925926,10.733333587646484,0.5416666666666666,0.16666666666666666
335,0,21,1,32400,7,0.0002160493827160494,10.85714340209961,0.2222222222222222,0.0
335,0,21,2,32400,5,0.00015432098765432098,9.40000057220459,0.16666666666666666,0.0
335,0,22,0,32400,23,0.0007098765432098765,22.7391300201416,0.26666666666666666,0.391304347826087
335,0,22,1,32400,10,0.00030864197530864197,7.300000190734863,0.5714285714285714,0.3
335,0,22,2,32400,4,0.0001234567901234568,10.75,0.0,0.0
335,0,23,0,32400,33,0.0010185185185185184,21.030303955078125,0.5652173913043478,0.48484848484848486
335,0,23,1,32400,8,0.0002469135802469136,23.125,0.2,0.25
335,0,23,2,32400,1,3.08641975308642e-05,50.999996185302734,0.0,0.0
335,0,24,0,32400,34,0.0010493827160493827,9.382352828979492,0.42424242424242425,0.4117647058823529
335,0,24,1,32400,7,0.0002160493827160494,5.142857551574707,0.5,0.14285714285714285
