AP,Brier,N,act_pred,act_ratio,act_true,ci_excludes_zero,ci_hi,ci_lo,crps_all,crps_events,crps_none,crpss_vs_clim,delta_AP,event_part,gate_source,h,mag_on_false_pos,mag_on_true_pos,mcr_all,mcr_none,model,n_event,n_false_pos,n_origins,pos_mcr,precision_at_k,size_ratio,target,verdict,zero_part,zero_share_of_gap
0.2318707542880369,0.00693292550273618,170430,0.0012329108724989733,0.1523749093546048,0.008091298480314498,True,-0.05350143240494734,-0.07165322233292554,0.11111130213116541,13.399732024410904,0.002712014484101749,0.36005087587755047,-0.05258497988813207,-0.013842749126620094,gate-head,12,3.455394804195354,4.712558299858809,0.36698719040930633,0.028049226850271225,purple_alien,1379,950,13,0.5554439420366656,0.3110949963741842,0.0,sb,ARTIFACT,-0.04867116040811104,0.7785652948336333
0.19623171788800567,0.008094011948638331,170430,0.0008918617614269788,0.0982546864899806,0.009077040427154844,True,-0.04952240000619526,-0.0685940611123542,0.13440099126670646,14.553690108598849,0.002317594687341899,0.30580189677810987,-0.06267827513105498,-0.004321748869389664,gate-head,18,3.0062992493381215,2.936576380738484,0.24843117482507285,0.026287799701094627,purple_alien,1547,1141,13,0.2544065030860797,0.26244343891402716,0.0,sb,ARTIFACT,-0.054883365445190915,0.9270037914895919
0.17116961698774744,0.008597528129831129,170430,0.0006039869741242739,0.06474056603773586,0.009329343425453265,True,-0.06538280871443597,-0.08201265218708179,0.13262324981808485,14.0774076230988,0.0013024303824277857,0.35836729475006224,-0.07458381140963652,-0.011235854967349697,gate-head,24,1.728775518378433,1.8739725930233524,0.13519300780324814,0.013921834528446198,purple_alien,1590,1225,13,0.12082268395070714,0.22955974842767296,0.0,sb,ARTIFACT,-0.06283741914942875,0.8483143198228814
0.15141181129011705,0.009182550514461837,170430,0.00044189696649650885,0.04550604229607251,0.009710731678695066,True,-0.08203244812974614,-0.08706149804038923,0.16872254189299254,17.280563160026407,0.0009246084134440266,0.33405023362334085,-0.08348559827155391,-0.01851341151242473,gate-head,30,1.1083619736424846,1.5296147626846335,0.07254138402809232,0.009186416864395142,purple_alien,1655,1311,13,0.14418887959834656,0.20785498489425983,0.0,sb,ARTIFACT,-0.06612030619804897,0.7812525313403119
0.12012662835359417,0.010085636544621286,170430,0.00030107668837645957,0.028843451377178194,0.010438303115648653,True,-0.08458996580345514,-0.0901131713450433,0.8746449697041954,83.73708017116613,0.000577977967408955,0.09095727231412043,-0.0747808730587162,-0.020676388861236066,gate-head,36,0.6326030935823302,0.9164737854842786,0.008772665516498449,0.005991663318127394,purple_alien,1779,1455,13,0.06468596293867857,0.1821247892074199,0.0,sb,ARTIFACT,-0.066839102176332,0.7637402405436962
0.3344872225874933,0.0066448451389500085,170430,0.008962623951182304,1.1373790022338048,0.007880068063134425,False,0.0,0.0,0.18892218109616118,18.54094236463375,0.043158384314084614,0.0,0.0,,frac(samples>0),1,21.72844570405728,52.06782178217822,2.2924602720039986,0.16174559915901282,climatology,1343,838,13,4.088971771862248,0.37602382725241995,0.3761574074074074,sb,UNDECIDABLE,,0.0
0.3010579591038066,0.0068839462361746755,170430,0.008962623951182304,1.1433383233532934,0.007838995482016078,False,0.0,0.0,0.18504118889995158,16.938103590182916,0.05267640145560679,0.0,0.0,,frac(samples>0),6,24.509699533255542,48.97517614822547,2.7572692259519034,0.17786473426023394,climatology,1336,857,13,4.488285727589612,0.35853293413173654,0.34375,sb,UNDECIDABLE,,0.0
0.284455734176169,0.007251582509131315,170430,0.008962623951182304,1.1076867295141408,0.008091298480314498,False,0.0,0.0,0.17362521166589656,15.11055126563633,0.05178020022896197,0.0,0.0,,frac(samples>0),12,23.664330110497236,49.528942510548525,2.8858001022494886,0.1787520851695642,climatology,1379,905,13,4.539131238068861,0.34372733865119653,0.28125,sb,UNDECIDABLE,,0.0
0.25890999301906065,0.008216054726463945,170430,0.008962623951182304,0.9873949579831933,0.009077040427154844,False,0.0,0.0,0.19360610558128705,15.029808828579508,0.05770370206833281,0.0,0.0,,frac(samples>0),18,23.45878362151777,42.43011981225296,2.3983568113478886,0.19053112953938525,climatology,1547,1041,13,3.5796458153171486,0.3270846800258565,0.19140625,sb,UNDECIDABLE,,0.0
0.24575342839738396,0.008487060417950184,170430,0.008962623951182304,0.9606918238993711,0.009329343425453265,False,0.0,0.0,0.2066965239348633,15.281764077240567,0.06473160205760631,0.0,0.0,,frac(samples>0),24,24.84012744413408,37.50190770348837,2.4264844473347735,0.2033437722103767,climatology,1590,1074,13,3.50358473120166,0.32452830188679244,0.191015625,sb,UNDECIDABLE,,0.0
0.23489740956167096,0.008890268479911107,170430,0.008962623951182304,0.9229607250755287,0.009710731678695066,False,0.0,0.0,0.25335625960346625,19.18705302350831,0.06769328733706118,0.0,0.0,,frac(samples>0),30,24.655887276785716,34.82383177570093,1.9138647151898733,0.20886813064731152,climatology,1655,1120,13,3.3968808709890768,0.32326283987915405,0.1840277777777778,sb,UNDECIDABLE,,0.0
0.19490750141231036,0.009956138631879658,170430,0.008962623951182304,0.858628442945475,0.010438303115648653,False,0.0,0.0,0.9621604607417635,85.71789914453345,0.06812212643917766,0.0,0.0,,frac(samples>0),36,22.54703815261044,34.77200374531835,0.36918712392081626,0.21052350712417953,climatology,1779,1245,13,3.342341603733765,0.30016863406408095,0.06924019607843138,sb,UNDECIDABLE,,0.0
0.40388608559487893,0.0026214257348918294,170430,0.0006248899841577188,0.1789915966386555,0.003491169395059555,True,-0.006950659628094986,-0.01055031607751185,0.07977484807656031,22.615651278761256,0.0008226504950406403,0.09942067652725184,0.1833145045231042,0.0008843082634942379,gate-head,1,2.7162463841876927,4.4588178288798,0.20405857887687753,0.00982313696295023,violet_visitor,595,337,13,0.4857148772044732,0.4336134453781513,0.0,ns,REAL,-0.009691160873707815,1.1004113844790206
0.25626802975734514,0.002911784880133506,170430,0.00011918382913806254,0.03633720930232558,0.0032799389778794814,True,-0.007804348232674971,-0.010448591602437331,0.06348945498235888,19.32342911455347,0.00011014792170549074,0.12696550603722478,0.0868492400517448,0.002014228200110105,gate-head,6,0.3080000027020772,0.5315896664624629,0.0335791729654329,0.0015622148057445884,violet_visitor,559,375,13,0.07022298064949509,0.3291592128801431,0.0,ns,REAL,-0.011247506879940248,1.2181487497512804
0.1534913094178582,0.0030540445535031315,170430,1.6869095816464237e-05,0.005324074074074074,0.0031684562577011088,True,-0.00658682467454126,-0.010439254008748854,0.05108743784103818,16.119126157531582,1.4738396498217255e-05,0.143400723615432,-0.01314596981746402,0.0024709687105126973,gate-head,12,0.032463592739359844,0.1889648507349193,0.007232767714275679,0.0002277208841405809,violet_visitor,540,412,13,0.011223728276482934,0.23703703703703705,0.0,ns,ARTIFACT,-0.01102336392730985,1.2889212492962965
0.11416164981166078,0.003128095446277508,170430,2.9337557941676936e-06,0.000922509225092251,0.0031801912808777795,True,-0.0076350040605156965,-0.011462781811983857,0.03757831752252174,11.806273062730627,3.221331326156591e-05,0.20509941768074957,-0.03572338294332024,0.001794792434485563,gate-head,18,0.015843025750892106,0.0,0.013683775884780003,0.0005154130049049854,violet_visitor,542,430,13,0.0,0.2066420664206642,0.0,ns,ARTIFACT,-0.011490710657119459,1.1851080416804514
