corr_ls1.0_clustering,corr_ls1.0_n_active,corr_ls2.0_clustering,corr_ls2.0_n_active,corr_ls3.0_clustering,corr_ls3.0_n_active,corr_ls5.0_clustering,corr_ls5.0_n_active,corr_ls8.0_clustering,corr_ls8.0_n_active,gate_mass,gate_mean,gate_moran_i,indep_n_active,indep_clustering,topk_n_active,topk_clustering,origin,sample_idx,step,target_idx
0.6705202312138728,173,0.90625,192,1.0,201,0.9523809523809523,147,1.4439461883408071,446,196.0820770263672,0.006051916163414717,0.548243018494879,196,0.44387755102040816,196,0.8469387755102041,335,0,1,0
0.5463917525773195,97,1.0737704918032787,122,1.0317460317460319,63,1.2278481012658229,79,0.7555555555555555,45,103.4388427734375,0.0031925567891448736,0.3638541534399751,99,0.04040404040404041,103,0.5145631067961165,335,0,1,1
0.4406779661016949,59,0.9538461538461539,65,0.43478260869565216,23,0.23076923076923078,13,0.3333333333333333,9,54.684608459472656,0.0016877965535968542,0.17203397193637354,56,0.03571428571428571,55,0.23636363636363636,335,0,1,2
0.6521739130434783,161,0.9741935483870968,155,1.066350710900474,211,0.6862745098039216,102,0.7472527472527473,182,171.5305938720703,0.005294153932482004,0.5203312420164449,168,0.35714285714285715,172,0.7848837209302325,335,0,2,0
0.4489795918367347,98,0.9895833333333334,96,1.2121212121212122,99,1.439252336448598,214,1.481818181818182,110,99.99555969238281,0.0030862826388329268,0.2892771139587274,98,0.04081632653061224,100,0.44,335,0,2,1
0.30952380952380953,42,0.9024390243902439,41,0.3,20,0.21052631578947367,19,0.15384615384615385,13,52.55739212036133,0.001622141688130796,0.1639400575614867,53,0.03773584905660377,53,0.3018867924528302,335,0,2,2
0.751269035532995,197,0.9836065573770492,183,1.1235294117647059,170,0.9090909090909091,165,1.2538071065989849,197,173.816650390625,0.00536471139639616,0.5610963446417553,179,0.36312849162011174,174,0.8045977011494253,335,0,3,0
0.45454545454545453,66,0.9880952380952381,84,1.2833333333333334,60,1.0763358778625953,131,1.5086206896551724,116,100.4609146118164,0.0031006454955786467,0.33298722017679144,105,0.02857142857142857,100,0.26,335,0,3,1
0.41818181818181815,55,0.34375,32,1.0775193798449612,129,1.1932773109243697,119,0.2857142857142857,7,53.47502899169922,0.0016504639061167836,0.1905117129993254,54,0.05555555555555555,53,0.32075471698113206,335,0,3,2
0.77,200,1.092920353982301,226,1.0056179775280898,178,1.4751243781094527,402,1.2262773722627738,274,224.98094177246094,0.006943856365978718,0.5827528613572945,224,0.5491071428571429,225,0.9466666666666667,335,0,4,0
0.624,125,1.0084033613445378,119,1.2117647058823529,85,1.3693693693693694,111,0.9,10,105.74763488769531,0.0032638160046190023,0.5975628595035942,102,0.10784313725490197,106,0.4716981132075472,335,0,4,1
0.42424242424242425,66,0.5238095238095238,42,0.3333333333333333,36,1.0,33,0.18181818181818182,22,59.18362808227539,0.0018266552360728383,0.1643663172812949,67,0.05970149253731343,59,0.2711864406779661,335,0,4,2
0.569620253164557,158,0.9620253164556962,158,0.875,128,1.2966101694915255,236,1.3397435897435896,312,176.76844787597656,0.00545581616461277,0.5296333255358004,168,0.38095238095238093,177,0.847457627118644,335,0,5,0
0.3918918918918919,74,1.0114942528735633,87,1.1369863013698631,73,1.2151898734177216,79,0.8541666666666666,48,97.66764068603516,0.003014433430507779,0.18575469519601998,102,0.00980392156862745,98,0.35714285714285715,335,0,5,1
0.5384615384615384,78,0.8850574712643678,87,0.5,44,0.42105263157894735,19,0.5609756097560976,41,56.59119415283203,0.0017466418212279677,0.2063935636486668,62,0.04838709677419355,57,0.3508771929824561,335,0,5,2
0.7568807339449541,218,1.0350877192982457,228,1.0,193,0.9251700680272109,147,0.7333333333333333,120,219.45986938476562,0.006773452740162611,0.5692032173101826,223,0.48878923766816146,219,0.91324200913242,335,0,6,0
0.512396694214876,121,1.1210191082802548,157,1.1550387596899225,129,0.7058823529411765,17,0.875,32,100.70905303955078,0.0031083039939403534,0.24016290044691596,83,0.024096385542168676,101,0.504950495049505,335,0,6,1
0.42105263157894735,57,0.5510204081632653,49,0.7959183673469388,49,1.4,120,0.5853658536585366,41,58.749759674072266,0.0018132642144337296,0.17332397726259263,54,0.09259259259259259,59,0.3389830508474576,335,0,6,2
0.6826923076923077,208,1.0045045045045045,222,0.6014492753623188,138,1.029535864978903,237,0.6495726495726496,117,204.83816528320312,0.006322165485471487,0.46534735973187386,200,0.305,205,0.7365853658536585,335,0,7,0
0.6330275229357798,109,0.865979381443299,97,1.2345679012345678,162,1.4630872483221478,149,1.5925925925925926,189,97.53759002685547,0.0030104194302111864,0.17968125165887036,89,0.0,98,0.30612244897959184,335,0,7,1
0.44680851063829785,47,0.9047619047619048,84,1.2407407407407407,54,0.0,8,0.3076923076923077,26,52.793678283691406,0.0016294345259666443,0.0860529547081661,62,0.016129032258064516,53,0.24528301886792453,335,0,7,2
0.5555555555555556,144,0.7785714285714286,140,1.1116279069767443,215,0.9026548672566371,113,0.8333333333333334,102,154.9424591064453,0.004782174713909626,0.44486055162797483,154,0.2727272727272727,155,0.7290322580645161,335,0,8,0
0.616,125,1.1555555555555554,135,1.134020618556701,97,0.6,5,0.0,4,95.79185485839844,0.0029565386939793825,0.3750675896782238,93,0.021505376344086023,96,0.22916666666666666,335,0,8,1
0.36585365853658536,41,0.71875,32,1.2391304347826086,92,0.5833333333333334,24,0.0,3,48.328094482421875,0.001491607865318656,0.12852611796009714,54,0.037037037037037035,48,0.3125,335,0,8,2
0.5806451612903226,155,1.054263565891473,258,0.946969696969697,132,1.1151832460732984,191,0.7444444444444445,90,180.2841796875,0.005564326420426369,0.5182130065629329,173,0.37572254335260113,180,0.7666666666666667,335,0,9,0
0.5238095238095238,105,1.04,75,0.9746835443037974,79,1.0625,48,1.1735537190082646,121,97.76296997070312,0.003017375711351633,0.24371621387292458,88,0.011363636363636364,98,0.24489795918367346,335,0,9,1
0.5833333333333334,60,0.9433962264150944,53,1.103448275862069,29,1.2758620689655173,87,1.3076923076923077,182,51.81543731689453,0.0015992418630048633,0.24784896654839497,63,0.07936507936507936,52,0.25,335,0,9,2
0.6932515337423313,163,1.0099502487562189,201,0.8909090909090909,165,0.7368421052631579,95,1.2258064516129032,186,163.6438751220703,0.00505073694512248,0.4586737119009106,158,0.23417721518987342,164,0.7865853658536586,335,0,10,0
0.4794520547945205,73,1.0503597122302157,139,1.1772151898734178,79,1.1,90,1.6055045871559632,109,96.13856506347656,0.0029672395903617144,0.12807571097972725,105,0.0,96,0.21875,335,0,10,1
0.4423076923076923,52,0.64,25,1.3428571428571427,105,1.14,100,1.135135135135135,37,51.748897552490234,0.0015971881803125143,0.09164375315832325,57,0.0,52,0.3076923076923077,335,0,10,2
0.7592592592592593,162,0.8120805369127517,149,1.276,250,1.1934156378600822,243,0.7325581395348837,86,174.26507568359375,0.005378551781177521,0.5201688942856159,163,0.3128834355828221,174,0.8793103448275862,335,0,11,0
0.5959595959595959,99,1.1884057971014492,138,1.3454545454545455,55,1.7727272727272727,198,1.2422360248447204,161,95.12532806396484,0.002935966942459345,0.17298641480452437,109,0.0,95,0.22105263157894736,335,0,11,1
0.391304347826087,46,0.7321428571428571,56,0.8125,48,1.0379746835443038,79,0.36363636363636365,11,53.07156753540039,0.0016380113083869219,0.2533534896753792,58,0.0,53,0.3018867924528302,335,0,11,2
0.5314685314685315,143,0.8971428571428571,175,0.75,132,1.1559888579387188,359,1.2727272727272727,264,157.22967529296875,0.004852767568081617,0.42581116951454345,174,0.28160919540229884,157,0.7133757961783439,335,0,12,0
0.45901639344262296,61,0.8764044943820225,89,0.725,40,1.1590909090909092,44,0.9896907216494846,97,95.93450164794922,0.002960941521450877,0.06726242814322281,96,0.020833333333333332,96,0.14583333333333334,335,0,12,1
0.4444444444444444,54,0.9473684210526315,57,1.1176470588235294,51,1.1967213114754098,61,0.14285714285714285,21,52.551734924316406,0.0016219671815633774,0.111009820863304,54,0.037037037037037035,53,0.39622641509433965,335,0,12,2
0.625,192,0.9585253456221198,217,1.196551724137931,290,1.2870090634441087,331,0.5428571428571428,70,189.3882293701172,0.005845315754413605,0.43876794219801796,193,0.3316062176165803,189,0.783068783068783,335,0,13,0
0.6031746031746031,63,1.1578947368421053,76,1.393939393939394,165,1.2571428571428571,105,1.630952380952381,756,102.11946868896484,0.0031518354080617428,0.47568136346960843,115,0.034782608695652174,102,0.2647058823529412,335,0,13,1
0.23684210526315788,38,0.42857142857142855,21,0.18181818181818182,11,1.273972602739726,73,1.7114093959731544,149,53.89043426513672,0.0016632849583402276,0.17882227782917562,65,0.046153846153846156,54,0.2962962962962963,335,0,13,2
0.5578231292517006,147,0.936,250,0.8709677419354839,155,1.133587786259542,262,0.5070422535211268,71,181.31594848632812,0.005596171133220196,0.4699457031524808,172,0.3546511627906977,181,0.7513812154696132,335,0,14,0
0.4948453608247423,97,0.8695652173913043,69,1.1584158415841583,101,1.4444444444444444,90,1.1666666666666667,54,98.39175415039062,0.0030367826111614704,0.2769434418785675,95,0.05263157894736842,98,0.20408163265306123,335,0,14,1
0.38596491228070173,57,0.8157894736842105,38,0.47619047619047616,21,0.5625,16,0.0,7,52.60826873779297,0.0016237120144069195,0.13281667026730462,54,0.0,53,0.32075471698113206,335,0,14,2
0.5114503816793893,131,0.9213483146067416,178,0.863013698630137,146,0.8223684210526315,152,1.3314447592067988,353,169.68190002441406,0.005237095523625612,0.47561771670698827,184,0.29347826086956524,170,0.788235294117647,335,0,15,0
0.45588235294117646,68,0.7702702702702703,74,1.3790322580645162,124,1.0975609756097562,82,0.25806451612903225,31,96.6652603149414,0.002983495593070984,0.15229175526592054,93,0.010752688172043012,97,0.24742268041237114,335,0,15,1
0.39622641509433965,53,0.7560975609756098,41,1.3398058252427185,103,0.16666666666666666,18,0.1111111111111111,9,51.610572814941406,0.0015929188812151551,0.1063895711222087,57,0.017543859649122806,52,0.3269230769230769,335,0,15,2
0.72,175,0.7426470588235294,136,1.1322751322751323,189,0.8421052631578947,95,0.7976190476190477,84,170.9683837890625,0.005276801995933056,0.5422708504164819,166,0.39156626506024095,171,0.8304093567251462,335,0,16,0
0.46938775510204084,98,0.927710843373494,83,1.2435897435897436,78,0.16666666666666666,6,0.9772727272727273,88,98.6084976196289,0.0030434720683842897,0.31049907525747883,110,0.03636363636363636,99,0.36363636363636365,335,0,16,1
0.5454545454545454,44,1.0555555555555556,72,1.1359223300970873,103,1.0,42,1.7195945945945945,296,52.60932159423828,0.0016237444942817092,0.11490181772320139,44,0.0,53,0.2641509433962264,335,0,16,2
0.715,200,0.9263803680981595,163,1.0341463414634147,205,0.9191919191919192,99,0.971830985915493,284,191.50961303710938,0.005910790525376797,0.5584989351495575,204,0.3480392156862745,192,0.828125,335,0,17,0
0.4891304347826087,92,0.9014084507042254,71,0.85,40,1.5514705882352942,136,1.5838509316770186,161,95.46498107910156,0.0029464501421898603,0.049304232726645886,118,0.0,95,0.10526315789473684,335,0,17,1
0.40384615384615385,52,0.8227848101265823,79,0.9642857142857143,56,0.23076923076923078,13,0.0,7,57.405296325683594,0.001771768438629806,0.11651801137427846,74,0.013513513513513514,57,0.2982456140350877,335,0,17,2
0.6303317535545023,211,0.8904109589041096,146,1.0224719101123596,178,0.8452380952380952,84,0.9052631578947369,190,190.3212127685547,0.005874111317098141,0.5353546392453533,184,0.32065217391304346,190,0.8631578947368421,335,0,18,0
0.3958333333333333,96,1.0476190476190477,84,0.9230769230769231,78,0.4090909090909091,22,0.0,2,96.28958129882812,0.002971900627017021,0.19972557081770706,93,0.021505376344086023,96,0.16666666666666666,335,0,18,1
0.41509433962264153,53,0.8108108108108109,37,0.7307692307692307,52,0.17391304347826086,23,1.3495145631067962,103,56.31236267089844,0.0017380359349772334,0.11470497269957966,48,0.020833333333333332,56,0.25,335,0,18,2
0.6666666666666666,165,0.9064748201438849,139,1.0134228187919463,149,0.7297297297297297,74,0.6774193548387096,62,183.5846405029297,0.0056661926209926605,0.5470208334064597,163,0.37423312883435583,184,0.907608695652174,335,0,19,0
0.5794392523364486,107,1.1527777777777777,144,0.9466666666666667,75,1.5060975609756098,328,0.0,0,96.00732421875,0.002963189035654068,0.05082555787932635,103,0.019417475728155338,96,0.15625,335,0,19,1
0.391304347826087,46,0.6666666666666666,30,0.38461538461538464,13,1.2741935483870968,62,1.7138364779874213,318,56.140506744384766,0.0017327317036688328,0.13285743766343275,50,0.04,56,0.2857142857142857,335,0,19,2
0.76,200,0.5529411764705883,85,1.0940170940170941,234,1.1494845360824741,194,0.8333333333333334,114,163.52493286132812,0.005047065671533346,0.4974769667052292,160,0.26875,164,0.823170731707317,335,0,20,0
0.5859375,128,1.0,52,0.8837209302325582,43,0.0,1,1.4387755102040816,294,97.60213470458984,0.003012411529198289,0.11506573492435827,113,0.008849557522123894,98,0.21428571428571427,335,0,20,1
0.32558139534883723,43,0.7804878048780488,41,1.11,100,0.4444444444444444,9,1.4,80,52.06781005859375,0.0016070312121883035,0.13416341433038653,52,0.07692307692307693,52,0.25,335,0,20,2
0.618421052631579,152,0.6967213114754098,122,0.834319526627219,169,1.32,300,0.36363636363636365,33,163.35182189941406,0.005041722673922777,0.4383896617954781,159,0.2578616352201258,163,0.7361963190184049,335,0,21,0
0.5104166666666666,96,0.9523809523809523,105,1.2708333333333333,96,1.4549763033175356,211,0.46153846153846156,13,95.61895751953125,0.0029512024484574795,0.11183869863687419,100,0.0,96,0.08333333333333333,335,0,21,1
0.5660377358490566,53,0.6190476190476191,21,0.9024390243902439,41,0.36363636363636365,11,1.6777251184834123,633,49.35922622680664,0.0015234329039230943,0.13301182903105063,45,0.0,49,0.30612244897959184,335,0,21,2
0.6268656716417911,134,0.7575757575757576,132,0.8769230769230769,130,0.5876288659793815,97,0.5087719298245614,57,161.70179748535156,0.004990796092897654,0.4762133149463384,155,0.2129032258064516,162,0.8024691358024691,335,0,22,0
0.4946236559139785,93,0.9902912621359223,103,1.1759259259259258,108,0.6590909090909091,44,0.6222222222222222,45,106.61915588378906,0.0032907146960496902,0.4976823209456104,99,0.09090909090909091,107,0.38317757009345793,335,0,22,1
0.5833333333333334,72,0.6666666666666666,51,1.1428571428571428,63,0.0625,16,1.530612244897959,245,50.874942779541016,0.0015702142845839262,0.12788331247344592,43,0.0,51,0.29411764705882354,335,0,22,2
0.5289855072463768,138,0.9573170731707317,164,1.0106382978723405,188,1.2191780821917808,219,0.47297297297297297,74,170.82669067382812,0.005272428505122662,0.4457308988328778,166,0.3132530120481928,171,0.7368421052631579,335,0,23,0
0.4,80,0.8513513513513513,74,0.8909090909090909,55,1.4639175257731958,97,0.6666666666666666,9,102.15582275390625,0.0031529574189335108,0.5016346468688272,91,0.03296703296703297,102,0.4019607843137255,335,0,23,1
0.2962962962962963,54,0.8,65,0.08333333333333333,12,0.28,25,0.8431372549019608,51,55.90266799926758,0.0017253910191357136,0.17012180059908744,37,0.05405405405405406,56,0.26785714285714285,335,0,23,2
0.6298342541436464,181,0.9512195121951219,164,0.8863636363636364,132,0.8273381294964028,139,0.7037037037037037,108,167.24884033203125,0.005162001121789217,0.46269413551165917,173,0.24277456647398843,167,0.8083832335329342,335,0,24,0
0.5982142857142857,112,0.8738738738738738,111,1.2439024390243902,82,1.4946236559139785,93,0.0,3,97.22712707519531,0.0030008372850716114,0.17674747259872553,101,0.009900990099009901,97,0.14432989690721648,335,0,24,1
0.41304347826086957,46,1.1551724137931034,58,0.9459459459459459,37,1.2857142857142858,91,0.0,2,51.10871887207031,0.0015774295898154378,0.11067720888072256,59,0.03389830508474576,51,0.35294117647058826,335,0,24,2
0.6926605504587156,218,0.8728070175438597,228,1.0594795539033457,269,0.8227272727272728,220,0.5897435897435898,156,209.28761291503906,0.0064594941213727,0.44224865003401986,208,0.39903846153846156,209,0.7464114832535885,335,0,25,0
0.5154639175257731,97,1.0,60,1.3495934959349594,123,0.0,2,1.4579439252336448,107,95.47528076171875,0.002946767956018448,0.1042141408542588,108,0.009259259259259259,95,0.14736842105263157,335,0,25,1
0.3191489361702128,47,1.105263157894737,76,0.6122448979591837,49,0.8933333333333333,75,1.6481481481481481,216,60.75921630859375,0.0018752844771370292,0.17171872351009693,68,0.08823529411764706,61,0.32786885245901637,335,0,25,2
0.7203389830508474,236,0.9245283018867925,159,1.1352941176470588,170,1.1584905660377358,265,0.8098591549295775,142,205.56631469726562,0.006344639230519533,0.5502152611107796,219,0.4337899543378995,206,0.9077669902912622,335,0,26,0
0.5686274509803921,102,0.9078947368421053,76,0.851063829787234,47,1.436,250,0.0,0,98.32085418701172,0.0030345942359417677,0.33991647795492214,100,0.02,98,0.32653061224489793,335,0,26,1
0.26666666666666666,60,0.5769230769230769,52,0.8125,48,0.7936507936507936,63,0.3,10,61.17728042602539,0.001888187718577683,0.1733641159119956,60,0.016666666666666666,61,0.29508196721311475,335,0,26,2
