corr_ls1.0_clustering,corr_ls1.0_n_active,corr_ls2.0_clustering,corr_ls2.0_n_active,corr_ls3.0_clustering,corr_ls3.0_n_active,corr_ls5.0_clustering,corr_ls5.0_n_active,corr_ls8.0_clustering,corr_ls8.0_n_active,gate_mass,gate_mean,gate_moran_i,indep_n_active,indep_clustering,topk_n_active,topk_clustering,origin,sample_idx,step,target_idx
0.7758620689655172,174,1.0253164556962024,158,1.006993006993007,143,0.717391304347826,92,1.4946808510638299,376,172.80592346191406,0.005333516281098127,0.5762556750532847,166,0.3313253012048193,173,0.976878612716763,335,0,1,0
0.6216216216216216,111,1.1397058823529411,136,1.1176470588235294,68,1.2371134020618557,97,0.9642857142857143,84,125.52352905273438,0.0038741829339414835,0.5321889821174753,119,0.12605042016806722,126,1.3174603174603174,335,0,1,1
0.46,50,1.127659574468085,47,0.55,20,0.0,3,0.2,5,47.267303466796875,0.0014588673366233706,0.15289383993498912,55,0.01818181818181818,47,0.3191489361702128,335,0,1,2
0.6558441558441559,154,0.9886363636363636,176,1.2289719626168225,214,0.7301587301587301,63,0.8532110091743119,109,171.55587768554688,0.005294934380799532,0.6057648059887542,178,0.4606741573033708,172,1.0406976744186047,335,0,2,0
0.4065934065934066,91,1.0212765957446808,94,1.1926605504587156,109,1.45,220,1.5742574257425743,101,97.56546783447266,0.003011279972270131,0.387598380818991,90,0.011111111111111112,98,0.4387755102040816,335,0,2,1
0.30952380952380953,42,1.0,37,0.09090909090909091,11,0.4642857142857143,28,0.0,1,44.35443878173828,0.0013689642073586583,0.04420916853297858,44,0.0,44,0.22727272727272727,335,0,2,2
0.6030534351145038,131,1.0336134453781514,119,0.9130434782608695,115,0.9420289855072463,69,0.74,50,112.10831451416016,0.0034601332154124975,0.380609283963533,115,0.1391304347826087,112,0.5803571428571429,335,0,3,0
0.625,96,1.0754716981132075,106,1.183673469387755,98,1.019108280254777,157,1.381294964028777,139,128.82949829101562,0.003976218868046999,0.579420521375317,132,0.14393939393939395,129,1.2403100775193798,335,0,3,1
0.52,50,0.4666666666666667,15,1.2660550458715596,109,1.635135135135135,74,0.47058823529411764,17,42.288185119628906,0.001305190846323967,0.04690996818078979,43,0.0,42,0.19047619047619047,335,0,3,2
0.54,100,0.8938053097345132,113,0.7636363636363637,55,1.417004048582996,247,1.2519685039370079,127,110.04308319091797,0.0033963914029300213,0.301111997512101,104,0.04807692307692308,110,0.6363636363636364,335,0,4,0
