origin,sample_idx,step,target_idx,n_cells,n_active,active_fraction,mean_magnitude_on_active,persistence,neighbour_pairs_per_active
335,0,1,0,32400,192,0.005925925925925926,8.682292938232422,-1.0,0.9427083333333334
335,0,1,1,32400,106,0.003271604938271605,2.6226415634155273,-1.0,0.49056603773584906
335,0,1,2,32400,51,0.001574074074074074,1.529411792755127,-1.0,0.35294117647058826
335,0,2,0,32400,139,0.004290123456790124,8.02158260345459,0.20833333333333334,0.5971223021582733
335,0,2,1,32400,81,0.0025,4.197530746459961,0.05660377358490566,0.37037037037037035
335,0,2,2,32400,67,0.002067901234567901,4.970149993896484,0.058823529411764705,0.5970149253731343
335,0,3,0,32400,117,0.003611111111111111,7.675215244293213,0.06474820143884892,0.5470085470085471
335,0,3,1,32400,83,0.0025617283950617282,10.951805114746094,0.037037037037037035,0.5542168674698795
335,0,3,2,32400,38,0.0011728395061728395,4.0789475440979,0.029850746268656716,0.2631578947368421
335,0,4,0,32400,94,0.0029012345679012346,10.585104942321777,0.09401709401709402,0.3829787234042553
335,0,4,1,32400,96,0.002962962962962963,3.40625,0.08433734939759036,0.46875
335,0,4,2,32400,59,0.0018209876543209876,2.6271185874938965,0.05263157894736842,0.4915254237288136
335,0,5,0,32400,107,0.0033024691358024692,2.289719581604004,0.07446808510638298,0.4766355140186916
335,0,5,1,32400,109,0.0033641975308641974,4.706421852111816,0.0625,0.5137614678899083
335,0,5,2,32400,22,0.0006790123456790123,3.3636364936828613,0.01694915254237288,0.18181818181818182
335,0,6,0,32400,92,0.002839506172839506,2.95652174949646,0.028037383177570093,0.5543478260869565
335,0,6,1,32400,99,0.0030555555555555557,3.7979798316955566,0.045871559633027525,0.40404040404040403
335,0,6,2,32400,48,0.0014814814814814814,12.958331108093262,0.09090909090909091,0.4583333333333333
335,0,7,0,32400,104,0.0032098765432098763,2.634615421295166,0.05434782608695652,0.5096153846153846
335,0,7,1,32400,98,0.0030246913580246914,3.2551019191741943,0.020202020202020204,0.4897959183673469
335,0,7,2,32400,34,0.0010493827160493827,8.70588207244873,0.041666666666666664,0.38235294117647056
335,0,8,0,32400,84,0.0025925925925925925,2.095238208770752,0.038461538461538464,0.42857142857142855
335,0,8,1,32400,128,0.003950617283950617,2.6484375,0.030612244897959183,0.546875
335,0,8,2,32400,44,0.0013580246913580246,1.4772727489471436,0.029411764705882353,0.38636363636363635
335,0,9,0,32400,95,0.002932098765432099,4.021052837371826,0.09523809523809523,0.43157894736842106
335,0,9,1,32400,98,0.0030246913580246914,5.897959232330322,0.0234375,0.5306122448979592
335,0,9,2,32400,42,0.0012962962962962963,2.261904716491699,0.0,0.3333333333333333
335,0,10,0,32400,98,0.0030246913580246914,10.938774108886719,0.09473684210526316,0.5102040816326531
335,0,10,1,32400,95,0.002932098765432099,3.03157901763916,0.04081632653061224,0.4105263157894737
335,0,10,2,32400,41,0.0012654320987654322,3.317073106765747,0.0,0.4634146341463415
335,0,11,0,32400,98,0.0030246913580246914,9.795918464660645,0.12244897959183673,0.47959183673469385
335,0,11,1,32400,126,0.0038888888888888888,4.3015875816345215,0.05263157894736842,0.6428571428571429
335,0,11,2,32400,41,0.0012654320987654322,2.3902437686920166,0.024390243902439025,0.34146341463414637
335,0,12,0,32400,116,0.003580246913580247,6.931034564971924,0.1326530612244898,0.6120689655172413
335,0,12,1,32400,104,0.0032098765432098763,2.663461685180664,0.031746031746031744,0.5
335,0,12,2,32400,51,0.001574074074074074,3.2941176891326904,0.0,0.5686274509803921
335,0,13,0,32400,116,0.003580246913580247,3.818965435028076,0.1206896551724138,0.5517241379310345
335,0,13,1,32400,103,0.0031790123456790125,3.0679612159729004,0.04807692307692308,0.5728155339805825
335,0,13,2,32400,49,0.0015123456790123457,1.9795918464660645,0.0392156862745098,0.5510204081632653
335,0,14,0,32400,92,0.002839506172839506,3.04347825050354,0.06896551724137931,0.45652173913043476
335,0,14,1,32400,142,0.004382716049382716,4.584506988525391,0.02912621359223301,0.7816901408450704
335,0,14,2,32400,33,0.0010185185185185184,2.39393949508667,0.0,0.45454545454545453
335,0,15,0,32400,115,0.0035493827160493828,4.799999713897705,0.07608695652173914,0.5739130434782609
335,0,15,1,32400,109,0.0033641975308641974,4.192660808563232,0.09859154929577464,0.48623853211009177
335,0,15,2,32400,37,0.0011419753086419754,2.8918919563293457,0.0,0.2972972972972973
335,0,16,0,32400,105,0.0032407407407407406,6.638095378875732,0.13043478260869565,0.5714285714285714
335,0,16,1,32400,110,0.0033950617283950617,3.2090907096862793,0.01834862385321101,0.5454545454545454
335,0,16,2,32400,49,0.0015123456790123457,3.5714285373687744,0.0,0.24489795918367346
335,0,17,0,32400,98,0.0030246913580246914,4.438775539398193,0.10476190476190476,0.5816326530612245
335,0,17,1,32400,75,0.0023148148148148147,4.680000305175781,0.03636363636363636,0.4266666666666667
335,0,17,2,32400,43,0.0013271604938271606,3.651163101196289,0.0,0.5116279069767442
335,0,18,0,32400,110,0.0033950617283950617,2.4727272987365723,0.14285714285714285,0.5181818181818182
335,0,18,1,32400,110,0.0033950617283950617,6.218181610107422,0.06666666666666667,0.6272727272727273
335,0,18,2,32400,47,0.0014506172839506173,2.127659559249878,0.023255813953488372,0.40425531914893614
335,0,19,0,32400,68,0.0020987654320987655,4.573529243469238,0.09090909090909091,0.4411764705882353
335,0,19,1,32400,100,0.0030864197530864196,3.7099997997283936,0.06363636363636363,0.49
335,0,19,2,32400,51,0.001574074074074074,2.3333334922790527,0.0425531914893617,0.2549019607843137
335,0,20,0,32400,90,0.002777777777777778,2.6888890266418457,0.04411764705882353,0.5888888888888889
335,0,20,1,32400,102,0.003148148148148148,2.9901962280273438,0.05,0.5294117647058824
335,0,20,2,32400,57,0.0017592592592592592,2.0,0.0392156862745098,0.5263157894736842
335,0,21,0,32400,89,0.0027469135802469136,7.000000953674316,0.011111111111111112,0.6067415730337079
335,0,21,1,32400,84,0.0025925925925925925,11.964285850524902,0.0784313725490196,0.36904761904761907
335,0,21,2,32400,49,0.0015123456790123457,2.2448978424072266,0.0,0.5102040816326531
335,0,22,0,32400,80,0.0024691358024691358,6.425000190734863,0.10112359550561797,0.5
335,0,22,1,32400,118,0.0036419753086419752,2.8305084705352783,0.05952380952380952,0.6864406779661016
335,0,22,2,32400,50,0.0015432098765432098,2.5399999618530273,0.0,0.42
335,0,23,0,32400,64,0.0019753086419753087,11.90625,0.15,0.421875
335,0,23,1,32400,97,0.002993827160493827,4.907216548919678,0.05084745762711865,0.5051546391752577
335,0,23,2,32400,28,0.0008641975308641976,2.2857143878936768,0.02,0.14285714285714285
335,0,24,0,32400,84,0.0025925925925925925,16.66666603088379,0.125,0.4642857142857143
335,0,24,1,32400,97,0.002993827160493827,5.402061462402344,0.05154639175257732,0.5154639175257731
335,0,24,2,32400,39,0.0012037037037037038,3.9487180709838867,0.0,0.38461538461538464
335,0,25,0,32400,87,0.002685185185185185,2.505747079849243,0.13095238095238096,0.47126436781609193
335,0,25,1,32400,87,0.002685185185185185,5.770114898681641,0.08247422680412371,0.5517241379310345
335,0,25,2,32400,51,0.001574074074074074,3.1372549533843994,0.02564102564102564,0.6666666666666666
335,0,26,0,32400,85,0.002623456790123457,2.4352941513061523,0.04597701149425287,0.4588235294117647
335,0,26,1,32400,131,0.00404320987654321,3.076335906982422,0.09195402298850575,0.5648854961832062
335,0,26,2,32400,60,0.001851851851851852,2.8333334922790527,0.0196078431372549,0.4666666666666667
335,0,27,0,32400,105,0.0032407407407407406,3.885714530944824,0.03529411764705882,0.49523809523809526
335,0,27,1,32400,105,0.0032407407407407406,4.38095235824585,0.03816793893129771,0.5238095238095238
335,0,27,2,32400,52,0.0016049382716049382,2.192307710647583,0.016666666666666666,0.5
335,0,28,0,32400,95,0.002932098765432099,3.736842155456543,0.11428571428571428,0.42105263157894735
335,0,28,1,32400,110,0.0033950617283950617,2.8999998569488525,0.02857142857142857,0.5818181818181818
335,0,28,2,32400,29,0.0008950617283950618,2.2413792610168457,0.019230769230769232,0.3448275862068966
335,0,29,0,32400,115,0.0035493827160493828,2.999999761581421,0.10526315789473684,0.46956521739130436
335,0,29,1,32400,104,0.0032098765432098763,5.461538791656494,0.09090909090909091,0.5480769230769231
335,0,29,2,32400,26,0.0008024691358024691,3.461538553237915,0.0,0.4230769230769231
335,0,30,0,32400,92,0.002839506172839506,3.7173914909362793,0.0782608695652174,0.4673913043478261
335,0,30,1,32400,98,0.0030246913580246914,3.234693765640259,0.10576923076923077,0.4489795918367347
335,0,30,2,32400,36,0.0011111111111111111,2.277777910232544,0.0,0.4166666666666667
335,0,31,0,32400,78,0.0024074074074074076,9.038461685180664,0.07608695652173914,0.5512820512820513
335,0,31,1,32400,81,0.0025,86.8147964477539,0.05102040816326531,0.5555555555555556
335,0,31,2,32400,40,0.0012345679012345679,2.75,0.0,0.525
335,0,32,0,32400,115,0.0035493827160493828,4.156521320343018,0.08974358974358974,0.48695652173913045
335,0,32,1,32400,103,0.0031790123456790125,9.262134552001953,0.08641975308641975,0.5631067961165048
335,0,32,2,32400,42,0.0012962962962962963,2.0,0.0,0.5238095238095238
335,0,33,0,32400,118,0.0036419753086419752,6.618644714355469,0.0782608695652174,0.4830508474576271
335,0,33,1,32400,76,0.002345679012345679,2.6973683834075928,0.02912621359223301,0.4473684210526316
335,0,33,2,32400,44,0.0013580246913580246,2.1363637447357178,0.0,0.4318181818181818
335,0,34,0,32400,127,0.003919753086419753,4.503936767578125,0.11864406779661017,0.5433070866141733
335,0,34,1,32400,106,0.003271604938271605,2.235849142074585,0.013157894736842105,0.5188679245283019
335,0,34,2,32400,66,0.002037037037037037,2.454545497894287,0.0,0.48484848484848486
335,0,35,0,32400,110,0.0033950617283950617,4.690908908843994,0.09448818897637795,0.6636363636363637
335,0,35,1,32400,100,0.0030864197530864196,2.559999942779541,0.04716981132075472,0.62
335,0,35,2,32400,44,0.0013580246913580246,1.954545497894287,0.030303030303030304,0.45454545454545453
335,1,1,0,32400,202,0.006234567901234568,8.292078971862793,-1.0,0.8267326732673267
335,1,1,1,32400,85,0.002623456790123457,3.200000047683716,-1.0,0.47058823529411764
335,1,1,2,32400,69,0.0021296296296296298,3.3913044929504395,-1.0,0.4492753623188406
335,1,2,0,32400,141,0.0043518518518518515,5.53900671005249,0.21782178217821782,0.6028368794326241
335,1,2,1,32400,101,0.003117283950617284,4.831683158874512,0.047058823529411764,0.6138613861386139
335,1,2,2,32400,36,0.0011111111111111111,1.9444444179534912,0.028985507246376812,0.3055555555555556
335,1,3,0,32400,103,0.0031790123456790125,7.349514484405518,0.18439716312056736,0.4174757281553398
335,1,3,1,32400,106,0.003271604938271605,5.198113441467285,0.07920792079207921,0.37735849056603776
335,1,3,2,32400,35,0.0010802469135802468,2.028571367263794,0.0,0.34285714285714286
335,1,4,0,32400,107,0.0033024691358024692,12.121495246887207,0.14563106796116504,0.6261682242990654
335,1,4,1,32400,85,0.002623456790123457,5.564705848693848,0.03773584905660377,0.4235294117647059
335,1,4,2,32400,80,0.0024691358024691358,3.7125000953674316,0.0,0.5625
335,1,5,0,32400,110,0.0033950617283950617,5.581818103790283,0.16822429906542055,0.4909090909090909
335,1,5,1,32400,83,0.0025617283950617282,2.819277048110962,0.023529411764705882,0.5662650602409639
335,1,5,2,32400,38,0.0011728395061728395,3.289473533630371,0.0375,0.3157894736842105
335,1,6,0,32400,114,0.0035185185185185185,2.7456140518188477,0.12727272727272726,0.5789473684210527
335,1,6,1,32400,96,0.002962962962962963,2.8020834922790527,0.0,0.4791666666666667
335,1,6,2,32400,39,0.0012037037037037038,2.4358973503112793,0.05263157894736842,0.46153846153846156
335,1,7,0,32400,92,0.002839506172839506,15.739130973815918,0.11403508771929824,0.3804347826086957
335,1,7,1,32400,86,0.002654320987654321,3.3720929622650146,0.052083333333333336,0.5930232558139535
335,1,7,2,32400,30,0.000925925925925926,1.8666667938232422,0.0,0.4
335,1,8,0,32400,105,0.0032407407407407406,3.057142972946167,0.13043478260869565,0.4857142857142857
335,1,8,1,32400,105,0.0032407407407407406,7.085714340209961,0.10465116279069768,0.47619047619047616
335,1,8,2,32400,29,0.0008950617283950618,3.0,0.0,0.27586206896551724
335,1,9,0,32400,107,0.0033024691358024692,3.1495325565338135,0.05714285714285714,0.5700934579439252
335,1,9,1,32400,110,0.0033950617283950617,2.981818199157715,0.0761904761904762,0.6454545454545455
335,1,9,2,32400,48,0.0014814814814814814,2.1666667461395264,0.06896551724137931,0.4166666666666667
335,1,10,0,32400,94,0.0029012345679012346,5.797872066497803,0.056074766355140186,0.40425531914893614
335,1,10,1,32400,133,0.004104938271604938,4.624060153961182,0.06363636363636363,0.6165413533834586
335,1,10,2,32400,37,0.0011419753086419754,7.243244171142578,0.0625,0.4594594594594595
335,1,11,0,32400,91,0.002808641975308642,3.5164835453033447,0.05319148936170213,0.4725274725274725
335,1,11,1,32400,92,0.002839506172839506,3.04347825050354,0.05263157894736842,0.5
335,1,11,2,32400,40,0.0012345679012345679,2.9000000953674316,0.02702702702702703,0.425
335,1,12,0,32400,90,0.002777777777777778,4.1666669845581055,0.07692307692307693,0.45555555555555555
335,1,12,1,32400,121,0.0037345679012345677,3.0991733074188232,0.07608695652173914,0.49586776859504134
335,1,12,2,32400,47,0.0014506172839506173,3.297872304916382,0.025,0.6170212765957447
335,1,13,0,32400,82,0.0025308641975308644,9.414633750915527,0.13333333333333333,0.3780487804878049
