gate_mass,gate_mean,gate_moran_i,indep_n_active,indep_clustering,topk_n_active,topk_clustering,origin,sample_idx,step,target_idx
95.14434051513672,0.0029365536756813526,0.10049112200613615,75,0.0,95,0.042105263157894736,335,0,16,1
44.474891662597656,0.0013726818142458797,0.17563278351254225,36,0.027777777777777776,44,0.1590909090909091,335,0,16,2
87.83715057373047,0.0027110232040286064,0.18843206285140268,116,0.008620689655172414,88,0.22727272727272727,335,0,17,0
95.62715148925781,0.0029514553025364876,0.08486300276749907,95,0.0,96,0.03125,335,0,17,1
45.02748489379883,0.0013897372409701347,0.079524735014471,39,0.0,45,0.0,335,0,17,2
89.4322280883789,0.0027602538466453552,0.17534894360633668,86,0.0,89,0.25842696629213485,335,0,18,0
94.78060150146484,0.002925327280536294,0.09845935409567134,93,0.0,95,0.021052631578947368,335,0,18,1
45.51224136352539,0.0014046988217160106,0.1645843089027942,44,0.0,46,0.10869565217391304,335,0,18,2
84.72805786132812,0.002615063451230526,0.2329576780545883,83,0.0,85,0.18823529411764706,335,0,19,0
96.21090698242188,0.002969472436234355,0.05725198733556926,92,0.010869565217391304,96,0.03125,335,0,19,1
44.88829040527344,0.0013854410499334335,0.10258102181548909,39,0.0,45,0.06666666666666667,335,0,19,2
89.61566925048828,0.00276591582223773,0.20063960225852223,90,0.011111111111111112,90,0.32222222222222224,335,0,20,0
96.98153686523438,0.002993257250636816,0.04297877339751514,84,0.0,97,0.041237113402061855,335,0,20,1
45.782230377197266,0.0014130318304523826,0.06945841766866787,42,0.0,46,0.08695652173913043,335,0,20,2
90.67741394042969,0.002798685571178794,0.17107813762958743,88,0.0,91,0.37362637362637363,335,0,21,0
95.32867431640625,0.0029422431252896786,0.09400204191284073,85,0.0,95,0.021052631578947368,335,0,21,1
45.95397186279297,0.0014183324528858066,0.01737103376303708,39,0.05128205128205128,46,0.021739130434782608,335,0,21,2
88.51736450195312,0.002732017310336232,0.10722599694140243,106,0.018867924528301886,89,0.33707865168539325,335,0,22,0
96.20328521728516,0.0029692372772842646,0.06377878856283058,85,0.0,96,0.041666666666666664,335,0,22,1
44.933292388916016,0.0013868300011381507,0.02054091092465493,44,0.0,45,0.15555555555555556,335,0,22,2
86.53070068359375,0.0026707006618380547,0.15803881239014458,89,0.02247191011235955,87,0.22988505747126436,335,0,23,0
95.3948974609375,0.0029442869126796722,0.14489393003568485,91,0.01098901098901099,95,0.031578947368421054,335,0,23,1
45.28289794921875,0.0013976203044876456,0.11667490488210017,32,0.0,45,0.2222222222222222,335,0,23,2
88.11607360839844,0.0027196318842470646,0.20035867077680247,103,0.019417475728155338,88,0.22727272727272727,335,0,24,0
96.16675567626953,0.002968109678477049,0.09315114912778927,111,0.018018018018018018,96,0.010416666666666666,335,0,24,1
44.85028839111328,0.0013842681655660272,0.19926103914304577,38,0.0,45,0.044444444444444446,335,0,24,2
89.72455596923828,0.00276927649974823,0.1545337114039755,98,0.02040816326530612,90,0.17777777777777778,335,0,25,0
96.525634765625,0.002979186363518238,0.0811902241273745,79,0.0,97,0.010309278350515464,335,0,25,1
45.7115478515625,0.0014108502073213458,0.07524616934073737,53,0.0,46,0.021739130434782608,335,0,25,2
90.81050109863281,0.0028027931693941355,0.16297264299177291,83,0.0,91,0.12087912087912088,335,0,26,0
96.812744140625,0.0029880476649850607,0.07511255585183989,121,0.024793388429752067,97,0.041237113402061855,335,0,26,1
46.07954025268555,0.001422208035364747,0.11022475952327522,43,0.046511627906976744,46,0.08695652173913043,335,0,26,2
84.11287689208984,0.0025960763450711966,0.208446627744352,82,0.0,84,0.21428571428571427,335,0,27,0
97.67256164550781,0.0030145852360874414,0.09300534280035382,104,0.009615384615384616,98,0.030612244897959183,335,0,27,1
45.111515045166016,0.0013923307415097952,0.09149856183593327,54,0.0,45,0.022222222222222223,335,0,27,2
89.94041442871094,0.002775938715785742,0.1250833671323357,94,0.010638297872340425,90,0.34444444444444444,335,0,28,0
96.44110107421875,0.002976577263325453,0.11031537680647022,90,0.011111111111111112,96,0.020833333333333332,335,0,28,1
45.29267501831055,0.001397922053001821,0.1617057002827422,53,0.0,45,0.044444444444444446,335,0,28,2
87.77922058105469,0.0027092352975159883,0.19313823474110256,73,0.0,88,0.26136363636363635,335,0,29,0
97.05477142333984,0.002995517570525408,0.08577651712426929,111,0.009009009009009009,97,0.041237113402061855,335,0,29,1
45.37201690673828,0.0014003708492964506,0.1697392596229501,38,0.0,45,0.08888888888888889,335,0,29,2
90.15495300292969,0.002782560186460614,0.17715301007857076,95,0.010526315789473684,90,0.26666666666666666,335,0,30,0
97.66568756103516,0.0030143731273710728,0.04730183909979331,76,0.013157894736842105,98,0.04081632653061224,335,0,30,1
45.662078857421875,0.0014093234203755856,0.09058434816992846,39,0.0,46,0.10869565217391304,335,0,30,2
90.00833129882812,0.0027780348900705576,0.24357117319188312,101,0.019801980198019802,90,0.37777777777777777,335,0,31,0
97.05526733398438,0.002995532937347889,0.09877634083720029,90,0.0,97,0.041237113402061855,335,0,31,1
45.98120880126953,0.0014191730879247189,0.10783223739494394,46,0.0,46,0.06521739130434782,335,0,31,2
87.5210952758789,0.0027012682985514402,0.1915293437284602,98,0.01020408163265306,88,0.2840909090909091,335,0,32,0
97.90898895263672,0.0030218823812901974,0.07183076972145307,96,0.010416666666666666,98,0.01020408163265306,335,0,32,1
45.16964340209961,0.00139412481803447,0.1553824286012679,46,0.0,45,0.022222222222222223,335,0,32,2
93.35010528564453,0.002881176071241498,0.35592457685079343,100,0.03,93,0.3118279569892473,335,0,33,0
97.43954467773438,0.003007393330335617,0.10235005051072497,93,0.010752688172043012,97,0.020618556701030927,335,0,33,1
45.663002014160156,0.0014093519421294332,0.15170899851530548,61,0.01639344262295082,46,0.10869565217391304,335,0,33,2
94.4869613647461,0.002916264347732067,0.10148800646789218,95,0.010526315789473684,94,0.2127659574468085,335,0,34,0
97.31886291503906,0.0030036685056984425,0.057980871279192873,92,0.010869565217391304,97,0.061855670103092786,335,0,34,1
46.665260314941406,0.0014402858214452863,0.04959346122363652,50,0.0,47,0.0851063829787234,335,0,34,2
91.71800231933594,0.0028308024629950523,0.2546194413116856,90,0.03333333333333333,92,0.30434782608695654,335,0,35,0
97.45606231689453,0.003007903229445219,0.04545648335773627,90,0.0,97,0.041237113402061855,335,0,35,1
46.12900924682617,0.0014237348223105073,0.11947138656388964,50,0.0,46,0.06521739130434782,335,0,35,2
123.35276794433594,0.003807184286415577,0.44446290717747816,119,0.1092436974789916,123,0.7967479674796748,335,1,1,0
94.92613220214844,0.0029298188164830208,0.07093258549894246,105,0.0,95,0.06315789473684211,335,1,1,1
46.73642349243164,0.001442482229322195,0.05443770741091829,46,0.0,47,0.23404255319148937,335,1,1,2
123.8802719116211,0.0038234652020037174,0.38622244326796096,143,0.1888111888111888,124,0.6854838709677419,335,1,2,0
93.99664306640625,0.0029011310543864965,0.12977776327644616,94,0.010638297872340425,94,0.010638297872340425,335,1,2,1
46.212318420410156,0.0014263060875236988,0.08916928358545612,49,0.04081632653061224,46,0.21739130434782608,335,1,2,2
106.16856384277344,0.003276807488873601,0.3747054467554605,107,0.08411214953271028,106,0.6792452830188679,335,1,3,0
94.4470443725586,0.002915032207965851,0.1480996279352411,112,0.008928571428571428,94,0.02127659574468085,335,1,3,1
45.481082916259766,0.0014037371147423983,0.032325878777133346,58,0.0,45,0.24444444444444444,335,1,3,2
105.55712890625,0.0032579360995441675,0.450414085182794,85,0.09411764705882353,106,0.6698113207547169,335,1,4,0
94.41948699951172,0.0029141816776245832,0.12439452931033906,100,0.0,94,0.010638297872340425,335,1,4,1
46.085262298583984,0.0014223846374079585,0.23849907160124298,61,0.0,46,0.2826086956521739,335,1,4,2
88.36421966552734,0.002727290615439415,0.12055987233031032,84,0.023809523809523808,88,0.38636363636363635,335,1,5,0
94.93973541259766,0.0029302388429641724,0.14052948551420644,89,0.011235955056179775,95,0.031578947368421054,335,1,5,1
43.853450775146484,0.0013535015750676394,0.15440969050598216,36,0.0,44,0.06818181818181818,335,1,5,2
82.60139465332031,0.0025494256988167763,0.15723913061597677,106,0.018867924528301886,83,0.18072289156626506,335,1,6,0
95.24879455566406,0.0029397776816040277,0.1494099193289413,100,0.01,95,0.010526315789473684,335,1,6,1
43.96245574951172,0.001356865861453116,0.043265412319184446,47,0.0,44,0.06818181818181818,335,1,6,2
86.24710083007812,0.002661947626620531,0.11594693879655346,77,0.012987012987012988,86,0.3023255813953488,335,1,7,0
96.3758316040039,0.0029745628125965595,0.05648464088739629,103,0.0,96,0.07291666666666667,335,1,7,1
44.132652282714844,0.0013621188700199127,0.1300964733350089,55,0.0,44,0.11363636363636363,335,1,7,2
83.68994140625,0.002583022927865386,0.2515915978317015,89,0.0,84,0.5238095238095238,335,1,8,0
96.01823425292969,0.0029635257087647915,0.07835699142511932,93,0.010752688172043012,96,0.020833333333333332,335,1,8,1
43.91289138793945,0.00135533616412431,0.14816974279813522,50,0.0,44,0.022727272727272728,335,1,8,2
81.77344512939453,0.002523871837183833,0.19349156283218852,79,0.0,82,0.21951219512195122,335,1,9,0
96.0205307006836,0.002963596722111106,0.06415058918101765,107,0.009345794392523364,96,0.041666666666666664,335,1,9,1
43.75080871582031,0.001350333564914763,0.13777024555977863,54,0.0,44,0.045454545454545456,335,1,9,2
79.8564224243164,0.0024647044483572245,0.14323068673902717,94,0.0,80,0.225,335,1,10,0
96.794189453125,0.002987474901601672,0.09278339317433358,98,0.0,97,0.041237113402061855,335,1,10,1
43.51530075073242,0.0013430648250505328,0.14462041320067984,37,0.0,44,0.045454545454545456,335,1,10,2
85.33899688720703,0.002633919706568122,0.15688512162673487,87,0.0,85,0.2823529411764706,335,1,11,0
96.67648315429688,0.002983842045068741,0.05847700696209583,77,0.0,97,0.05154639175257732,335,1,11,1
44.54548645019531,0.0013748606434091926,0.04279549205363854,42,0.0,45,0.022222222222222223,335,1,11,2
85.41295623779297,0.0026362023781985044,0.15233230593261865,89,0.0,85,0.2235294117647059,335,1,12,0
96.00267791748047,0.002963045611977577,0.10461567809078233,111,0.018018018018018018,96,0.041666666666666664,335,1,12,1
45.1042366027832,0.0013921060599386692,0.09782193833382913,40,0.0,45,0.044444444444444446,335,1,12,2
82.4571762084961,0.0025449746754020452,0.14353179987751113,88,0.011363636363636364,82,0.17073170731707318,335,1,13,0
95.97823333740234,0.0029622912406921387,0.12503417793080956,101,0.0,96,0.020833333333333332,335,1,13,1
43.723690032958984,0.0013494966551661491,0.17997049055143155,41,0.0,44,0.06818181818181818,335,1,13,2
83.48040771484375,0.002576555823907256,0.12941083734904796,86,0.011627906976744186,83,0.1927710843373494,335,1,14,0
96.60186004638672,0.0029815388843417168,0.058990809922909074,104,0.0,97,0.030927835051546393,335,1,14,1
44.512821197509766,0.0013738524867221713,0.10319699214683982,55,0.0,45,0.06666666666666667,335,1,14,2
81.85960388183594,0.002526530995965004,0.09413141058818196,77,0.0,82,0.23170731707317074,335,1,15,0
96.52723693847656,0.0029792357236146927,0.14083885771660867,101,0.0,97,0.030927835051546393,335,1,15,1
43.681640625,0.0013481987407431006,0.18219729028606613,50,0.0,44,0.13636363636363635,335,1,15,2
83.04032897949219,0.0025629731826484203,0.20708341625121615,67,0.0,83,0.3373493975903614,335,1,16,0
97.2330551147461,0.0030010202899575233,0.08855223930562738,85,0.0,97,0.020618556701030927,335,1,16,1
44.00614929199219,0.001358214532956481,0.12903441174963437,31,0.0,44,0.0,335,1,16,2
86.02163696289062,0.0026549887843430042,0.16996307713622272,66,0.0,86,0.37209302325581395,335,1,17,0
97.33242797851562,0.0030040873680263758,0.07305832915610816,114,0.0,97,0.030927835051546393,335,1,17,1
44.10541534423828,0.0013612782349810004,0.16288940644120734,32,0.0,44,0.045454545454545456,335,1,17,2
90.16232299804688,0.002782787661999464,0.10807315953086456,100,0.02,90,0.3,335,1,18,0
96.24081420898438,0.0029703956097364426,0.11194315102377538,112,0.0,96,0.03125,335,1,18,1
45.52558898925781,0.001405110815539956,0.04748306948947509,46,0.0,46,0.08695652173913043,335,1,18,2
86.97444915771484,0.00268439669162035,0.23585885220256153,92,0.0,87,0.20689655172413793,335,1,19,0
96.59420776367188,0.0029813027940690517,0.0854671400845135,116,0.0,97,0.020618556701030927,335,1,19,1
45.09275817871094,0.0013917518081143498,0.08886615799544346,33,0.0,45,0.06666666666666667,335,1,19,2
86.58122253417969,0.0026722599286586046,0.10250978975863176,91,0.01098901098901099,87,0.1724137931034483,335,1,20,0
97.22180938720703,0.0030006731394678354,0.09128117281756301,83,0.012048192771084338,97,0.061855670103092786,335,1,20,1
44.86153030395508,0.0013846150832250714,0.15546464913919408,44,0.0,45,0.044444444444444446,335,1,20,2
91.60118865966797,0.002827197080478072,0.1668863127812172,88,0.022727272727272728,92,0.2717391304347826,335,1,21,0
97.35855102539062,0.003004893660545349,0.0704775205168161,117,0.0,97,0.061855670103092786,335,1,21,1
45.31855010986328,0.0013987206621095538,0.1636205530054539,48,0.0,45,0.08888888888888889,335,1,21,2
87.16212463378906,0.002690189052373171,0.15299072793664312,92,0.010869565217391304,87,0.27586206896551724,335,1,22,0
96.87799072265625,0.002990061417222023,0.1009240356628943,94,0.0,97,0.010309278350515464,335,1,22,1
45.09986877441406,0.0013919712509959936,0.03788870532026534,48,0.0,45,0.13333333333333333,335,1,22,2
89.92996978759766,0.002775616245344281,0.18091163372983807,89,0.011235955056179775,90,0.23333333333333334,335,1,23,0
96.55521392822266,0.002980099292472005,0.10489726215577833,102,0.0,97,0.0,335,1,23,1
45.794307708740234,0.0014134045923128724,0.11894245664814147,35,0.0,46,0.021739130434782608,335,1,23,2
89.87779235839844,0.002774005988612771,0.09393354686774916,81,0.0,90,0.3,335,1,24,0
96.42173767089844,0.0029759795870631933,0.12701245584246865,94,0.0,96,0.010416666666666666,335,1,24,1
45.69280242919922,0.001410271623171866,0.06958267949059174,47,0.0,46,0.13043478260869565,335,1,24,2
87.99381256103516,0.0027158583980053663,0.251543318555386,96,0.0,88,0.18181818181818182,335,1,25,0
97.15118408203125,0.002998493378981948,0.11052586513387985,124,0.008064516129032258,97,0.010309278350515464,335,1,25,1
45.840030670166016,0.0014148157788440585,0.08912148841092568,51,0.0196078431372549,46,0.08695652173913043,335,1,25,2
88.54705047607422,0.002732933731749654,0.16282747061245395,105,0.0,89,0.2808988764044944,335,1,26,0
98.11044311523438,0.003028100123628974,0.0943787820537237,84,0.0,98,0.030612244897959183,335,1,26,1
46.144901275634766,0.001424225396476686,0.012929496688995203,42,0.0,46,0.021739130434782608,335,1,26,2
83.72660827636719,0.002584154484793544,0.19158416624558783,85,0.0,84,0.25,335,1,27,0
98.10655975341797,0.0030279802158474922,0.11361067052865981,94,0.010638297872340425,98,0.01020408163265306,335,1,27,1
44.96018981933594,0.0013876601587980986,0.12571575412621608,43,0.0,45,0.022222222222222223,335,1,27,2
87.97386932373047,0.0027152427937835455,0.18321557759456575,86,0.0,88,0.17045454545454544,335,1,28,0
97.7000961303711,0.003015435067936778,0.12645858993770548,93,0.0,98,0.02040816326530612,335,1,28,1
45.32646560668945,0.0013989650178700686,0.16742803601603712,48,0.0,45,0.022222222222222223,335,1,28,2
85.95115661621094,0.002652813447639346,0.22443656884826016,92,0.0,86,0.13953488372093023,335,1,29,0
98.46965026855469,0.0030391868203878403,0.09238463885446563,103,0.009708737864077669,98,0.01020408163265306,335,1,29,1
45.28278350830078,0.0013976168120279908,0.18505976067303218,51,0.0,45,0.06666666666666667,335,1,29,2
86.06523132324219,0.00265633431263268,0.14290832758333916,84,0.0,86,0.1744186046511628,335,1,30,0
98.23298645019531,0.0030318822246044874,0.11201435068647901,88,0.011363636363636364,98,0.05102040816326531,335,1,30,1
45.11296463012695,0.0013923754449933767,0.13051600366074773,47,0.0,45,0.08888888888888889,335,1,30,2
83.16014099121094,0.002566670998930931,0.1407890272150546,87,0.0,83,0.1927710843373494,335,1,31,0
97.9110107421875,0.0030219447799026966,0.12434241211090755,95,0.0,98,0.04081632653061224,335,1,31,1
44.62516403198242,0.0013773199170827866,0.16070058775164792,49,0.0,45,0.08888888888888889,335,1,31,2
84.5813980102539,0.002610536990687251,0.2303749526771347,88,0.0,85,0.17647058823529413,335,1,32,0
98.44788360595703,0.003038514871150255,0.11607932075468404,86,0.023255813953488372,98,0.030612244897959183,335,1,32,1
45.140037536621094,0.0013932110741734505,0.16055025124572508,37,0.0,45,0.08888888888888889,335,1,32,2
85.84967803955078,0.0026496814098209143,0.1803881903582094,80,0.0125,86,0.22093023255813954,335,1,33,0
98.14674377441406,0.0030292205046862364,0.13003998210891332,83,0.012048192771084338,98,0.02040816326530612,335,1,33,1
44.803253173828125,0.0013828164665028453,0.05983370470327777,47,0.0,45,0.06666666666666667,335,1,33,2
88.79519653320312,0.002740592462942004,0.2144519651057294,99,0.010101010101010102,89,0.1797752808988764,335,1,34,0
97.93635559082031,0.0030227270908653736,0.08376078876886552,90,0.0,98,0.030612244897959183,335,1,34,1
45.81501007080078,0.0014140434795990586,0.163794891632767,34,0.0,46,0.08695652173913043,335,1,34,2
92.01060485839844,0.0028398334980010986,0.16258814966052376,95,0.031578947368421054,92,0.2391304347826087,335,1,35,0
97.5933837890625,0.0030121414456516504,0.0690543136102793,81,0.012345679012345678,98,0.02040816326530612,335,1,35,1
45.52408981323242,0.001405064482241869,0.16062121852056954,44,0.0,46,0.06521739130434782,335,1,35,2
164.56756591796875,0.005079245660454035,0.5348940043151557,169,0.2958579881656805,165,0.8545454545454545,335,2,1,0
94.33116149902344,0.0029114556964486837,0.11718720925558225,104,0.0,94,0.031914893617021274,335,2,1,1
49.56596755981445,0.0015298138605430722,0.06486562141915461,53,0.018867924528301886,50,0.26,335,2,1,2
146.7187042236328,0.004528354853391647,0.42606728721085435,137,0.24817518248175183,147,0.9387755102040817,335,2,2,0
93.33003234863281,0.002880556508898735,0.145258173999833,90,0.0,93,0.03225806451612903,335,2,2,1
46.87310791015625,0.0014467008877545595,0.09292589632135698,51,0.0,47,0.1702127659574468,335,2,2,2
130.80960083007812,0.004037333186715841,0.4436041948131296,107,0.18691588785046728,131,0.7938931297709924,335,2,3,0
92.83198547363281,0.002865184796974063,0.12738162927029317,89,0.0,93,0.03225806451612903,335,2,3,1
46.59714126586914,0.0014381833607330918,0.19634935160663025,49,0.0,47,0.1702127659574468,335,2,3,2
106.12364959716797,0.003275421215221286,0.47168427466451524,104,0.10576923076923077,106,0.7452830188679245,335,2,4,0
94.251220703125,0.0029089883901178837,0.13531170277239768,90,0.011111111111111112,94,0.05319148936170213,335,2,4,1
44.84430694580078,0.0013840835308656096,0.10790135677558373,41,0.0,45,0.2222222222222222,335,2,4,2
138.5594024658203,0.004276524763554335,0.5666368015008028,139,0.2733812949640288,139,1.0359712230215827,335,2,5,0
95.19364166259766,0.0029380754567682743,0.0779033811090226,90,0.011111111111111112,95,0.06315789473684211,335,2,5,1
46.886043548583984,0.001447100075893104,0.12408144106558505,48,0.0,47,0.3191489361702128,335,2,5,2
137.59373474121094,0.004246720112860203,0.5355258986813692,133,0.22556390977443608,138,1.0434782608695652,335,2,6,0
94.0689697265625,0.002903363201767206,0.1065442724409184,101,0.0,94,0.02127659574468085,335,2,6,1
48.503814697265625,0.0014970313059166074,0.09265463391554342,43,0.023255813953488372,49,0.3469387755102041,335,2,6,2
119.5157699584961,0.0036887582391500473,0.43841745516922226,99,0.13131313131313133,120,0.8416666666666667,335,2,7,0
94.54875946044922,0.0029181716963648796,0.046379217966372226,93,0.010752688172043012,95,0.08421052631578947,335,2,7,1
46.37303161621094,0.0014312664279714227,0.05850199499365262,46,0.0,46,0.13043478260869565,335,2,7,2
112.9007339477539,0.003484590444713831,0.32995722940329064,137,0.08759124087591241,113,0.8407079646017699,335,2,8,0
95.06587982177734,0.0029341320041567087,0.09414295118306296,85,0.03529411764705882,95,0.010526315789473684,335,2,8,1
46.98825454711914,0.0014502548146992922,0.0553669818350751,49,0.0,47,0.1276595744680851,335,2,8,2
90.86853790283203,0.0028045845683664083,0.23550566433991646,98,0.030612244897959183,91,0.34065934065934067,335,2,9,0
95.37112426757812,0.002943553263321519,0.033345607295428695,112,0.0,95,0.0,335,2,9,1
45.51344680786133,0.0014047359582036734,0.06661670632667858,37,0.0,46,0.10869565217391304,335,2,9,2
94.63369750976562,0.0029207931365817785,0.2948779403586423,86,0.023255813953488372,95,0.3684210526315789,335,2,10,0
95.90644836425781,0.0029600756242871284,0.025748381895370077,106,0.009433962264150943,96,0.020833333333333332,335,2,10,1
44.91627883911133,0.0013863048516213894,0.10996415684472777,50,0.0,45,0.044444444444444446,335,2,10,2
88.75778198242188,0.002739437622949481,0.1292706370583993,99,0.010101010101010102,89,0.1348314606741573,335,2,11,0
94.91273498535156,0.0029294053092598915,0.10334661998409811,113,0.008849557522123894,95,0.06315789473684211,335,2,11,1
45.62193298339844,0.0014080842956900597,0.022232646641484163,39,0.0,46,0.06521739130434782,335,2,11,2
88.59102630615234,0.0027342909015715122,0.13914428910658558,100,0.0,89,0.24719101123595505,335,2,12,0
95.44281005859375,0.0029457658529281616,0.08930369937944306,87,0.011494252873563218,95,0.021052631578947368,335,2,12,1
44.96581268310547,0.0013878337340429425,0.17072004813542885,30,0.0,45,0.1111111111111111,335,2,12,2
91.38691711425781,0.0028205837588757277,0.2689544365135534,100,0.03,91,0.37362637362637363,335,2,13,0
95.49314880371094,0.0029473192989826202,0.14498063093817778,90,0.0,95,0.05263157894736842,335,2,13,1
44.720252990722656,0.0013802547473460436,0.2190271128781641,50,0.02,45,0.15555555555555556,335,2,13,2
84.8751220703125,0.002619602484628558,0.12793302762855352,90,0.022222222222222223,85,0.18823529411764706,335,2,14,0
95.47240447998047,0.0029466792475432158,0.084261891682286,83,0.024096385542168676,95,0.031578947368421054,335,2,14,1
44.72013854980469,0.001380251138471067,0.1868905034825149,34,0.0,45,0.08888888888888889,335,2,14,2
86.88617706298828,0.0026816721074283123,0.12496307855810743,85,0.023529411764705882,87,0.27586206896551724,335,2,15,0
95.2999038696289,0.0029413551092147827,0.10052157401124137,87,0.0,95,0.031578947368421054,335,2,15,1
44.49806594848633,0.0013733970699831843,0.14266647311125052,44,0.0,44,0.09090909090909091,335,2,15,2
87.14341735839844,0.0026896116323769093,0.1235229901746746,96,0.010416666666666666,87,0.27586206896551724,335,2,16,0
96.70098114013672,0.0029845982789993286,0.07424816785392674,80,0.0,97,0.061855670103092786,335,2,16,1
45.98432159423828,0.001419269130565226,0.011298527369402112,49,0.0,46,0.17391304347826086,335,2,16,2
86.9332275390625,0.0026831242721527815,0.17306205002799002,84,0.047619047619047616,87,0.27586206896551724,335,2,17,0
96.76408386230469,0.0029865459073334932,0.04531404881271315,103,0.0,97,0.041237113402061855,335,2,17,1
